recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
28,10,3,1282,0.006836,0.5,1,1
35,6,7,690299376,0.010265,0.5,1,1
29,9,3,696020210,0.004936,0.5,1,1
31,4,6,1351769931,0.008490,0.5,1,1
31,5,4,992633369,0.005409,0.5,1,1
27,8,5,1173201288,0.005925,0.5,1,1
29,5,5,1287837628,0.006263,0.5,1,1
37,4,4,1753720568,0.008246,0.5,1,1
32,5,5,668250669,0.006818,0.5,1,1
29,5,6,2123255853,0.005708,0.5,1,1
29,5,6,2123255853,0.006890,0.6,1,1
36,11,5,60119734,0.009312,0.6,1,1
25,12,6,190545326,0.005750,0.6,1,1
35,8,4,152392254,0.007113,0.6,1,1
32,9,4,1822820581,0.005742,0.6,1,1
29,5,7,1284331564,0.005954,0.6,1,1
25,7,5,1684734044,0.004645,0.6,1,1
29,14,4,1242416131,0.006448,0.6,1,1
33,8,2,1722352793,0.006255,0.6,1,1
26,9,5,272468269,0.005401,0.6,1,1
26,9,5,272468269,0.008269,0.9,1,1
28,6,10,238572757,0.008460,0.9,1,1
30,5,6,1554445733,0.006759,0.9,1,1
28,6,7,1482229343,0.006620,0.9,1,1
29,9,3,1445777394,0.005857,0.9,1,1
34,11,4,1854294523,0.007277,0.9,1,1
28,20,10,428685841,0.006646,0.9,1,1
28,15,2,594014944,0.006554,0.9,1,1
32,8,3,641951198,0.005492,0.9,1,1
28,5,6,1654619587,0.005732,0.9,1,1
19,13,6,1654619587,0.006430,1,1,1
14,11,14,521122577,0.004819,1,1,1
10,20,6,709527605,0.004231,1,1,1
15,15,10,1680073108,0.004237,1,1,1
16,15,6,395119105,0.004185,1,1,1
14,10,19,793649063,0.004641,1,1,1
20,13,7,270695065,0.005165,1,1,1
12,13,15,1517021877,0.005006,1,1,1
16,9,17,9064578,0.005053,1,1,1
12,18,7,1272385769,0.002848,1,1,1
13,19,8,1272385769,0.004304,1.1,1,1
12,15,17,943683831,0.005551,1.1,1,1
14,16,11,1521084675,0.005183,1.1,1,1
14,14,8,1086042121,0.003594,1.1,1,1
14,16,12,525469186,0.004746,1.1,1,1
16,16,12,1668953846,0.005186,1.1,1,1
13,14,14,1780572900,0.005297,1.1,1,1
17,15,10,216901339,0.005387,1.1,1,1
18,12,10,140579399,0.005045,1.1,1,1
20,11,10,1116932236,0.005782,1.1,1,1
16,13,14,1116932236,0.005992,1.5,1,1
10,21,11,1534756424,0.004576,1.5,1,1
11,14,17,1553187912,0.004959,1.5,1,1
13,13,14,351287656,0.004276,1.5,1,1
12,17,13,1439168067,0.004257,1.5,1,1
10,18,12,1030613995,0.003368,1.5,1,1
9,20,9,2032139290,0.003830,1.5,1,1
7,20,15,302960612,0.004001,1.5,1,1
12,15,20,1639671115,0.004641,1.5,1,1
15,21,5,35360353,0.005003,1.5,1,1
15,21,5,35360353,0.005955,1.9,1,1
13,16,11,69161972,0.004158,1.9,1,1
15,19,12,730748299,0.008261,1.9,1,1
9,19,18,2063264588,0.004308,1.9,1,1
13,16,11,824060779,0.004947,1.9,1,1
11,20,16,714970278,0.005414,1.9,1,1
9,26,7,1019766619,0.004492,1.9,1,1
8,22,10,567544850,0.003173,1.9,1,1
9,19,11,608793419,0.003320,1.9,1,1
6,27,9,794695967,0.002717,1.9,1,1
3,32,10,794695967,0.002911,2,1,1
5,27,15,1732701162,0.003380,2,1,1
3,24,18,179797812,0.003126,2,1,1
3,24,23,1780392221,0.003764,2,1,1
3,26,14,1388658630,0.004142,2,1,1
2,29,16,1377123687,0.003069,2,1,1
3,25,17,680643270,0.003417,2,1,1
6,23,16,773551062,0.003664,2,1,1
4,24,17,1748264680,0.003740,2,1,1
5,30,9,1606783807,0.003074,2,1,1
0,31,22,1606783807,0.003468,3,1,1
0,28,25,793150065,0.002708,3,1,1
2,31,16,1529101193,0.003590,3,1,1
0,28,24,970811121,0.002799,3,1,1
0,31,20,808529199,0.002797,3,1,1
0,31,20,1787797038,0.002299,3,1,1
0,33,18,1714559944,0.002222,3,1,1
3,24,17,1911101763,0.002942,3,1,1
0,32,18,815318859,0.002577,3,1,1
0,39,17,1521431507,0.002968,3,1,1
0,38,18,1521431507,0.003674,50,1,1
0,38,12,472373888,0.002309,50,1,1
0,30,19,571708882,0.002314,50,1,1
0,40,16,1413120290,0.002870,50,1,1
0,39,9,1834978330,0.002524,50,1,1
0,36,14,1374940629,0.002447,50,1,1
0,33,15,847150865,0.002196,50,1,1
0,29,30,726310259,0.003548,50,1,1
0,34,15,1184073412,0.002229,50,1,1
0,33,15,1873233652,0.002551,50,1,1
38,6,4,1873233652,0.007765,0.5,1,1.3
37,2,4,1848348304,0.009807,0.5,1,1.3
31,2,6,1844976021,0.006489,0.5,1,1.3
37,8,6,1972523924,0.006653,0.5,1,1.3
38,2,4,254670003,0.007048,0.5,1,1.3
37,2,6,1056014213,0.008676,0.5,1,1.3
38,1,8,194145866,0.009197,0.5,1,1.3
36,2,4,725423668,0.009656,0.5,1,1.3
39,3,5,492487787,0.008347,0.5,1,1.3
34,2,6,441498780,0.006009,0.5,1,1.3
34,2,6,441498780,0.006314,0.6,1,1.3
34,2,6,1331223792,0.007096,0.6,1,1.3
42,7,7,158506512,0.010679,0.6,1,1.3
43,2,7,1400559616,0.011106,0.6,1,1.3
34,2,4,1813874125,0.018968,0.6,1,1.3
34,1,5,1572822218,0.016834,0.6,1,1.3
38,1,4,1204186555,0.016146,0.6,1,1.3
39,4,6,1449858620,0.007853,0.6,1,1.3
35,1,7,987483256,0.016160,0.6,1,1.3
38,4,1,580785892,0.007711,0.6,1,1.3
24,10,1,580785892,0.005944,0.9,1,1.3
37,2,6,109552346,0.010032,0.9,1,1.3
27,6,8,1749028147,0.005655,0.9,1,1.3
28,6,10,888467856,0.008207,0.9,1,1.3
28,5,9,1970807376,0.006553,0.9,1,1.3
25,10,4,926442202,0.005027,0.9,1,1.3
31,4,6,439909370,0.006338,0.9,1,1.3
27,13,3,776757575,0.006913,0.9,1,1.3
32,4,6,1580425394,0.006126,0.9,1,1.3
31,7,6,862804821,0.007770,0.9,1,1.3
24,7,13,862804821,0.008307,1,1,1.3
23,6,14,1364164481,0.005626,1,1,1.3
22,8,11,461213087,0.007165,1,1,1.3
30,6,10,1761958131,0.007865,1,1,1.3
23,5,13,536208185,0.005047,1,1,1.3
22,3,18,1369127114,0.007314,1,1,1.3
23,6,12,1957114177,0.005602,1,1,1.3
20,4,15,1378911585,0.004345,1,1,1.3
24,3,14,1555244269,0.006060,1,1,1.3
21,10,12,1642973126,0.007094,1,1,1.3
21,10,10,1642973126,0.008314,1.1,1,1.3
19,10,11,1086027236,0.004871,1.1,1,1.3
18,4,16,1371867221,0.005188,1.1,1,1.3
25,5,14,415352067,0.006933,1.1,1,1.3
21,6,16,1220057555,0.006208,1.1,1,1.3
25,5,7,1377233602,0.007463,1.1,1,1.3
19,7,13,666746100,0.004947,1.1,1,1.3
24,3,15,1853179307,0.005790,1.1,1,1.3
24,4,9,1779852501,0.006092,1.1,1,1.3
21,8,14,831399763,0.005135,1.1,1,1.3
18,11,12,831399763,0.006131,1.5,1,1.3
14,14,17,1071468178,0.007464,1.5,1,1.3
14,15,16,593722824,0.005798,1.5,1,1.3
16,8,16,201873211,0.006837,1.5,1,1.3
18,12,14,2068511108,0.007012,1.5,1,1.3
12,19,14,1402430818,0.004585,1.5,1,1.3
12,18,8,530458885,0.004204,1.5,1,1.3
14,7,22,434852469,0.006042,1.5,1,1.3
18,8,15,1334462449,0.004642,1.5,1,1.3
18,10,17,604677457,0.006481,1.5,1,1.3
14,15,13,604677457,0.005882,1.9,1,1.3
11,11,22,1883060369,0.006168,1.9,1,1.3
12,10,16,444422461,0.005454,1.9,1,1.3
10,14,12,950429928,0.003249,1.9,1,1.3
12,15,18,1115452880,0.005532,1.9,1,1.3
12,14,15,548757640,0.003818,1.9,1,1.3
13,8,19,1681198157,0.004385,1.9,1,1.3
12,16,13,1078828098,0.004905,1.9,1,1.3
13,11,13,524387608,0.004244,1.9,1,1.3
12,14,19,736602194,0.005649,1.9,1,1.3
8,20,20,736602194,0.005201,2,1,1.3
8,19,22,1000166024,0.005513,2,1,1.3
9,22,14,703386058,0.004900,2,1,1.3
10,18,13,1161040056,0.004290,2,1,1.3
10,13,22,306750917,0.004478,2,1,1.3
13,13,16,1303359692,0.004437,2,1,1.3
10,10,23,706225999,0.005348,2,1,1.3
5,25,19,633067177,0.003991,2,1,1.3
7,13,25,890243638,0.004472,2,1,1.3
9,16,19,964875949,0.004033,2,1,1.3
5,19,21,964875949,0.003874,3,1,1.3
1,29,18,2048951199,0.003822,3,1,1.3
4,20,26,681187509,0.002864,3,1,1.3
3,28,14,1827667795,0.003095,3,1,1.3
4,20,27,34835939,0.003449,3,1,1.3
6,18,24,2004538341,0.004714,3,1,1.3
0,24,30,175205035,0.003492,3,1,1.3
5,17,20,1793122541,0.003377,3,1,1.3
3,21,25,1453276312,0.003837,3,1,1.3
4,18,27,612903741,0.003709,3,1,1.3
0,34,17,612903741,0.003006,50,1,1.3
0,32,17,1882369497,0.003163,50,1,1.3
0,30,22,652418432,0.002730,50,1,1.3
0,33,18,303347290,0.002881,50,1,1.3
0,30,29,81788848,0.003094,50,1,1.3
0,30,20,199651005,0.002703,50,1,1.3
0,38,12,1313784878,0.002193,50,1,1.3
0,26,23,24746424,0.002291,50,1,1.3
0,24,25,226962016,0.002362,50,1,1.3
0,31,22,1938506587,0.002524,50,1,1.3
34,2,11,1938506587,0.009807,0.5,1,1.5
39,1,5,2113072493,0.007955,0.5,1,1.5
43,2,9,1676185081,0.008589,0.5,1,1.5
35,3,7,1900123417,0.006677,0.5,1,1.5
39,0,8,1692950942,0.008679,0.5,1,1.5
34,2,6,181234675,0.007618,0.5,1,1.5
35,1,6,462801095,0.007581,0.5,1,1.5
37,0,8,1306894520,0.007774,0.5,1,1.5
35,2,5,1703327493,0.006630,0.5,1,1.5
35,1,5,756901684,0.007695,0.5,1,1.5
35,1,5,756901684,0.010057,0.6,1,1.5
41,0,6,1455284592,0.008210,0.6,1,1.5
39,2,5,1639680291,0.007857,0.6,1,1.5
39,12,5,537197646,0.006756,0.6,1,1.5
41,0,10,843110900,0.008886,0.6,1,1.5
35,5,4,476113219,0.006631,0.6,1,1.5
37,3,8,1784244212,0.006855,0.6,1,1.5
