recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
61,8,26,1359,0.017492,0.5,1,1
53,7,27,994706555,0.016667,0.5,1,1
58,15,28,680725975,0.020735,0.5,1,1
54,11,25,105611445,0.016095,0.5,1,1
49,8,32,1479487791,0.016156,0.5,1,1
54,10,29,538264389,0.015450,0.5,1,1
49,10,30,725791416,0.015730,0.5,1,1
52,6,32,14136125,0.013270,0.5,1,1
50,6,32,1275679023,0.014054,0.5,1,1
49,9,25,1198151865,0.015204,0.5,1,1
47,9,28,1198151865,0.015850,0.6,1,1
48,10,29,906673818,0.015138,0.6,1,1
60,14,28,174829803,0.023803,0.6,1,1
60,7,29,165948308,0.019208,0.6,1,1
52,4,33,3292142,0.014355,0.6,1,1
53,12,34,134488831,0.016503,0.6,1,1
43,19,29,1064470015,0.012359,0.6,1,1
55,11,26,1072608752,0.012434,0.6,1,1
65,6,25,913247495,0.020798,0.6,1,1
43,9,29,143375409,0.013125,0.6,1,1
37,13,31,143375409,0.011614,0.9,1,1
38,10,30,2104808549,0.012303,0.9,1,1
35,14,33,869116057,0.010916,0.9,1,1
43,18,28,1260027790,0.018440,0.9,1,1
43,8,31,402104550,0.017129,0.9,1,1
42,10,30,34592394,0.012693,0.9,1,1
35,9,33,1755790683,0.013036,0.9,1,1
50,8,31,1216096215,0.016004,0.9,1,1
46,7,33,1151850302,0.017015,0.9,1,1
40,12,34,953619035,0.015399,0.9,1,1
5,21,52,953619035,0.007475,1,1,1
7,21,54,496344551,0.009231,1,1,1
13,24,42,450316159,0.009223,1,1,1
9,31,46,1072145527,0.008481,1,1,1
10,28,40,2104520464,0.008911,1,1,1
9,17,58,1303801827,0.008372,1,1,1
10,14,52,1575416592,0.006080,1,1,1
11,22,50,1281042067,0.009351,1,1,1
9,22,49,898429889,0.008528,1,1,1
7,18,56,1460002041,0.006674,1,1,1
7,21,53,1460002041,0.008119,1.1,1,1
7,18,51,694724330,0.007396,1.1,1,1
8,29,44,874744920,0.008344,1.1,1,1
9,23,46,313037181,0.008637,1.1,1,1
11,19,50,878576018,0.007167,1.1,1,1
7,17,53,1159314896,0.006568,1.1,1,1
8,23,52,257676136,0.007060,1.1,1,1
9,18,57,1621027192,0.006924,1.1,1,1
8,18,50,822410018,0.006386,1.1,1,1
9,17,46,809526608,0.006612,1.1,1,1
7,18,48,809526608,0.007688,1.5,1,1
3,35,41,1151961403,0.007183,1.5,1,1
4,20,67,1866301208,0.008014,1.5,1,1
6,23,50,167117818,0.005857,1.5,1,1
9,32,42,1688957574,0.008371,1.5,1,1
4,23,48,1925361810,0.005020,1.5,1,1
8,23,48,1243855399,0.007490,1.5,1,1
5,17,55,845757964,0.005738,1.5,1,1
9,17,55,885406823,0.006753,1.5,1,1
4,32,45,1718453671,0.007225,1.5,1,1
4,34,43,1718453671,0.009032,1.9,1,1
3,22,59,2141896524,0.008852,1.9,1,1
5,28,51,1847408897,0.006577,1.9,1,1
7,21,61,974254103,0.009237,1.9,1,1
5,19,54,1223032087,0.006204,1.9,1,1
5,26,44,2078620170,0.006065,1.9,1,1
10,20,52,1815375282,0.007928,1.9,1,1
4,18,60,2146650063,0.006968,1.9,1,1
6,23,50,53641571,0.007279,1.9,1,1
3,17,56,629070122,0.004877,1.9,1,1
1,22,61,629070122,0.006057,2,1,1
3,33,42,540486201,0.009079,2,1,1
0,28,52,659700915,0.004602,2,1,1
3,21,54,1978556173,0.005599,2,1,1
0,29,53,490087271,0.005566,2,1,1
2,23,62,1159564493,0.006175,2,1,1
1,34,46,596494467,0.005642,2,1,1
1,25,58,44332,0.007163,2,1,1
1,23,69,237692668,0.007050,2,1,1
4,23,51,1796206872,0.006125,2,1,1
0,26,58,1796206872,0.005748,3,1,1
0,22,60,1695880929,0.005919,3,1,1
1,44,50,117086824,0.008706,3,1,1
0,26,60,217697830,0.004923,3,1,1
1,19,70,1836213075,0.006178,3,1,1
0,31,54,164058696,0.005249,3,1,1
1,24,62,77003166,0.006623,3,1,1
0,24,64,1838212977,0.007290,3,1,1
0,18,71,1896389003,0.005327,3,1,1
0,32,51,1270686679,0.006727,3,1,1
0,31,52,1270686679,0.006338,50,1,1
0,21,60,1086836030,0.004619,50,1,1
0,26,55,208525528,0.005190,50,1,1
0,26,56,716375529,0.005287,50,1,1
0,34,56,239550461,0.004672,50,1,1
0,22,64,522426700,0.005590,50,1,1
0,27,52,1074221951,0.004869,50,1,1
0,25,60,1391832325,0.004993,50,1,1
0,25,56,1550214942,0.004622,50,1,1
0,25,56,1522940162,0.004237,50,1,1
56,4,31,1522940162,0.019293,0.5,1,1.3
60,10,25,24699852,0.016507,0.5,1,1.3
49,16,31,1535828743,0.014236,0.5,1,1.3
60,3,30,298838187,0.019585,0.5,1,1.3
59,9,30,436148474,0.029019,0.5,1,1.3
65,17,28,707485739,0.030425,0.5,1,1.3
55,1,37,139764526,0.024655,0.5,1,1.3
60,3,26,1414623877,0.017784,0.5,1,1.3
66,2,27,1018255082,0.020856,0.5,1,1.3
57,10,30,504382091,0.018834,0.5,1,1.3
57,10,30,504382091,0.023545,0.6,1,1.3
64,10,25,1618192199,0.021353,0.6,1,1.3
56,5,33,930862424,0.019105,0.6,1,1.3
56,9,29,1847703178,0.018391,0.6,1,1.3
67,6,28,506328150,0.023603,0.6,1,1.3
69,5,26,146078267,0.024643,0.6,1,1.3
57,17,30,1510529069,0.017607,0.6,1,1.3
62,12,24,311043149,0.019284,0.6,1,1.3
54,5,31,568361034,0.020397,0.6,1,1.3
52,8,27,461366682,0.017505,0.6,1,1.3
40,10,34,461366682,0.016262,0.9,1,1.3
47,12,30,825247568,0.014203,0.9,1,1.3
36,9,35,971908438,0.011970,0.9,1,1.3
38,15,36,534966006,0.014543,0.9,1,1.3
52,7,30,904483877,0.020253,0.9,1,1.3
40,8,35,115342913,0.014598,0.9,1,1.3
51,7,34,1424675356,0.023688,0.9,1,1.3
61,16,27,776857124,0.024270,0.9,1,1.3
38,9,36,770725775,0.015928,0.9,1,1.3
43,7,35,1046649639,0.016482,0.9,1,1.3
19,12,54,1046649639,0.013255,1,1,1.3
21,16,47,685692736,0.011800,1,1,1.3
19,9,60,1598092937,0.010276,1,1,1.3
20,21,43,1184488579,0.010721,1,1,1.3
25,6,61,1052050456,0.014583,1,1,1.3
19,14,57,1197108306,0.012440,1,1,1.3
17,18,48,94921410,0.008596,1,1,1.3
24,9,49,2136794449,0.014107,1,1,1.3
22,7,55,174866054,0.013164,1,1,1.3
23,7,55,710057052,0.013272,1,1,1.3
23,7,50,710057052,0.012370,1.1,1,1.3
12,9,66,1115942046,0.009549,1.1,1,1.3
16,9,60,1287704587,0.010213,1.1,1,1.3
17,8,63,371982885,0.011138,1.1,1,1.3
19,10,57,1327451148,0.012350,1.1,1,1.3
10,10,60,145048765,0.008513,1.1,1,1.3
15,12,54,1011893497,0.008694,1.1,1,1.3
19,13,49,830127243,0.008686,1.1,1,1.3
19,7,52,332840897,0.008887,1.1,1,1.3
17,12,50,1088224730,0.008653,1.1,1,1.3
13,12,52,1088224730,0.007942,1.5,1,1.3
4,18,61,552613669,0.007738,1.5,1,1.3
8,13,54,264228558,0.007432,1.5,1,1.3
6,18,50,671103835,0.006357,1.5,1,1.3
6,14,56,1794864242,0.007794,1.5,1,1.3
7,17,55,1801287123,0.006915,1.5,1,1.3
9,17,61,1551521739,0.008065,1.5,1,1.3
14,10,57,706898167,0.009274,1.5,1,1.3
9,17,56,1359362975,0.007352,1.5,1,1.3
8,17,57,1120523188,0.007778,1.5,1,1.3
6,19,56,1120523188,0.008421,1.9,1,1.3
5,17,56,652758967,0.007877,1.9,1,1.3
5,12,66,338516864,0.008916,1.9,1,1.3
6,18,50,743920380,0.006878,1.9,1,1.3
9,15,59,1554326170,0.009056,1.9,1,1.3
4,16,53,598119619,0.005151,1.9,1,1.3
6,23,52,1568308496,0.008608,1.9,1,1.3
6,18,46,1439034899,0.005604,1.9,1,1.3
9,19,56,465071354,0.007916,1.9,1,1.3
4,19,50,889234658,0.006315,1.9,1,1.3
4,19,50,889234658,0.007653,2,1,1.3
6,22,49,386576740,0.008677,2,1,1.3
5,12,60,1951866598,0.005497,2,1,1.3
6,13,58,1330235881,0.007019,2,1,1.3
