recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
1,0,2,1112,0.000128,0.5,1,1
1,0,2,673479284,0.000071,0.5,1,1
1,0,2,953884118,0.000089,0.5,1,1
1,0,2,524852728,0.000084,0.5,1,1
1,0,2,339057767,0.000104,0.5,1,1
1,0,2,1123253474,0.000064,0.5,1,1
1,0,2,1279724740,0.000072,0.5,1,1
1,0,2,544350687,0.000056,0.5,1,1
1,0,2,335022185,0.000055,0.5,1,1
1,0,2,250533110,0.000062,0.5,1,1
1,0,2,250533110,0.000083,0.6,1,1
1,0,2,19266442,0.000062,0.6,1,1
1,0,2,793943294,0.000076,0.6,1,1
4,1,1,1207519157,0.000111,0.6,1,1
1,0,2,671528483,0.000062,0.6,1,1
1,0,2,1631724799,0.000064,0.6,1,1
1,0,2,2011364354,0.000083,0.6,1,1
1,0,2,217814568,0.000093,0.6,1,1
1,0,2,1626684698,0.000080,0.6,1,1
1,0,2,685878933,0.000059,0.6,1,1
1,0,2,685878933,0.000122,0.9,1,1
1,0,2,370626135,0.000056,0.9,1,1
1,0,2,601581732,0.000200,0.9,1,1
1,0,2,1510939101,0.000075,0.9,1,1
1,0,2,279185094,0.000073,0.9,1,1
1,0,2,1288565851,0.000168,0.9,1,1
4,1,1,1991549949,0.000152,0.9,1,1
1,0,2,48714415,0.000116,0.9,1,1
1,0,2,2056834510,0.000080,0.9,1,1
1,0,2,299918910,0.000066,0.9,1,1
0,0,3,299918910,0.000123,1,1,1
0,0,3,35255250,0.000049,1,1,1
0,1,2,1515684857,0.000074,1,1,1
0,0,3,858291844,0.000090,1,1,1
0,1,2,861148666,0.000063,1,1,1
0,0,3,1064264328,0.000108,1,1,1
0,0,3,1850117250,0.000056,1,1,1
0,0,3,2100347415,0.000070,1,1,1
0,1,2,119750174,0.000057,1,1,1
0,0,3,2099053456,0.000056,1,1,1
0,0,3,2099053456,0.000061,1.1,1,1
0,0,3,539470956,0.000054,1.1,1,1
0,0,3,180135076,0.000054,1.1,1,1
0,0,3,1110651249,0.000066,1.1,1,1
0,1,2,1626385289,0.000100,1.1,1,1
0,0,3,1584609079,0.000078,1.1,1,1
0,0,3,2086377701,0.000075,1.1,1,1
0,0,3,476756158,0.000060,1.1,1,1
0,1,2,1032945882,0.000102,1.1,1,1
0,1,2,1264919134,0.000065,1.1,1,1
0,0,3,1264919134,0.000057,1.5,1,1
0,1,2,432482051,0.000110,1.5,1,1
0,1,2,233965800,0.000055,1.5,1,1
0,0,3,576202543,0.000066,1.5,1,1
0,1,2,1067827523,0.000070,1.5,1,1
0,1,2,6013720,0.000081,1.5,1,1
0,1,2,320879969,0.000071,1.5,1,1
0,0,3,2131423058,0.000059,1.5,1,1
0,1,2,1619882139,0.000097,1.5,1,1
0,1,2,1163841365,0.000120,1.5,1,1
0,1,2,1163841365,0.000103,1.9,1,1
0,4,2,753699470,0.000094,1.9,1,1
0,0,3,659731886,0.000067,1.9,1,1
0,0,3,818898033,0.000063,1.9,1,1
0,3,3,1463043231,0.000092,1.9,1,1
0,1,2,660559035,0.000072,1.9,1,1
0,0,3,619734378,0.000071,1.9,1,1
0,0,3,2078620877,0.000060,1.9,1,1
0,1,2,888808201,0.000060,1.9,1,1
0,0,3,1512543264,0.000089,1.9,1,1
0,0,3,1512543264,0.000081,2,1,1
0,0,3,778862617,0.000068,2,1,1
0,0,3,1933970724,0.000059,2,1,1
0,0,3,1032149086,0.000062,2,1,1
0,0,3,1346477905,0.000062,2,1,1
0,1,2,605612528,0.000067,2,1,1
0,0,3,2049654456,0.000065,2,1,1
0,0,3,547246135,0.000061,2,1,1
0,0,3,850265792,0.000065,2,1,1
0,0,3,1857457579,0.000073,2,1,1
0,0,3,1857457579,0.000117,3,1,1
0,0,3,2015936410,0.000052,3,1,1
0,0,3,1548891802,0.000085,3,1,1
0,0,3,822172348,0.000073,3,1,1
0,1,2,1232275358,0.000060,3,1,1
0,0,3,617784865,0.000071,3,1,1
0,0,3,1883435763,0.000083,3,1,1
0,0,3,1363593808,0.000070,3,1,1
0,0,3,794160243,0.000075,3,1,1
0,0,3,1814061131,0.000067,3,1,1
0,0,3,1814061131,0.000085,50,1,1
0,0,3,1497894841,0.000067,50,1,1
0,0,3,1985356615,0.000072,50,1,1
0,0,3,3363580,0.000074,50,1,1
0,0,3,709113534,0.000058,50,1,1
0,1,2,127835318,0.000057,50,1,1
0,0,3,1017835931,0.000083,50,1,1
0,0,3,1596029564,0.000056,50,1,1
0,1,2,655741910,0.000067,50,1,1
0,1,2,1055926518,0.000093,50,1,1
1,0,2,1055926518,0.000103,0.5,1,1.3
1,0,2,1696530713,0.000075,0.5,1,1.3
1,0,2,620995380,0.000066,0.5,1,1.3
1,0,2,693785337,0.000073,0.5,1,1.3
1,0,2,1963665320,0.000071,0.5,1,1.3
