recombinations,sequencing errors,recurrent mutations,run seed,run time,se_cost,rm_cost,r_cost,rr_cost,temp,recomb_max,rm_max
0,0,0,2308683280.000000,0.000000,1.1,1.11,1,2,50,1000,2147483647
0,0,0,3729542436.000000,0.000000,1.1,1.11,1,2,50,1000,2147483647
0,0,0,3363487531.000000,0.000000,1.1,1.11,1,2,50,1000,2147483647
0,0,0,3505389363.000000,0.000000,1.1,1.11,1,2,50,1000,2147483647
0,0,0,3384325658.000000,0.000000,1,1.01,1,2,50,1000,2147483647
0,0,0,2932867694.000000,0.000000,1,1.01,1,2,50,1000,2147483647
0,0,0,2375484363.000000,0.000000,1,1.01,1,2,50,1000,2147483647
0,0,0,3393948645.000000,0.000000,1,1.01,1,2,50,1000,2147483647
0,0,0,2554780896.000000,0.000000,1,1.01,1,2,50,1000,2147483647
0,0,0,2563182292.000000,0.000000,1,1.01,1,2,50,1000,2147483647
0,0,0,2483349928.000000,0.000000,1,1.01,1,2,50,1000,2147483647
0,0,0,3658255541.000000,0.000000,1,1.01,1,2,50,1000,2147483647
0,0,0,3753502641.000000,0.000000,1,1.01,1,2,50,1000,2147483647
0,0,0,2657423072.000000,0.000000,1,1.01,1,2,50,1000,2147483647
0,0,0,3174039173.000000,0.000000,0.9,0.91,1,2,50,1000,2147483647
0,0,0,2770982187.000000,0.000000,0.9,0.91,1,2,50,1000,2147483647
0,0,0,1855003454.000000,0.000000,0.9,0.91,1,2,50,1000,2147483647
0,0,0,2794153689.000000,0.000000,0.9,0.91,1,2,50,1000,2147483647
0,0,0,2593069884.000000,0.000000,0.9,0.91,1,2,50,1000,2147483647
0,0,0,2521257326.000000,0.000000,0.9,0.91,1,2,50,1000,2147483647
0,0,0,1957911690.000000,0.000000,0.9,0.91,1,2,50,1000,2147483647
0,0,0,2092578634.000000,0.000000,0.9,0.91,1,2,50,1000,2147483647
0,0,0,2096982727.000000,0.000000,0.9,0.91,1,2,50,1000,2147483647
0,0,0,3458196341.000000,0.000000,0.9,0.91,1,2,50,1000,2147483647
0,0,0,3550457874.000000,0.000000,0.8,0.81,1,2,50,1000,2147483647
0,0,0,2690480904.000000,0.000000,0.8,0.81,1,2,50,1000,2147483647
0,0,0,1994039738.000000,0.000000,0.8,0.81,1,2,50,1000,2147483647
0,0,0,2147108893.000000,0.000000,0.8,0.81,1,2,50,1000,2147483647
0,0,0,3532520601.000000,0.000000,0.8,0.81,1,2,50,1000,2147483647
0,0,0,2114620296.000000,0.000000,0.8,0.81,1,2,50,1000,2147483647
0,0,0,3382133405.000000,0.000000,0.8,0.81,1,2,50,1000,2147483647
0,0,0,2445994598.000000,0.000000,0.8,0.81,1,2,50,1000,2147483647
0,0,0,3017438005.000000,0.000000,0.8,0.81,1,2,50,1000,2147483647
0,0,0,2070192617.000000,0.000000,0.8,0.81,1,2,50,1000,2147483647
0,0,0,1979733667.000000,0.000000,0.7,0.71,1,2,50,1000,2147483647
0,0,0,2778774677.000000,0.000000,0.7,0.71,1,2,50,1000,2147483647
0,0,0,1846528300.000000,0.000000,0.7,0.71,1,2,50,1000,2147483647
0,0,0,2506854458.000000,0.000000,0.7,0.71,1,2,50,1000,2147483647
0,0,0,2529824574.000000,0.000000,0.7,0.71,1,2,50,1000,2147483647
0,0,0,3063308286.000000,0.000000,0.7,0.71,1,2,50,1000,2147483647
0,0,0,2666088704.000000,0.000000,0.7,0.71,1,2,50,1000,2147483647
0,0,0,3038984043.000000,0.000000,0.7,0.71,1,2,50,1000,2147483647
0,0,0,3012189667.000000,0.000000,0.7,0.71,1,2,50,1000,2147483647
0,0,0,2043859163.000000,0.000000,0.7,0.71,1,2,50,1000,2147483647
0,0,0,2675701578.000000,0.000000,0.6,0.61,1,2,50,1000,2147483647
0,0,0,3007425096.000000,0.000000,0.6,0.61,1,2,50,1000,2147483647
0,0,0,1953423759.000000,0.000000,0.6,0.61,1,2,50,1000,2147483647
0,0,0,2913174248.000000,0.000000,0.6,0.61,1,2,50,1000,2147483647
0,0,0,3478488144.000000,0.000000,0.6,0.61,1,2,50,1000,2147483647
0,0,0,2501752378.000000,0.000000,0.6,0.61,1,2,50,1000,2147483647
0,0,0,3287936459.000000,0.000000,0.6,0.61,1,2,50,1000,2147483647
0,0,0,3497972359.000000,0.000000,0.6,0.61,1,2,50,1000,2147483647
0,0,0,3166688259.000000,0.000000,0.6,0.61,1,2,50,1000,2147483647
0,0,0,3351012419.000000,0.000000,0.6,0.61,1,2,50,1000,2147483647
0,0,0,3213540135.000000,0.000000,0.5,0.51,1,2,50,1000,2147483647
0,0,0,3601270514.000000,0.000000,0.5,0.51,1,2,50,1000,2147483647
0,0,0,2954975285.000000,0.000000,0.5,0.51,1,2,50,1000,2147483647
0,0,0,1731954122.000000,0.000000,0.5,0.51,1,2,50,1000,2147483647
0,0,0,2503458137.000000,0.000000,0.5,0.51,1,2,50,1000,2147483647
0,0,0,3593054600.000000,0.000000,0.5,0.51,1,2,50,1000,2147483647
0,0,0,2536588532.000000,0.000000,0.5,0.51,1,2,50,1000,2147483647
0,0,0,2582072491.000000,0.000000,0.5,0.51,1,2,50,1000,2147483647
0,0,0,2232951981.000000,0.000000,0.5,0.51,1,2,50,1000,2147483647
0,0,0,2228340666.000000,0.000000,0.5,0.51,1,2,50,1000,2147483647
0,0,0,3755694801.000000,0.000000,0.4,0.41,1,2,50,1000,2147483647
0,0,0,2984501771.000000,0.000000,0.4,0.41,1,2,50,1000,2147483647
0,0,0,1993653506.000000,0.000000,0.4,0.41,1,2,50,1000,2147483647
0,0,0,3496054145.000000,0.000000,0.4,0.41,1,2,50,1000,2147483647
0,0,0,3558048474.000000,0.000000,0.4,0.41,1,2,50,1000,2147483647
0,0,0,3784321555.000000,0.000000,0.4,0.41,1,2,50,1000,2147483647
0,0,0,2417560338.000000,0.000000,0.4,0.41,1,2,50,1000,2147483647
0,0,0,1871243214.000000,0.000000,0.4,0.41,1,2,50,1000,2147483647
0,0,0,1753190205.000000,0.000000,0.4,0.41,1,2,50,1000,2147483647
0,0,0,2912019568.000000,0.000000,0.4,0.41,1,2,50,1000,2147483647
0,0,0,3527728227.000000,0.000000,0.3,0.31,1,2,50,1000,2147483647
0,0,0,2988372027.000000,0.000000,0.3,0.31,1,2,50,1000,2147483647
0,0,0,1680580906.000000,0.000000,0.3,0.31,1,2,50,1000,2147483647
0,0,0,3298254753.000000,0.000000,0.3,0.31,1,2,50,1000,2147483647
0,0,0,2980419479.000000,0.000000,0.3,0.31,1,2,50,1000,2147483647
0,0,0,3702304961.000000,0.000000,0.3,0.31,1,2,50,1000,2147483647
0,0,0,3576839572.000000,0.000000,0.3,0.31,1,2,50,1000,2147483647
0,0,0,1789917803.000000,0.000000,0.3,0.31,1,2,50,1000,2147483647
0,0,0,2352617722.000000,0.000000,0.3,0.31,1,2,50,1000,2147483647
0,0,0,3295168500.000000,0.000000,0.3,0.31,1,2,50,1000,2147483647
0,0,0,2867202763.000000,0.000000,0.2,0.21,1,2,50,1000,2147483647
0,0,0,1928063899.000000,0.000000,0.2,0.21,1,2,50,1000,2147483647
0,0,0,1729108656.000000,0.000000,0.2,0.21,1,2,50,1000,2147483647
0,0,0,3501425245.000000,0.000000,0.2,0.21,1,2,50,1000,2147483647
0,0,0,1766369866.000000,0.000000,0.2,0.21,1,2,50,1000,2147483647
0,0,0,2094307841.000000,0.000000,0.2,0.21,1,2,50,1000,2147483647
0,0,0,2773848375.000000,0.000000,0.2,0.21,1,2,50,1000,2147483647
0,0,0,3130410595.000000,0.000000,0.2,0.21,1,2,50,1000,2147483647
0,0,0,3361683764.000000,0.000000,0.2,0.21,1,2,50,1000,2147483647
0,0,0,3267268622.000000,0.000000,0.2,0.21,1,2,50,1000,2147483647
0,0,0,3065426614.000000,0.000000,0.1,0.11,1,2,50,1000,2147483647
0,0,0,2504525482.000000,0.000000,0.1,0.11,1,2,50,1000,2147483647
0,0,0,2095701961.000000,0.000000,0.1,0.11,1,2,50,1000,2147483647
0,0,0,1889954443.000000,0.000000,0.1,0.11,1,2,50,1000,2147483647
0,0,0,2104644465.000000,0.000000,0.1,0.11,1,2,50,1000,2147483647
0,0,0,2702267686.000000,0.000000,0.1,0.11,1,2,50,1000,2147483647
0,0,0,1971755724.000000,0.000000,0.1,0.11,1,2,50,1000,2147483647
0,0,0,3328746602.000000,0.000000,0.1,0.11,1,2,50,1000,2147483647
0,0,0,1647714835.000000,0.000000,0.1,0.11,1,2,50,1000,2147483647
0,0,0,1898182632.000000,0.000000,0.1,0.11,1,2,50,1000,2147483647
0,0,0,3537514721.000000,0.000000,0.01,0.02,1,2,50,1000,2147483647
0,0,0,2039686711.000000,0.000000,0.01,0.02,1,2,50,1000,2147483647
0,0,0,2550933639.000000,0.000000,0.01,0.02,1,2,50,1000,2147483647
0,0,0,2498966149.000000,0.000000,0.01,0.02,1,2,50,1000,2147483647
0,0,0,1953975059.000000,0.000000,0.01,0.02,1,2,50,1000,2147483647
0,0,0,3586960431.000000,0.000000,0.01,0.02,1,2,50,1000,2147483647
0,0,0,3349353186.000000,0.000000,0.01,0.02,1,2,50,1000,2147483647
0,0,0,2213137551.000000,0.000000,0.01,0.02,1,2,50,1000,2147483647
0,0,0,1666431018.000000,0.000000,0.01,0.02,1,2,50,1000,2147483647
0,0,0,1907423678.000000,0.000000,0.01,0.02,1,2,50,1000,2147483647
0,0,0,3289261044.000000,0.000000,1,1.1,-1,-1,50,1000,2147483647
0,0,0,2833784967.000000,0.000000,1,1.1,-1,-1,50,1000,2147483647
0,0,0,3438420716.000000,0.000000,1,1.1,-1,-1,50,1000,2147483647
0,0,0,3662456509.000000,0.000000,1,1.1,-1,-1,50,1000,2147483647
0,0,0,2010530990.000000,0.000000,1,1.1,-1,-1,50,1000,2147483647
0,0,0,3107374667.000000,0.000000,1,1.1,-1,-1,50,1000,2147483647
0,0,0,2804146749.000000,0.000000,1,1.1,-1,-1,50,1000,2147483647
0,0,0,1877943150.000000,0.000000,1,1.1,-1,-1,50,1000,2147483647
0,0,0,2079917211.000000,0.000000,1,1.1,-1,-1,50,1000,2147483647
0,0,0,2239717214.000000,0.000000,1,1.1,-1,-1,50,1000,2147483647
0,0,0,3644866767.000000,0.000000,-1,-1,1,2,30,1000,2147483647
0,0,0,2235607114.000000,0.000000,-1,-1,1,2,30,1000,2147483647
0,0,0,2238922917.000000,0.000000,-1,-1,1,2,30,1000,2147483647
0,0,0,2442938702.000000,0.000000,-1,-1,1,2,30,1000,2147483647
0,0,0,3785914776.000000,0.000000,-1,-1,1,2,30,1000,2147483647
0,0,0,2228112270.000000,0.000000,-1,-1,1,2,30,1000,2147483647
0,0,0,3763702887.000000,0.000000,-1,-1,1,2,30,1000,2147483647
0,0,0,3209524944.000000,0.000000,-1,-1,1,2,30,1000,2147483647
0,0,0,3179587131.000000,0.000000,-1,-1,1,2,30,1000,2147483647
0,0,0,3299431941.000000,0.000000,-1,-1,1,2,30,1000,2147483647
0,0,0,1795840889.000000,0.000000,1.5,1.51,1,2,30,1000,2147483647
0,0,0,2376589447.000000,0.000000,1.5,1.51,1,2,30,1000,2147483647
0,0,0,2433750170.000000,0.000000,1.5,1.51,1,2,30,1000,2147483647
0,0,0,3623221410.000000,0.000000,1.5,1.51,1,2,30,1000,2147483647
0,0,0,3478376055.000000,0.000000,1.5,1.51,1,2,30,1000,2147483647
0,0,0,2752893370.000000,0.000000,1.5,1.51,1,2,30,1000,2147483647
0,0,0,2428443020.000000,0.000000,1.5,1.51,1,2,30,1000,2147483647
0,0,0,2339607771.000000,0.000000,1.5,1.51,1,2,30,1000,2147483647
0,0,0,3128247525.000000,0.000000,1.5,1.51,1,2,30,1000,2147483647
0,0,0,2058519862.000000,0.000000,1.5,1.51,1,2,30,1000,2147483647
0,0,0,3668245958.000000,0.000000,1.2,1.21,1,2,30,1000,2147483647
0,0,0,2932339102.000000,0.000000,1.2,1.21,1,2,30,1000,2147483647
0,0,0,2982522737.000000,0.000000,1.2,1.21,1,2,30,1000,2147483647
0,0,0,2078670106.000000,0.000000,1.2,1.21,1,2,30,1000,2147483647
0,0,0,3018953738.000000,0.000000,1.2,1.21,1,2,30,1000,2147483647
0,0,0,1747385645.000000,0.000000,1.2,1.21,1,2,30,1000,2147483647
0,0,0,2602384373.000000,0.000000,1.2,1.21,1,2,30,1000,2147483647
0,0,0,1882470615.000000,0.000000,1.2,1.21,1,2,30,1000,2147483647
0,0,0,2636814489.000000,0.000000,1.2,1.21,1,2,30,1000,2147483647
0,0,0,1773553502.000000,0.000000,1.2,1.21,1,2,30,1000,2147483647
0,0,0,3712595869.000000,0.000000,1.1,1.11,1,2,30,1000,2147483647
0,0,0,2568432581.000000,0.000000,1.1,1.11,1,2,30,1000,2147483647
0,0,0,3601365390.000000,0.000000,1.1,1.11,1,2,30,1000,2147483647
0,0,0,1958001211.000000,0.000000,1.1,1.11,1,2,30,1000,2147483647
0,0,0,2917826896.000000,0.000000,1.1,1.11,1,2,30,1000,2147483647
0,0,0,1947227519.000000,0.000000,1.1,1.11,1,2,30,1000,2147483647
0,0,0,3474086693.000000,0.000000,1.1,1.11,1,2,30,1000,2147483647
0,0,0,3384072071.000000,0.000000,1.1,1.11,1,2,30,1000,2147483647
0,0,0,1729438711.000000,0.000000,1.1,1.11,1,2,30,1000,2147483647
0,0,0,3125416916.000000,0.000000,1.1,1.11,1,2,30,1000,2147483647
0,0,0,2542301447.000000,0.000000,1,1.01,1,2,30,1000,2147483647
0,0,0,2809330378.000000,0.000000,1,1.01,1,2,30,1000,2147483647
0,0,0,3712865328.000000,0.000000,1,1.01,1,2,30,1000,2147483647
0,0,0,2265592333.000000,0.000000,1,1.01,1,2,30,1000,2147483647
0,0,0,3716474441.000000,0.000000,1,1.01,1,2,30,1000,2147483647
0,0,0,3212647999.000000,0.000000,1,1.01,1,2,30,1000,2147483647
0,0,0,2523137095.000000,0.000000,1,1.01,1,2,30,1000,2147483647
0,0,0,1988410116.000000,0.000000,1,1.01,1,2,30,1000,2147483647
0,0,0,3110862231.000000,0.000000,1,1.01,1,2,30,1000,2147483647
0,0,0,3289986960.000000,0.000000,1,1.01,1,2,30,1000,2147483647
0,0,0,2798662659.000000,0.000000,0.9,0.91,1,2,30,1000,2147483647
0,0,0,2422690249.000000,0.000000,0.9,0.91,1,2,30,1000,2147483647
0,0,0,2336376445.000000,0.000000,0.9,0.91,1,2,30,1000,2147483647
0,0,0,1802724939.000000,0.000000,0.9,0.91,1,2,30,1000,2147483647
0,0,0,2075510781.000000,0.000000,0.9,0.91,1,2,30,1000,2147483647
0,0,0,3429295092.000000,0.000000,0.9,0.91,1,2,30,1000,2147483647
0,0,0,2981674092.000000,0.000000,0.9,0.91,1,2,30,1000,2147483647
0,0,0,2530426683.000000,0.000000,0.9,0.91,1,2,30,1000,2147483647
0,0,0,2407270266.000000,0.000000,0.9,0.91,1,2,30,1000,2147483647
0,0,0,2113722314.000000,0.000000,0.9,0.91,1,2,30,1000,2147483647
0,0,0,2527542127.000000,0.000000,0.8,0.81,1,2,30,1000,2147483647
0,0,0,2763464534.000000,0.000000,0.8,0.81,1,2,30,1000,2147483647
0,0,0,1910867554.000000,0.000000,0.8,0.81,1,2,30,1000,2147483647
0,0,0,1785820298.000000,0.000000,0.8,0.81,1,2,30,1000,2147483647
0,0,0,2354512373.000000,0.000000,0.8,0.81,1,2,30,1000,2147483647
0,0,0,2328988736.000000,0.000000,0.8,0.81,1,2,30,1000,2147483647
0,0,0,3413583559.000000,0.000000,0.8,0.81,1,2,30,1000,2147483647
0,0,0,2796395909.000000,0.000000,0.8,0.81,1,2,30,1000,2147483647
0,0,0,2487749754.000000,0.000000,0.8,0.81,1,2,30,1000,2147483647
0,0,0,2201921130.000000,0.000000,0.8,0.81,1,2,30,1000,2147483647
0,0,0,2947618698.000000,0.000000,0.7,0.71,1,2,30,1000,2147483647
0,0,0,3599894168.000000,0.000000,0.7,0.71,1,2,30,1000,2147483647
0,0,0,3349378364.000000,0.000000,0.7,0.71,1,2,30,1000,2147483647
0,0,0,3315365136.000000,0.000000,0.7,0.71,1,2,30,1000,2147483647
0,0,0,3705897944.000000,0.000000,0.7,0.71,1,2,30,1000,2147483647
0,0,0,3438252656.000000,0.000000,0.7,0.71,1,2,30,1000,2147483647
0,0,0,3090265547.000000,0.000000,0.7,0.71,1,2,30,1000,2147483647
0,0,0,2021828044.000000,0.000000,0.7,0.71,1,2,30,1000,2147483647
0,0,0,1816893666.000000,0.000000,0.7,0.71,1,2,30,1000,2147483647
0,0,0,2608744578.000000,0.000000,0.7,0.71,1,2,30,1000,2147483647
0,0,0,1648403404.000000,0.000000,0.6,0.61,1,2,30,1000,2147483647
0,0,0,3424719934.000000,0.000000,0.6,0.61,1,2,30,1000,2147483647
0,0,0,2492151880.000000,0.000000,0.6,0.61,1,2,30,1000,2147483647
0,0,0,2436497716.000000,0.000000,0.6,0.61,1,2,30,1000,2147483647
0,0,0,2838729902.000000,0.000000,0.6,0.61,1,2,30,1000,2147483647
0,0,0,3096539068.000000,0.000000,0.6,0.61,1,2,30,1000,2147483647
0,0,0,3388878855.000000,0.000000,0.6,0.61,1,2,30,1000,2147483647
0,0,0,3363326712.000000,0.000000,0.6,0.61,1,2,30,1000,2147483647
0,0,0,2096128472.000000,0.000000,0.6,0.61,1,2,30,1000,2147483647
0,0,0,3153579636.000000,0.000000,0.6,0.61,1,2,30,1000,2147483647
0,0,0,3016630791.000000,0.000000,0.5,0.51,1,2,30,1000,2147483647
0,0,0,2758749670.000000,0.000000,0.5,0.51,1,2,30,1000,2147483647
0,0,0,2952933215.000000,0.000000,0.5,0.51,1,2,30,1000,2147483647
0,0,0,2112013429.000000,0.000000,0.5,0.51,1,2,30,1000,2147483647
0,0,0,2093820026.000000,0.000000,0.5,0.51,1,2,30,1000,2147483647
0,0,0,2534081445.000000,0.000000,0.5,0.51,1,2,30,1000,2147483647
0,0,0,2025487317.000000,0.000000,0.5,0.51,1,2,30,1000,2147483647
0,0,0,2502996575.000000,0.000000,0.5,0.51,1,2,30,1000,2147483647
0,0,0,1953241385.000000,0.000000,0.5,0.51,1,2,30,1000,2147483647
0,0,0,2132298981.000000,0.000000,0.5,0.51,1,2,30,1000,2147483647
0,0,0,2699296977.000000,0.000000,0.4,0.41,1,2,30,1000,2147483647
0,0,0,2800538444.000000,0.000000,0.4,0.41,1,2,30,1000,2147483647
0,0,0,2269165588.000000,0.000000,0.4,0.41,1,2,30,1000,2147483647
0,0,0,2955722078.000000,0.000000,0.4,0.41,1,2,30,1000,2147483647
0,0,0,3532037337.000000,0.000000,0.4,0.41,1,2,30,1000,2147483647
0,0,0,3005991177.000000,0.000000,0.4,0.41,1,2,30,1000,2147483647
0,0,0,3151228604.000000,0.000000,0.4,0.41,1,2,30,1000,2147483647
0,0,0,3655328401.000000,0.000000,0.4,0.41,1,2,30,1000,2147483647
0,0,0,1937053869.000000,0.000000,0.4,0.41,1,2,30,1000,2147483647
0,0,0,2084547990.000000,0.000000,0.4,0.41,1,2,30,1000,2147483647
0,0,0,2621669378.000000,0.000000,0.3,0.31,1,2,30,1000,2147483647
0,0,0,1664869312.000000,0.000000,0.3,0.31,1,2,30,1000,2147483647
0,0,0,3004782449.000000,0.000000,0.3,0.31,1,2,30,1000,2147483647
0,0,0,3385431643.000000,0.000000,0.3,0.31,1,2,30,1000,2147483647
0,0,0,3467412672.000000,0.000000,0.3,0.31,1,2,30,1000,2147483647
0,0,0,3238843929.000000,0.000000,0.3,0.31,1,2,30,1000,2147483647
0,0,0,3792222609.000000,0.000000,0.3,0.31,1,2,30,1000,2147483647
0,0,0,2721292840.000000,0.000000,0.3,0.31,1,2,30,1000,2147483647
0,0,0,3015700816.000000,0.000000,0.3,0.31,1,2,30,1000,2147483647
0,0,0,3126157757.000000,0.000000,0.3,0.31,1,2,30,1000,2147483647
0,0,0,3011411336.000000,0.000000,0.2,0.21,1,2,30,1000,2147483647
0,0,0,3562587032.000000,0.000000,0.2,0.21,1,2,30,1000,2147483647
0,0,0,3471783739.000000,0.000000,0.2,0.21,1,2,30,1000,2147483647
0,0,0,3314546069.000000,0.000000,0.2,0.21,1,2,30,1000,2147483647
0,0,0,1849702919.000000,0.000000,0.2,0.21,1,2,30,1000,2147483647
0,0,0,1770638498.000000,0.000000,0.2,0.21,1,2,30,1000,2147483647
0,0,0,3453096221.000000,0.000000,0.2,0.21,1,2,30,1000,2147483647
0,0,0,3772609389.000000,0.000000,0.2,0.21,1,2,30,1000,2147483647
0,0,0,2071009510.000000,0.000000,0.2,0.21,1,2,30,1000,2147483647
0,0,0,3516634628.000000,0.000000,0.2,0.21,1,2,30,1000,2147483647
0,0,0,3505155674.000000,0.000000,0.1,0.11,1,2,30,1000,2147483647
0,0,0,2773490470.000000,0.000000,0.1,0.11,1,2,30,1000,2147483647
0,0,0,2233238069.000000,0.000000,0.1,0.11,1,2,30,1000,2147483647
0,0,0,1677612088.000000,0.000000,0.1,0.11,1,2,30,1000,2147483647
0,0,0,2976357906.000000,0.000000,0.1,0.11,1,2,30,1000,2147483647
0,0,0,3381040748.000000,0.000000,0.1,0.11,1,2,30,1000,2147483647
0,0,0,2598099014.000000,0.000000,0.1,0.11,1,2,30,1000,2147483647
0,0,0,2729298378.000000,0.000000,0.1,0.11,1,2,30,1000,2147483647
0,0,0,3296146107.000000,0.000000,0.1,0.11,1,2,30,1000,2147483647
0,0,0,2064728383.000000,0.000000,0.1,0.11,1,2,30,1000,2147483647
0,0,0,2521401805.000000,0.000000,0.01,0.02,1,2,30,1000,2147483647
0,0,0,1915334509.000000,0.000000,0.01,0.02,1,2,30,1000,2147483647
0,0,0,2552376711.000000,0.000000,0.01,0.02,1,2,30,1000,2147483647
0,0,0,3633346983.000000,0.000000,0.01,0.02,1,2,30,1000,2147483647
0,0,0,2141970481.000000,0.000000,0.01,0.02,1,2,30,1000,2147483647
0,0,0,1783852462.000000,0.000000,0.01,0.02,1,2,30,1000,2147483647
0,0,0,1751527100.000000,0.000000,0.01,0.02,1,2,30,1000,2147483647
0,0,0,2728603282.000000,0.000000,0.01,0.02,1,2,30,1000,2147483647
0,0,0,3785162440.000000,0.000000,0.01,0.02,1,2,30,1000,2147483647
0,0,0,1922339975.000000,0.000000,0.01,0.02,1,2,30,1000,2147483647
0,0,0,2548099350.000000,0.000000,1,1.1,-1,-1,30,1000,2147483647
0,0,0,2767318263.000000,0.000000,1,1.1,-1,-1,30,1000,2147483647
0,0,0,2002148642.000000,0.000000,1,1.1,-1,-1,30,1000,2147483647
0,0,0,2672501906.000000,0.000000,1,1.1,-1,-1,30,1000,2147483647
0,0,0,2821182189.000000,0.000000,1,1.1,-1,-1,30,1000,2147483647
0,0,0,2409647018.000000,0.000000,1,1.1,-1,-1,30,1000,2147483647
0,0,0,2605309244.000000,0.000000,1,1.1,-1,-1,30,1000,2147483647
0,0,0,2049621521.000000,0.000000,1,1.1,-1,-1,30,1000,2147483647
0,0,0,3656479845.000000,0.000000,1,1.1,-1,-1,30,1000,2147483647
0,0,0,2985635797.000000,0.000000,1,1.1,-1,-1,30,1000,2147483647
