recombinations,back mutations,recurrent mutations,run seed,recombination cost,recurrent mutation cost,back mutation cost
0,0,0,1456,0.5,1,1
0,0,0,1114585967,0.5,1,1
0,0,0,1706373499,0.5,1,1
0,0,0,1727812286,0.5,1,1
0,0,0,917035132,0.5,1,1
0,0,0,1960344384,0.5,1,1
0,0,0,580331108,0.5,1,1
0,0,0,723686802,0.5,1,1
0,0,0,522872531,0.5,1,1
0,0,0,447877307,0.5,1,1
0,0,0,447877307,0.6,1,1
0,0,0,692129313,0.6,1,1
0,0,0,2020930711,0.6,1,1
0,0,0,1536602554,0.6,1,1
0,0,0,447321199,0.6,1,1
0,0,0,227652824,0.6,1,1
0,0,0,2004687820,0.6,1,1
0,0,0,1632830133,0.6,1,1
0,0,0,232641109,0.6,1,1
0,0,0,1952134029,0.6,1,1
0,0,0,1952134029,0.9,1,1
0,0,0,716545597,0.9,1,1
0,0,0,2003826819,0.9,1,1
0,0,0,1273923222,0.9,1,1
0,0,0,1902876104,0.9,1,1
0,0,0,1783797785,0.9,1,1
0,0,0,286859160,0.9,1,1
0,0,0,891219947,0.9,1,1
0,0,0,1240064103,0.9,1,1
0,0,0,567707664,0.9,1,1
0,0,0,567707664,1,1,1
0,0,0,933046866,1,1,1
0,0,0,2120754394,1,1,1
0,0,0,390113832,1,1,1
0,0,0,1256996798,1,1,1
0,0,0,1099430736,1,1,1
0,0,0,494035775,1,1,1
0,0,0,229984644,1,1,1
0,0,0,813152219,1,1,1
0,0,0,667797663,1,1,1
0,0,0,667797663,1.1,1,1
0,0,0,1112816418,1.1,1,1
0,0,0,500623812,1.1,1,1
0,0,0,1980581832,1.1,1,1
0,0,0,897261777,1.1,1,1
0,0,0,1142433110,1.1,1,1
0,0,0,839491162,1.1,1,1
0,0,0,1321167268,1.1,1,1
0,0,0,429216992,1.1,1,1
0,0,0,1634542317,1.1,1,1
0,0,0,1634542317,1.5,1,1
0,0,0,9848526,1.5,1,1
0,0,0,701175883,1.5,1,1
0,0,0,1608790639,1.5,1,1
0,0,0,514303097,1.5,1,1
0,0,0,1749254876,1.5,1,1
0,0,0,617806425,1.5,1,1
0,0,0,1385420995,1.5,1,1
0,0,0,707390944,1.5,1,1
0,0,0,271154976,1.5,1,1
0,0,0,271154976,1.9,1,1
0,0,0,1690184149,1.9,1,1
0,0,0,1104020753,1.9,1,1
0,0,0,1962312288,1.9,1,1
0,0,0,20778666,1.9,1,1
0,0,0,1645414021,1.9,1,1
0,0,0,1937230589,1.9,1,1
0,0,0,1718723839,1.9,1,1
0,0,0,453100507,1.9,1,1
0,0,0,1068002057,1.9,1,1
0,0,0,1068002057,2,1,1
0,0,0,666002877,2,1,1
0,0,0,724915758,2,1,1
0,0,0,853510437,2,1,1
0,0,0,86086688,2,1,1
0,0,0,1134066468,2,1,1
0,0,0,1735280214,2,1,1
0,0,0,339646399,2,1,1
0,0,0,161600959,2,1,1
0,0,0,1521866887,2,1,1
0,0,0,1521866887,3,1,1
0,0,0,352844275,3,1,1
0,0,0,1057590790,3,1,1
0,0,0,595247719,3,1,1
0,0,0,761336535,3,1,1
0,0,0,1817806834,3,1,1
0,0,0,463624036,3,1,1
0,0,0,484145204,3,1,1
0,0,0,589016113,3,1,1
0,0,0,1470393365,3,1,1
0,0,0,1470393365,50,1,1
0,0,0,2002501255,50,1,1
0,0,0,1796616000,50,1,1
0,0,0,1680669582,50,1,1
0,0,0,892880245,50,1,1
0,0,0,1082392681,50,1,1
0,0,0,345941836,50,1,1
0,0,0,2004946483,50,1,1
0,0,0,1544556692,50,1,1
0,0,0,1991588518,50,1,1
0,0,0,1991588518,0.5,1,1.3
0,0,0,1179068226,0.5,1,1.3
0,0,0,1112239452,0.5,1,1.3
0,0,0,862531049,0.5,1,1.3
0,0,0,838087579,0.5,1,1.3
0,0,0,884593829,0.5,1,1.3
0,0,0,1442581216,0.5,1,1.3
0,0,0,793536310,0.5,1,1.3
0,0,0,61611073,0.5,1,1.3
0,0,0,574553129,0.5,1,1.3
0,0,0,574553129,0.6,1,1.3
0,0,0,1630788912,0.6,1,1.3
0,0,0,886654286,0.6,1,1.3
0,0,0,1348830893,0.6,1,1.3
0,0,0,524827253,0.6,1,1.3
0,0,0,36236445,0.6,1,1.3
0,0,0,1772686538,0.6,1,1.3
0,0,0,600622860,0.6,1,1.3
0,0,0,1100848646,0.6,1,1.3
0,0,0,2094310689,0.6,1,1.3
0,0,0,2094310689,0.9,1,1.3
0,0,0,1536847796,0.9,1,1.3
0,0,0,1714851531,0.9,1,1.3
0,0,0,819613500,0.9,1,1.3
0,0,0,1980579038,0.9,1,1.3
0,0,0,1935398167,0.9,1,1.3
0,0,0,136404465,0.9,1,1.3
0,0,0,1329189158,0.9,1,1.3
0,0,0,1862292495,0.9,1,1.3
0,0,0,1434344010,0.9,1,1.3
0,0,0,1434344010,1,1,1.3
0,0,0,1099081104,1,1,1.3
0,0,0,880702937,1,1,1.3
0,0,0,739100061,1,1,1.3
0,0,0,516296400,1,1,1.3
0,0,0,1035687158,1,1,1.3
0,0,0,2086499283,1,1,1.3
0,0,0,1391831967,1,1,1.3
0,0,0,872162577,1,1,1.3
0,0,0,600917281,1,1,1.3
0,0,0,600917281,1.1,1,1.3
0,0,0,2146937106,1.1,1,1.3
0,0,0,441802768,1.1,1,1.3
0,0,0,1928973806,1.1,1,1.3
0,0,0,1776709985,1.1,1,1.3
0,0,0,1285866118,1.1,1,1.3
0,0,0,21388087,1.1,1,1.3
0,0,0,1410024036,1.1,1,1.3
0,0,0,1984575990,1.1,1,1.3
0,0,0,271945318,1.1,1,1.3
0,0,0,271945318,1.5,1,1.3
0,0,0,1343487187,1.5,1,1.3
0,0,0,2097370759,1.5,1,1.3
0,0,0,1191883021,1.5,1,1.3
0,0,0,660855797,1.5,1,1.3
0,0,0,1758723130,1.5,1,1.3
0,0,0,1023117520,1.5,1,1.3
0,0,0,1269853575,1.5,1,1.3
0,0,0,1119251865,1.5,1,1.3
0,0,0,1497255027,1.5,1,1.3
0,0,0,1497255027,1.9,1,1.3
0,0,0,1154952465,1.9,1,1.3
0,0,0,1410032661,1.9,1,1.3
0,0,0,939659270,1.9,1,1.3
0,0,0,2113171683,1.9,1,1.3
0,0,0,319099004,1.9,1,1.3
0,0,0,396956677,1.9,1,1.3
0,0,0,603961032,1.9,1,1.3
0,0,0,588290362,1.9,1,1.3
0,0,0,7349927,1.9,1,1.3
0,0,0,7349927,2,1,1.3
0,0,0,301922752,2,1,1.3
0,0,0,2122095498,2,1,1.3
0,0,0,76216046,2,1,1.3
0,0,0,240212824,2,1,1.3
0,0,0,1186664415,2,1,1.3
0,0,0,896154171,2,1,1.3
0,0,0,1049287940,2,1,1.3
0,0,0,1616839002,2,1,1.3
0,0,0,229102876,2,1,1.3
0,0,0,229102876,3,1,1.3
