recombinations,back mutations,recurrent mutations,run seed,recombination cost,recurrent mutation cost,back mutation cost
23,2,6,1237,0.5,1,1
22,7,6,1112508731,0.5,1,1
22,15,6,2039989159,0.5,1,1
20,5,9,55271339,0.5,1,1
15,6,9,821880749,0.5,1,1
22,4,5,1971547133,0.5,1,1
24,3,6,394787172,0.5,1,1
17,5,8,1329738140,0.5,1,1
30,12,6,1029052380,0.5,1,1
18,5,11,1905879209,0.5,1,1
18,5,11,1905879209,0.6,1,1
22,3,10,726972477,0.6,1,1
27,39,6,1281177023,0.6,1,1
21,15,7,565824108,0.6,1,1
21,3,8,871763485,0.6,1,1
22,10,4,1460324803,0.6,1,1
27,5,4,461946178,0.6,1,1
19,9,6,1862765041,0.6,1,1
19,4,8,1312616392,0.6,1,1
20,4,7,535943412,0.6,1,1
20,4,7,535943412,0.9,1,1
16,6,9,1491988026,0.9,1,1
17,7,10,1360965761,0.9,1,1
17,6,10,187524559,0.9,1,1
20,7,8,234984313,0.9,1,1
22,6,5,754498392,0.9,1,1
13,6,8,1081785081,0.9,1,1
18,5,10,279727711,0.9,1,1
21,5,10,1749110971,0.9,1,1
24,16,7,1935048737,0.9,1,1
5,9,16,1935048737,1,1,1
5,10,17,1604637487,1,1,1
5,8,16,2108355648,1,1,1
7,15,12,1531459593,1,1,1
6,7,15,1642237150,1,1,1
4,11,17,1134338036,1,1,1
4,9,17,768388631,1,1,1
3,12,17,112275270,1,1,1
3,11,17,894104939,1,1,1
4,11,15,1424683214,1,1,1
4,13,13,1424683214,1.1,1,1
4,10,15,777374768,1.1,1,1
1,15,15,1571373613,1.1,1,1
6,6,22,489141038,1.1,1,1
3,11,19,832178909,1.1,1,1
6,12,14,1770060182,1.1,1,1
2,9,21,164032044,1.1,1,1
8,7,17,423851197,1.1,1,1
5,8,15,91053108,1.1,1,1
5,8,19,49116495,1.1,1,1
3,8,22,49116495,1.5,1,1
3,15,14,1377812258,1.5,1,1
4,10,16,947290702,1.5,1,1
1,9,24,1560245377,1.5,1,1
4,12,17,552199734,1.5,1,1
1,14,17,1054778556,1.5,1,1
3,12,17,1916834990,1.5,1,1
1,12,17,770332378,1.5,1,1
1,11,20,144397267,1.5,1,1
4,7,20,1206172367,1.5,1,1
3,10,17,1206172367,1.9,1,1
2,20,13,2052473477,1.9,1,1
2,14,16,405961136,1.9,1,1
3,9,19,991505020,1.9,1,1
4,11,15,806519120,1.9,1,1
5,9,18,673964755,1.9,1,1
4,13,14,2026726006,1.9,1,1
1,14,18,455901147,1.9,1,1
2,16,15,1710168462,1.9,1,1
2,9,20,337313024,1.9,1,1
1,10,21,337313024,2,1,1
1,9,24,380858131,2,1,1
1,14,15,1452991259,2,1,1
1,9,26,850896879,2,1,1
2,9,20,1920119492,2,1,1
1,19,15,1012761680,2,1,1
1,10,23,1277853141,2,1,1
2,13,18,1146456491,2,1,1
2,18,16,620574678,2,1,1
1,10,22,1812474261,2,1,1
1,11,22,1812474261,3,1,1
1,12,19,247319230,3,1,1
1,12,18,406389871,3,1,1
1,10,23,944858571,3,1,1
1,12,21,142017098,3,1,1
1,13,16,1749724935,3,1,1
1,13,20,1835105556,3,1,1
1,16,17,556770850,3,1,1
1,10,19,2104944832,3,1,1
1,13,19,87252504,3,1,1
0,16,25,87252504,50,1,1
0,12,25,175072947,50,1,1
0,15,25,2100207417,50,1,1
0,15,22,275629106,50,1,1
0,24,19,590243800,50,1,1
0,8,31,497364429,50,1,1
0,16,23,658911916,50,1,1
0,9,28,1977971648,50,1,1
0,20,18,982330441,50,1,1
0,14,22,1795583854,50,1,1
21,0,10,1795583854,0.5,1,1.3
20,3,10,404748713,0.5,1,1.3
27,1,7,226846769,0.5,1,1.3
25,1,10,1652096410,0.5,1,1.3
26,2,6,1264206469,0.5,1,1.3
29,3,4,1444867946,0.5,1,1.3
26,0,7,1349902388,0.5,1,1.3
26,1,9,44728573,0.5,1,1.3
24,4,6,247898354,0.5,1,1.3
30,4,5,1452337849,0.5,1,1.3
30,4,5,1452337849,0.6,1,1.3
28,4,7,1169426853,0.6,1,1.3
24,1,10,824859654,0.6,1,1.3
27,10,8,2031322534,0.6,1,1.3
22,3,10,236576003,0.6,1,1.3
23,0,9,422189992,0.6,1,1.3
22,3,8,2078847409,0.6,1,1.3
23,4,8,570473272,0.6,1,1.3
20,1,10,652782301,0.6,1,1.3
23,7,12,1150174007,0.6,1,1.3
17,4,11,1150174007,0.9,1,1.3
18,3,12,2067601932,0.9,1,1.3
19,5,9,859280562,0.9,1,1.3
15,4,10,220231106,0.9,1,1.3
20,5,9,204082116,0.9,1,1.3
19,4,11,637097116,0.9,1,1.3
14,6,10,1390875356,0.9,1,1.3
23,4,8,885288883,0.9,1,1.3
22,9,7,1803782962,0.9,1,1.3
15,5,10,257760636,0.9,1,1.3
5,4,19,257760636,1,1,1.3
11,5,16,887015122,1,1,1.3
9,4,17,1371499258,1,1,1.3
15,6,17,1898915874,1,1,1.3
13,2,14,290617092,1,1,1.3
9,3,18,1261816255,1,1,1.3
7,5,18,834239488,1,1,1.3
11,2,20,628757264,1,1,1.3
10,4,19,2100782608,1,1,1.3
8,7,17,1612364960,1,1,1.3
8,7,17,1612364960,1.1,1,1.3
8,6,16,2088841621,1.1,1,1.3
14,1,20,1297864673,1.1,1,1.3
10,3,19,1900141172,1.1,1,1.3
8,4,18,2098502229,1.1,1,1.3
10,2,19,1210527927,1.1,1,1.3
11,4,17,277630427,1.1,1,1.3
11,4,14,360813972,1.1,1,1.3
6,5,17,703662832,1.1,1,1.3
10,2,20,765583515,1.1,1,1.3
2,10,20,765583515,1.5,1,1.3
2,11,16,1881909658,1.5,1,1.3
5,7,19,253414081,1.5,1,1.3
4,8,20,1254033331,1.5,1,1.3
3,7,20,516066994,1.5,1,1.3
5,10,16,1648182695,1.5,1,1.3
5,10,15,2023110150,1.5,1,1.3
5,8,18,873715252,1.5,1,1.3
4,7,19,889656698,1.5,1,1.3
4,11,15,990238832,1.5,1,1.3
4,11,15,990238832,1.9,1,1.3
3,9,20,1284729413,1.9,1,1.3
4,8,17,1695337115,1.9,1,1.3
1,10,20,1514948084,1.9,1,1.3
3,8,20,1422877321,1.9,1,1.3
2,12,20,2086474540,1.9,1,1.3
3,8,19,2102288455,1.9,1,1.3
2,6,24,722510901,1.9,1,1.3
2,12,19,2098025135,1.9,1,1.3
2,9,23,277198487,1.9,1,1.3
1,9,24,277198487,2,1,1.3
2,6,25,988413851,2,1,1.3
1,9,25,1263012023,2,1,1.3
2,10,20,1857289861,2,1,1.3
2,11,18,1029107698,2,1,1.3
1,14,16,2066661428,2,1,1.3
1,8,24,482192313,2,1,1.3
2,8,23,1841500738,2,1,1.3
3,8,20,1057465866,2,1,1.3
1,10,21,1510578189,2,1,1.3
1,10,21,1510578189,3,1,1.3
1,16,17,1407377011,3,1,1.3
1,8,23,398276148,3,1,1.3
1,8,24,1879820723,3,1,1.3
1,10,23,169263275,3,1,1.3
1,9,22,482841323,3,1,1.3
1,12,18,595178159,3,1,1.3
1,14,18,175802075,3,1,1.3
1,12,19,2144302050,3,1,1.3
1,10,21,921007873,3,1,1.3
0,10,27,921007873,50,1,1.3
0,10,27,85219549,50,1,1.3
0,8,29,2084878669,50,1,1.3
0,10,29,974626627,50,1,1.3
0,7,35,1540105633,50,1,1.3
0,12,27,1061459685,50,1,1.3
0,9,29,1458342939,50,1,1.3
0,20,20,1302015829,50,1,1.3
0,14,24,588905099,50,1,1.3
0,9,28,31996685,50,1,1.3
21,0,10,31996685,0.5,1,1.5
25,3,8,87834531,0.5,1,1.5
25,2,10,932674244,0.5,1,1.5
34,2,6,300008276,0.5,1,1.5
24,2,9,666324670,0.5,1,1.5
30,6,6,1526382076,0.5,1,1.5
23,2,10,655998060,0.5,1,1.5
24,2,8,877926496,0.5,1,1.5
26,2,7,1062256275,0.5,1,1.5
27,1,7,1217450275,0.5,1,1.5
27,1,7,1217450275,0.6,1,1.5
25,13,10,29277940,0.6,1,1.5
25,2,10,808362773,0.6,1,1.5
26,6,7,1860690419,0.6,1,1.5
25,8,10,2101489433,0.6,1,1.5
29,6,8,489632446,0.6,1,1.5
23,1,8,1606486714,0.6,1,1.5
24,1,9,1634771310,0.6,1,1.5
28,3,8,2099149,0.6,1,1.5
25,1,9,768820781,0.6,1,1.5
19,2,11,768820781,0.9,1,1.5
12,4,15,1798456165,0.9,1,1.5
19,3,10,1175847553,0.9,1,1.5
23,4,11,180908155,0.9,1,1.5
23,2,11,1175977496,0.9,1,1.5
21,6,9,1301112132,0.9,1,1.5
19,3,11,551992659,0.9,1,1.5
19,6,10,742865207,0.9,1,1.5
16,4,13,1622316705,0.9,1,1.5
20,3,12,550481846,0.9,1,1.5
8,2,23,550481846,1,1,1.5
12,3,18,727117489,1,1,1.5
14,25,14,437100669,1,1,1.5
13,3,17,1547167164,1,1,1.5
9,6,14,660450175,1,1,1.5
11,3,16,1782724324,1,1,1.5
11,2,14,1652224060,1,1,1.5
11,2,18,190238031,1,1,1.5
6,4,24,1914204806,1,1,1.5
10,2,21,1562429185,1,1,1.5
10,2,21,1562429185,1.1,1,1.5
13,4,15,1902221719,1.1,1,1.5
12,9,15,326091347,1.1,1,1.5
8,4,20,905148207,1.1,1,1.5
13,5,14,1854897496,1.1,1,1.5
6,4,18,1997703671,1.1,1,1.5
6,5,20,553309244,1.1,1,1.5
9,7,18,322428900,1.1,1,1.5
10,7,17,1047674197,1.1,1,1.5
9,5,17,1105841395,1.1,1,1.5
2,9,20,1105841395,1.5,1,1.5
4,6,22,1016760300,1.5,1,1.5
7,7,16,620032438,1.5,1,1.5
3,6,22,1096094917,1.5,1,1.5
5,7,20,494491990,1.5,1,1.5
6,6,17,993132305,1.5,1,1.5
6,5,19,1818028159,1.5,1,1.5
6,7,19,1428425505,1.5,1,1.5
3,9,20,1237886654,1.5,1,1.5
1,11,20,1829697592,1.5,1,1.5
1,11,20,1829697592,1.9,1,1.5
4,3,26,468393085,1.9,1,1.5
3,6,21,1959400733,1.9,1,1.5
3,7,21,348216405,1.9,1,1.5
4,7,20,1674276078,1.9,1,1.5
4,6,20,590394188,1.9,1,1.5
5,5,20,474520691,1.9,1,1.5
3,9,21,1697368710,1.9,1,1.5
5,4,20,880176391,1.9,1,1.5
2,7,21,1703138046,1.9,1,1.5
1,9,20,1703138046,2,1,1.5
1,8,23,2113607342,2,1,1.5
1,10,23,1197936151,2,1,1.5
2,9,21,1119847012,2,1,1.5
1,11,18,524370796,2,1,1.5
1,17,20,1023717268,2,1,1.5
2,7,24,790011897,2,1,1.5
2,5,26,923981894,2,1,1.5
2,5,26,511009529,2,1,1.5
2,5,26,1385844680,2,1,1.5
2,5,26,1385844680,3,1,1.5
1,13,23,2008488695,3,1,1.5
2,6,27,636515258,3,1,1.5
2,12,19,163763008,3,1,1.5
1,13,24,1061491331,3,1,1.5
1,11,20,278323143,3,1,1.5
1,8,25,428660336,3,1,1.5
1,9,24,1233837628,3,1,1.5
1,10,23,980735412,3,1,1.5
2,7,22,1416503217,3,1,1.5
0,6,37,1416503217,50,1,1.5
0,13,23,2140454038,50,1,1.5
0,11,24,2139245380,50,1,1.5
0,13,25,521264822,50,1,1.5
0,9,30,1567422776,50,1,1.5
0,16,24,1732165043,50,1,1.5
0,9,29,983531441,50,1,1.5
0,9,30,1930560961,50,1,1.5
0,7,33,899030975,50,1,1.5
0,12,28,883079546,50,1,1.5
25,3,11,883079546,0.5,1,2
24,7,12,66005912,0.5,1,2
25,8,7,743193983,0.5,1,2
27,3,11,843087261,0.5,1,2
28,2,11,956336143,0.5,1,2
28,0,8,1878018692,0.5,1,2
30,0,8,1448360395,0.5,1,2
27,6,10,1756232828,0.5,1,2
23,1,9,56702272,0.5,1,2
27,7,8,881005944,0.5,1,2
27,7,8,881005944,0.6,1,2
21,3,10,435474343,0.6,1,2
27,0,8,794002154,0.6,1,2
30,1,9,525749864,0.6,1,2
26,3,8,2091864918,0.6,1,2
23,3,9,1210728228,0.6,1,2
24,1,10,1606367859,0.6,1,2
31,1,7,1134617780,0.6,1,2
25,2,8,2086058350,0.6,1,2
21,2,9,169787330,0.6,1,2
19,1,12,169787330,0.9,1,2
25,0,15,2086719704,0.9,1,2
19,1,14,374512594,0.9,1,2
24,4,12,1866676126,0.9,1,2
26,1,10,414000563,0.9,1,2
23,3,10,1004057405,0.9,1,2
27,3,9,1402446287,0.9,1,2
24,7,15,888442741,0.9,1,2
28,3,11,687902130,0.9,1,2
25,4,9,1508432134,0.9,1,2
13,3,17,1508432134,1,1,2
13,1,18,1187564248,1,1,2
9,2,20,630863409,1,1,2
13,3,18,371948884,1,1,2
15,6,16,1979989527,1,1,2
11,3,18,1818672483,1,1,2
7,3,23,214058534,1,1,2
8,3,19,301646081,1,1,2
13,2,20,89198654,1,1,2
13,3,20,545513983,1,1,2
13,2,20,545513983,1.1,1,2
9,6,16,2066308424,1.1,1,2
11,0,24,359773985,1.1,1,2
10,2,18,114097319,1.1,1,2
12,2,20,1068716930,1.1,1,2
18,1,16,1177255160,1.1,1,2
9,2,20,441263612,1.1,1,2
11,3,19,1010695012,1.1,1,2
10,1,23,859461188,1.1,1,2
10,3,18,438460856,1.1,1,2
3,6,22,438460856,1.5,1,2
9,5,18,251963931,1.5,1,2
5,3,23,2001455685,1.5,1,2
5,4,22,1626682075,1.5,1,2
6,5,22,1942339628,1.5,1,2
4,4,25,1931834326,1.5,1,2
7,2,25,101494871,1.5,1,2
4,3,25,1456691956,1.5,1,2
7,3,22,13083543,1.5,1,2
6,4,23,942434113,1.5,1,2
6,4,23,942434113,1.9,1,2
6,3,27,1905979216,1.9,1,2
8,3,20,1313496217,1.9,1,2
7,4,23,1630203772,1.9,1,2
7,4,21,2112554764,1.9,1,2
9,2,22,669486503,1.9,1,2
5,5,22,1152601245,1.9,1,2
3,6,22,255352246,1.9,1,2
6,4,20,465410951,1.9,1,2
8,4,20,1479866566,1.9,1,2
3,7,24,1479866566,2,1,2
3,5,23,1839066856,2,1,2
2,4,30,717129442,2,1,2
1,10,22,143358799,2,1,2
3,4,25,602582006,2,1,2
2,6,24,923311517,2,1,2
3,4,26,963574959,2,1,2
4,12,15,900457212,2,1,2
3,6,26,557196934,2,1,2
3,4,25,2116704887,2,1,2
1,8,23,2116704887,3,1,2
1,9,25,309344424,3,1,2
2,9,23,931000934,3,1,2
1,7,28,1138503941,3,1,2
3,7,26,1329912123,3,1,2
1,8,28,210134185,3,1,2
3,6,25,43285533,3,1,2
2,7,26,1103565487,3,1,2
1,6,29,1281930648,3,1,2
1,10,21,916722318,3,1,2
0,10,32,916722318,50,1,2
0,10,33,1308431210,50,1,2
0,6,35,426670626,50,1,2
0,7,33,1341926214,50,1,2
0,11,28,1414688395,50,1,2
0,15,26,1583849664,50,1,2
0,8,29,807300998,50,1,2
0,11,37,1176818985,50,1,2
0,8,31,1652258116,50,1,2
0,9,33,714153488,50,1,2
30,8,7,714153488,0.5,1,3
22,1,12,1796661109,0.5,1,3
20,5,13,155408820,0.5,1,3
23,7,13,1013100705,0.5,1,3
29,9,7,1568923801,0.5,1,3
22,0,10,1646015089,0.5,1,3
25,2,10,1927347990,0.5,1,3
29,10,6,1456561650,0.5,1,3
26,0,10,2010718601,0.5,1,3
26,7,11,2106623645,0.5,1,3
25,7,13,2106623645,0.6,1,3
20,2,15,2144199355,0.6,1,3
27,1,8,2071351472,0.6,1,3
25,3,7,1855119578,0.6,1,3
21,0,15,2055130810,0.6,1,3
24,13,11,977699567,0.6,1,3
24,2,11,136472741,0.6,1,3
25,0,14,35196393,0.6,1,3
28,0,6,1636249291,0.6,1,3
21,5,12,1138129525,0.6,1,3
21,5,12,1138129525,0.9,1,3
20,0,15,1758626749,0.9,1,3
22,7,16,1690587910,0.9,1,3
25,0,11,1877213564,0.9,1,3
18,1,16,20691087,0.9,1,3
25,10,13,738052372,0.9,1,3
25,1,11,988676585,0.9,1,3
23,1,19,1995516337,0.9,1,3
24,6,10,358358773,0.9,1,3
25,6,9,1654386334,0.9,1,3
12,8,21,1654386334,1,1,3
13,1,21,1299406601,1,1,3
14,1,16,1143690051,1,1,3
10,2,21,130210376,1,1,3
15,0,17,230906593,1,1,3
12,7,22,1766588237,1,1,3
14,1,19,996214,1,1,3
9,1,23,1850450807,1,1,3
14,3,21,1851471887,1,1,3
13,9,23,1141065285,1,1,3
13,8,23,1141065285,1.1,1,3
11,2,20,1347302495,1.1,1,3
11,0,21,66579497,1.1,1,3
18,0,19,1687598445,1.1,1,3
10,2,23,1738219558,1.1,1,3
13,3,21,1447239758,1.1,1,3
14,3,15,1316116542,1.1,1,3
13,1,24,996994517,1.1,1,3
11,2,22,2129837027,1.1,1,3
11,0,25,1418065468,1.1,1,3
8,3,20,1418065468,1.5,1,3
4,2,27,1596452480,1.5,1,3
10,10,25,731194115,1.5,1,3
6,7,20,1053853457,1.5,1,3
5,4,21,700535272,1.5,1,3
6,1,28,1047709497,1.5,1,3
15,2,19,1960398150,1.5,1,3
8,3,23,1893500332,1.5,1,3
6,3,25,2054943196,1.5,1,3
8,3,24,1443211407,1.5,1,3
8,3,24,1443211407,1.9,1,3
8,4,20,324330604,1.9,1,3
7,2,22,1460908285,1.9,1,3
7,3,19,684440418,1.9,1,3
6,2,24,1748554944,1.9,1,3
9,2,19,803084705,1.9,1,3
11,2,23,2006530404,1.9,1,3
5,6,22,1910674586,1.9,1,3
12,2,20,1422839023,1.9,1,3
10,2,21,780337494,1.9,1,3
4,2,29,780337494,2,1,3
4,3,24,262163220,2,1,3
7,5,23,1335848704,2,1,3
4,1,30,995055671,2,1,3
3,3,31,1366796433,2,1,3
3,4,32,1254734177,2,1,3
6,3,25,272753527,2,1,3
3,4,31,994454346,2,1,3
6,1,30,1259564494,2,1,3
5,4,23,1844879417,2,1,3
3,5,26,1844879417,3,1,3
4,8,23,1462400074,3,1,3
3,2,33,2037936830,3,1,3
2,8,24,1594008112,3,1,3
4,4,24,1249684710,3,1,3
2,5,26,637789544,3,1,3
3,6,27,187593603,3,1,3
2,5,28,1489099859,3,1,3
4,4,33,877639373,3,1,3
3,6,25,231185972,3,1,3
0,12,32,231185972,50,1,3
0,8,39,1823737014,50,1,3
0,6,36,897485949,50,1,3
0,9,33,1313283520,50,1,3
0,8,30,977176033,50,1,3
0,9,28,2002777282,50,1,3
0,6,36,1882395607,50,1,3
0,3,48,2114402043,50,1,3
0,8,35,575807509,50,1,3
0,8,37,717830976,50,1,3
22,8,13,717830976,0.5,1,50
25,1,12,669840873,0.5,1,50
24,2,12,250163593,0.5,1,50
23,3,10,1931756790,0.5,1,50
27,9,10,1244332709,0.5,1,50
25,1,11,760788678,0.5,1,50
31,0,6,79747405,0.5,1,50
26,2,9,1689927596,0.5,1,50
21,0,12,2087010520,0.5,1,50
17,1,18,1645091296,0.5,1,50
17,1,18,1645091296,0.6,1,50
20,0,16,1479379096,0.6,1,50
29,4,7,2056194706,0.6,1,50
31,10,8,978939972,0.6,1,50
25,2,12,1564538524,0.6,1,50
32,1,15,207516632,0.6,1,50
29,1,10,294636488,0.6,1,50
21,2,11,1451276815,0.6,1,50
32,0,10,244031589,0.6,1,50
26,0,9,1349388891,0.6,1,50
26,0,9,1349388891,0.9,1,50
23,2,11,584159761,0.9,1,50
25,3,8,1646483044,0.9,1,50
23,0,10,828676157,0.9,1,50
25,7,11,189310844,0.9,1,50
26,0,8,1682773563,0.9,1,50
22,2,15,226184962,0.9,1,50
24,1,12,812539446,0.9,1,50
27,0,11,436853313,0.9,1,50
22,9,10,2070875631,0.9,1,50
14,8,18,2070875631,1,1,50
11,1,26,553956686,1,1,50
13,9,20,268235906,1,1,50
9,1,22,328309203,1,1,50
15,2,18,298031270,1,1,50
15,2,15,56274863,1,1,50
12,0,24,382426400,1,1,50
10,9,25,581986149,1,1,50
12,2,18,230596887,1,1,50
18,1,18,978617049,1,1,50
19,1,17,978617049,1.1,1,50
16,2,19,505577186,1.1,1,50
11,8,28,1615864341,1.1,1,50
15,1,18,1623918994,1.1,1,50
11,0,23,849807546,1.1,1,50
14,8,19,1072220146,1.1,1,50
11,0,25,630270484,1.1,1,50
10,2,26,474151084,1.1,1,50
14,7,24,1854068615,1.1,1,50
13,7,22,1220537804,1.1,1,50
11,7,26,1220537804,1.5,1,50
11,2,18,269440914,1.5,1,50
