recombinations,sequencing errors,recurrent mutations,run seed,run time,se_cost,rm_cost,r_cost,rr_cost,temp,recomb_max,rm_max
1,1,1,2608890472.000000,0.000000,1.2,1.21,1,2,50,1000,2147483647
1,2,0,1996688348.000000,0.000000,1.2,1.21,1,2,50,1000,2147483647
1,2,0,1961675177.000000,0.000000,1.2,1.21,1,2,50,1000,2147483647
1,1,1,2285027096.000000,0.000000,1.2,1.21,1,2,50,1000,2147483647
1,1,1,2906923265.000000,0.000000,1.2,1.21,1,2,50,1000,2147483647
1,2,0,2416707910.000000,0.000000,1.1,1.11,1,2,50,1000,2147483647
1,1,1,1875036049.000000,0.000000,1.1,1.11,1,2,50,1000,2147483647
1,2,0,3723267620.000000,0.000000,1.1,1.11,1,2,50,1000,2147483647
1,2,0,2355281249.000000,0.000000,1.1,1.11,1,2,50,1000,2147483647
1,1,1,1763213771.000000,0.000000,1.1,1.11,1,2,50,1000,2147483647
1,2,0,2439065098.000000,0.000000,1.1,1.11,1,2,50,1000,2147483647
1,2,0,1998602170.000000,0.000000,1.1,1.11,1,2,50,1000,2147483647
1,2,0,3462832102.000000,0.000000,1.1,1.11,1,2,50,1000,2147483647
1,2,0,2988431744.000000,0.000000,1.1,1.11,1,2,50,1000,2147483647
1,2,0,3584415844.000000,0.000000,1.1,1.11,1,2,50,1000,2147483647
0,2,1,2547767705.000000,0.000000,1,1.01,1,2,50,1000,2147483647
0,2,1,2892014897.000000,0.000000,1,1.01,1,2,50,1000,2147483647
1,1,1,3667545005.000000,0.000000,1,1.01,1,2,50,1000,2147483647
1,1,1,3773950657.000000,0.000000,1,1.01,1,2,50,1000,2147483647
0,2,1,3072591315.000000,0.000000,1,1.01,1,2,50,1000,2147483647
1,1,1,2151842745.000000,0.000000,1,1.01,1,2,50,1000,2147483647
1,1,1,1674522500.000000,0.000000,1,1.01,1,2,50,1000,2147483647
0,3,0,3742654343.000000,0.000000,1,1.01,1,2,50,1000,2147483647
1,1,1,3352835671.000000,0.000000,1,1.01,1,2,50,1000,2147483647
1,1,1,1980198340.000000,0.000000,1,1.01,1,2,50,1000,2147483647
0,2,1,3545613072.000000,0.000000,0.9,0.91,1,2,50,1000,2147483647
0,2,1,2645398726.000000,0.000000,0.9,0.91,1,2,50,1000,2147483647
0,2,1,2844238703.000000,0.000000,0.9,0.91,1,2,50,1000,2147483647
0,3,0,3376164726.000000,0.000000,0.9,0.91,1,2,50,1000,2147483647
0,2,1,1971514938.000000,0.000000,0.9,0.91,1,2,50,1000,2147483647
0,2,1,2334093708.000000,0.000000,0.9,0.91,1,2,50,1000,2147483647
0,3,0,2211417059.000000,0.000000,0.9,0.91,1,2,50,1000,2147483647
0,3,0,1717785101.000000,0.000000,0.9,0.91,1,2,50,1000,2147483647
0,3,0,2578043912.000000,0.000000,0.9,0.91,1,2,50,1000,2147483647
0,3,0,3130569515.000000,0.000000,0.9,0.91,1,2,50,1000,2147483647
0,2,1,2148389856.000000,0.000000,0.8,0.81,1,2,50,1000,2147483647
0,2,1,3428745873.000000,0.000000,0.8,0.81,1,2,50,1000,2147483647
0,2,1,2318406768.000000,0.000000,0.8,0.81,1,2,50,1000,2147483647
0,3,0,2449548985.000000,0.000000,0.8,0.81,1,2,50,1000,2147483647
0,2,1,3551203952.000000,0.000000,0.8,0.81,1,2,50,1000,2147483647
0,2,1,2272808575.000000,0.000000,0.8,0.81,1,2,50,1000,2147483647
0,3,0,2057831502.000000,0.000000,0.8,0.81,1,2,50,1000,2147483647
0,3,0,3425744370.000000,0.000000,0.8,0.81,1,2,50,1000,2147483647
0,2,1,2118610107.000000,0.000000,0.8,0.81,1,2,50,1000,2147483647
0,3,0,3270565960.000000,0.000000,0.8,0.81,1,2,50,1000,2147483647
0,3,0,3020128005.000000,0.000000,0.7,0.71,1,2,50,1000,2147483647
0,3,0,2378640950.000000,0.000000,0.7,0.71,1,2,50,1000,2147483647
0,3,0,2528344496.000000,0.000000,0.7,0.71,1,2,50,1000,2147483647
0,2,1,2473655364.000000,0.000000,0.7,0.71,1,2,50,1000,2147483647
0,2,1,3452404015.000000,0.000000,0.7,0.71,1,2,50,1000,2147483647
0,3,0,2318843957.000000,0.000000,0.7,0.71,1,2,50,1000,2147483647
0,2,1,2730756644.000000,0.000000,0.7,0.71,1,2,50,1000,2147483647
0,3,0,3044102380.000000,0.000000,0.7,0.71,1,2,50,1000,2147483647
0,3,0,2854797718.000000,0.000000,0.7,0.71,1,2,50,1000,2147483647
0,2,1,3428651436.000000,0.000000,0.7,0.71,1,2,50,1000,2147483647
0,2,1,3653951011.000000,0.000000,0.6,0.61,1,2,50,1000,2147483647
0,2,1,1899699597.000000,0.000000,0.6,0.61,1,2,50,1000,2147483647
0,3,0,3030553813.000000,0.000000,0.6,0.61,1,2,50,1000,2147483647
0,2,1,3497564850.000000,0.000000,0.6,0.61,1,2,50,1000,2147483647
0,3,0,2919507334.000000,0.000000,0.6,0.61,1,2,50,1000,2147483647
0,3,0,1690520799.000000,0.000000,0.6,0.61,1,2,50,1000,2147483647
0,2,1,2563301371.000000,0.000000,0.6,0.61,1,2,50,1000,2147483647
0,2,1,2153802882.000000,0.000000,0.6,0.61,1,2,50,1000,2147483647
0,3,0,2741604520.000000,0.000000,0.6,0.61,1,2,50,1000,2147483647
0,3,0,3084250901.000000,0.000000,0.6,0.61,1,2,50,1000,2147483647
0,3,0,1721664170.000000,0.000000,0.5,0.51,1,2,50,1000,2147483647
0,2,1,2660738168.000000,0.000000,0.5,0.51,1,2,50,1000,2147483647
0,2,1,1821885873.000000,0.000000,0.5,0.51,1,2,50,1000,2147483647
0,3,0,2981944691.000000,0.000000,0.5,0.51,1,2,50,1000,2147483647
0,2,1,3037483939.000000,0.000000,0.5,0.51,1,2,50,1000,2147483647
0,2,1,3142686277.000000,0.000000,0.5,0.51,1,2,50,1000,2147483647
0,2,1,1900893941.000000,0.000000,0.5,0.51,1,2,50,1000,2147483647
0,3,0,3411220658.000000,0.000000,0.5,0.51,1,2,50,1000,2147483647
0,3,0,3466795425.000000,0.000000,0.5,0.51,1,2,50,1000,2147483647
0,3,0,3246326106.000000,0.000000,0.5,0.51,1,2,50,1000,2147483647
0,2,1,3726027188.000000,0.000000,0.4,0.41,1,2,50,1000,2147483647
0,2,1,1865563401.000000,0.000000,0.4,0.41,1,2,50,1000,2147483647
0,2,1,3641879636.000000,0.000000,0.4,0.41,1,2,50,1000,2147483647
0,2,1,3075849872.000000,0.000000,0.4,0.41,1,2,50,1000,2147483647
0,2,1,2928777517.000000,0.000000,0.4,0.41,1,2,50,1000,2147483647
0,3,0,3491724905.000000,0.000000,0.4,0.41,1,2,50,1000,2147483647
0,2,1,3718851567.000000,0.000000,0.4,0.41,1,2,50,1000,2147483647
0,2,1,2084759892.000000,0.000000,0.4,0.41,1,2,50,1000,2147483647
0,2,1,2094983184.000000,0.000000,0.4,0.41,1,2,50,1000,2147483647
0,2,1,3518867698.000000,0.000000,0.4,0.41,1,2,50,1000,2147483647
0,2,1,2206566497.000000,0.000000,0.3,0.31,1,2,50,1000,2147483647
0,2,1,3300026590.000000,0.000000,0.3,0.31,1,2,50,1000,2147483647
0,3,0,3776133854.000000,0.000000,0.3,0.31,1,2,50,1000,2147483647
0,3,0,2194792515.000000,0.000000,0.3,0.31,1,2,50,1000,2147483647
0,3,0,2006953191.000000,0.000000,0.3,0.31,1,2,50,1000,2147483647
0,3,0,3456217006.000000,0.000000,0.3,0.31,1,2,50,1000,2147483647
0,2,1,2303931596.000000,0.000000,0.3,0.31,1,2,50,1000,2147483647
0,3,0,2924477968.000000,0.000000,0.3,0.31,1,2,50,1000,2147483647
0,2,1,2460798839.000000,0.000000,0.3,0.31,1,2,50,1000,2147483647
0,2,1,3181779825.000000,0.000000,0.3,0.31,1,2,50,1000,2147483647
0,2,1,3246328117.000000,0.000000,0.2,0.21,1,2,50,1000,2147483647
0,3,0,2294426237.000000,0.000000,0.2,0.21,1,2,50,1000,2147483647
0,3,0,3456322264.000000,0.000000,0.2,0.21,1,2,50,1000,2147483647
0,3,0,2887819658.000000,0.000000,0.2,0.21,1,2,50,1000,2147483647
0,2,1,2890508227.000000,0.000000,0.2,0.21,1,2,50,1000,2147483647
0,3,0,3449774890.000000,0.000000,0.2,0.21,1,2,50,1000,2147483647
0,2,1,2053934476.000000,0.000000,0.2,0.21,1,2,50,1000,2147483647
0,2,1,3086269729.000000,0.000000,0.2,0.21,1,2,50,1000,2147483647
0,3,0,2690275129.000000,0.000000,0.2,0.21,1,2,50,1000,2147483647
0,2,1,1695089591.000000,0.000000,0.2,0.21,1,2,50,1000,2147483647
0,3,0,2020414792.000000,0.000000,0.1,0.11,1,2,50,1000,2147483647
0,3,0,2859414548.000000,0.000000,0.1,0.11,1,2,50,1000,2147483647
0,3,0,2618120127.000000,0.000000,0.1,0.11,1,2,50,1000,2147483647
0,2,1,2709720475.000000,0.000000,0.1,0.11,1,2,50,1000,2147483647
0,2,1,2479829290.000000,0.000000,0.1,0.11,1,2,50,1000,2147483647
0,2,1,2424353715.000000,0.000000,0.1,0.11,1,2,50,1000,2147483647
0,2,1,2841730167.000000,0.000000,0.1,0.11,1,2,50,1000,2147483647
0,2,1,2767483314.000000,0.000000,0.1,0.11,1,2,50,1000,2147483647
0,2,1,3429923805.000000,0.000000,0.1,0.11,1,2,50,1000,2147483647
0,2,1,2650946757.000000,0.000000,0.1,0.11,1,2,50,1000,2147483647
0,2,1,2184958765.000000,0.000000,0.01,0.02,1,2,50,1000,2147483647
0,3,0,3541841897.000000,0.000000,0.01,0.02,1,2,50,1000,2147483647
0,2,1,3660114293.000000,0.000000,0.01,0.02,1,2,50,1000,2147483647
0,2,1,2823618948.000000,0.000000,0.01,0.02,1,2,50,1000,2147483647
0,3,0,3402761325.000000,0.000000,0.01,0.02,1,2,50,1000,2147483647
0,3,0,3744263835.000000,0.000000,0.01,0.02,1,2,50,1000,2147483647
0,2,1,3408818841.000000,0.000000,0.01,0.02,1,2,50,1000,2147483647
0,3,0,2882125127.000000,0.000000,0.01,0.02,1,2,50,1000,2147483647
0,2,1,2773716127.000000,0.000000,0.01,0.02,1,2,50,1000,2147483647
0,3,0,3638144170.000000,0.000000,0.01,0.02,1,2,50,1000,2147483647
0,3,0,3180494417.000000,0.000000,1,1.1,-1,-1,50,1000,2147483647
0,3,0,2220256240.000000,0.000000,1,1.1,-1,-1,50,1000,2147483647
0,3,0,2386346835.000000,0.000000,1,1.1,-1,-1,50,1000,2147483647
0,3,0,1713088015.000000,0.000000,1,1.1,-1,-1,50,1000,2147483647
0,3,0,2010730661.000000,0.000000,1,1.1,-1,-1,50,1000,2147483647
0,2,1,3173593153.000000,0.000000,1,1.1,-1,-1,50,1000,2147483647
0,2,1,3738881495.000000,0.000000,1,1.1,-1,-1,50,1000,2147483647
0,3,0,3757250764.000000,0.000000,1,1.1,-1,-1,50,1000,2147483647
0,3,0,3076088239.000000,0.000000,1,1.1,-1,-1,50,1000,2147483647
0,2,1,2976163965.000000,0.000000,1,1.1,-1,-1,50,1000,2147483647
5,0,0,2253897204.000000,0.000000,-1,-1,1,2,30,1000,2147483647
5,0,0,3143387114.000000,0.000000,-1,-1,1,2,30,1000,2147483647
5,0,0,2547901950.000000,0.000000,-1,-1,1,2,30,1000,2147483647
5,0,0,2196041870.000000,0.000000,-1,-1,1,2,30,1000,2147483647
5,0,0,2730340344.000000,0.000000,-1,-1,1,2,30,1000,2147483647
5,0,0,2149137242.000000,0.000000,-1,-1,1,2,30,1000,2147483647
5,0,0,3050205803.000000,0.000000,-1,-1,1,2,30,1000,2147483647
5,0,0,2263113865.000000,0.000000,-1,-1,1,2,30,1000,2147483647
5,0,0,3555852758.000000,0.000000,-1,-1,1,2,30,1000,2147483647
5,0,0,2164421991.000000,0.000000,-1,-1,1,2,30,1000,2147483647
1,2,0,3212203365.000000,0.000000,1.5,1.51,1,2,30,1000,2147483647
1,2,0,3098766207.000000,0.000000,1.5,1.51,1,2,30,1000,2147483647
3,1,0,2616799830.000000,0.000000,1.5,1.51,1,2,30,1000,2147483647
1,1,1,2698406623.000000,0.000000,1.5,1.51,1,2,30,1000,2147483647
1,1,1,2092459539.000000,0.000000,1.5,1.51,1,2,30,1000,2147483647
1,2,0,3059806844.000000,0.000000,1.5,1.51,1,2,30,1000,2147483647
1,1,1,3119688728.000000,0.000000,1.5,1.51,1,2,30,1000,2147483647
1,2,0,2326371608.000000,0.000000,1.5,1.51,1,2,30,1000,2147483647
1,1,1,2683157224.000000,0.000000,1.5,1.51,1,2,30,1000,2147483647
1,2,0,3650510022.000000,0.000000,1.5,1.51,1,2,30,1000,2147483647
1,2,0,3579015835.000000,0.000000,1.2,1.21,1,2,30,1000,2147483647
1,2,0,1781028643.000000,0.000000,1.2,1.21,1,2,30,1000,2147483647
1,1,1,2151552140.000000,0.000000,1.2,1.21,1,2,30,1000,2147483647
0,2,1,2128921986.000000,0.000000,1.2,1.21,1,2,30,1000,2147483647
1,1,1,1906881563.000000,0.000000,1.2,1.21,1,2,30,1000,2147483647
1,1,1,2352928181.000000,0.000000,1.2,1.21,1,2,30,1000,2147483647
1,2,0,3431186370.000000,0.000000,1.2,1.21,1,2,30,1000,2147483647
1,2,0,3066443046.000000,0.000000,1.2,1.21,1,2,30,1000,2147483647
1,1,1,1696343480.000000,0.000000,1.2,1.21,1,2,30,1000,2147483647
1,1,1,2261471029.000000,0.000000,1.2,1.21,1,2,30,1000,2147483647
1,1,1,3536328581.000000,0.000000,1.1,1.11,1,2,30,1000,2147483647
1,1,1,3489708372.000000,0.000000,1.1,1.11,1,2,30,1000,2147483647
1,2,0,2108041042.000000,0.000000,1.1,1.11,1,2,30,1000,2147483647
1,2,0,3312784610.000000,0.000000,1.1,1.11,1,2,30,1000,2147483647
1,2,0,2497273321.000000,0.000000,1.1,1.11,1,2,30,1000,2147483647
1,1,1,3479864244.000000,0.000000,1.1,1.11,1,2,30,1000,2147483647
1,2,0,3070131534.000000,0.000000,1.1,1.11,1,2,30,1000,2147483647
1,1,1,2576587946.000000,0.000000,1.1,1.11,1,2,30,1000,2147483647
1,2,0,3540146893.000000,0.000000,1.1,1.11,1,2,30,1000,2147483647
1,2,0,2326418374.000000,0.000000,1.1,1.11,1,2,30,1000,2147483647
0,3,0,3608668217.000000,0.000000,1,1.01,1,2,30,1000,2147483647
1,1,1,2581091210.000000,0.000000,1,1.01,1,2,30,1000,2147483647
1,2,0,2913112040.000000,0.000000,1,1.01,1,2,30,1000,2147483647
0,2,1,2575478895.000000,0.000000,1,1.01,1,2,30,1000,2147483647
0,3,0,2029566541.000000,0.000000,1,1.01,1,2,30,1000,2147483647
1,1,1,1821266231.000000,0.000000,1,1.01,1,2,30,1000,2147483647
1,2,0,1986253656.000000,0.000000,1,1.01,1,2,30,1000,2147483647
0,3,0,3443545527.000000,0.000000,1,1.01,1,2,30,1000,2147483647
1,2,0,2824979309.000000,0.000000,1,1.01,1,2,30,1000,2147483647
1,2,0,2827361066.000000,0.000000,1,1.01,1,2,30,1000,2147483647
0,2,1,1668763345.000000,0.000000,0.9,0.91,1,2,30,1000,2147483647
0,3,0,2986786148.000000,0.000000,0.9,0.91,1,2,30,1000,2147483647
0,3,0,3695175538.000000,0.000000,0.9,0.91,1,2,30,1000,2147483647
0,2,1,3779681589.000000,0.000000,0.9,0.91,1,2,30,1000,2147483647
0,3,0,2449025026.000000,0.000000,0.9,0.91,1,2,30,1000,2147483647
0,3,0,3076539699.000000,0.000000,0.9,0.91,1,2,30,1000,2147483647
0,3,0,2507684670.000000,0.000000,0.9,0.91,1,2,30,1000,2147483647
0,2,1,3413649405.000000,0.000000,0.9,0.91,1,2,30,1000,2147483647
0,2,1,2588730712.000000,0.000000,0.9,0.91,1,2,30,1000,2147483647
0,2,1,2007338314.000000,0.000000,0.9,0.91,1,2,30,1000,2147483647
0,3,0,1985514057.000000,0.000000,0.8,0.81,1,2,30,1000,2147483647
0,3,0,2436680782.000000,0.000000,0.8,0.81,1,2,30,1000,2147483647
0,2,1,2099541527.000000,0.000000,0.8,0.81,1,2,30,1000,2147483647
0,3,0,3783894532.000000,0.000000,0.8,0.81,1,2,30,1000,2147483647
0,3,0,3740131654.000000,0.000000,0.8,0.81,1,2,30,1000,2147483647
0,2,1,1647054527.000000,0.000000,0.8,0.81,1,2,30,1000,2147483647
0,3,0,1885174610.000000,0.000000,0.8,0.81,1,2,30,1000,2147483647
0,3,0,2214134306.000000,0.000000,0.8,0.81,1,2,30,1000,2147483647
0,3,0,3411648975.000000,0.000000,0.8,0.81,1,2,30,1000,2147483647
0,2,1,1842584186.000000,0.000000,0.8,0.81,1,2,30,1000,2147483647
0,2,1,2315558762.000000,0.000000,0.7,0.71,1,2,30,1000,2147483647
0,3,0,2386050326.000000,0.000000,0.7,0.71,1,2,30,1000,2147483647
0,2,1,3489552888.000000,0.000000,0.7,0.71,1,2,30,1000,2147483647
0,2,1,1782002037.000000,0.000000,0.7,0.71,1,2,30,1000,2147483647
0,3,0,2609122523.000000,0.000000,0.7,0.71,1,2,30,1000,2147483647
0,3,0,2956006751.000000,0.000000,0.7,0.71,1,2,30,1000,2147483647
0,2,1,2535038693.000000,0.000000,0.7,0.71,1,2,30,1000,2147483647
0,3,0,2098778271.000000,0.000000,0.7,0.71,1,2,30,1000,2147483647
0,2,1,3380662703.000000,0.000000,0.7,0.71,1,2,30,1000,2147483647
0,3,0,3751100645.000000,0.000000,0.7,0.71,1,2,30,1000,2147483647
0,2,1,1654509177.000000,0.000000,0.6,0.61,1,2,30,1000,2147483647
0,3,0,1892775254.000000,0.000000,0.6,0.61,1,2,30,1000,2147483647
0,2,1,2563715238.000000,0.000000,0.6,0.61,1,2,30,1000,2147483647
0,3,0,2283907305.000000,0.000000,0.6,0.61,1,2,30,1000,2147483647
0,3,0,2628631019.000000,0.000000,0.6,0.61,1,2,30,1000,2147483647
0,2,1,2977288927.000000,0.000000,0.6,0.61,1,2,30,1000,2147483647
0,2,1,3522693408.000000,0.000000,0.6,0.61,1,2,30,1000,2147483647
0,2,1,3376390498.000000,0.000000,0.6,0.61,1,2,30,1000,2147483647
0,3,0,2388305541.000000,0.000000,0.6,0.61,1,2,30,1000,2147483647
0,2,1,2422259751.000000,0.000000,0.6,0.61,1,2,30,1000,2147483647
0,3,0,1890898379.000000,0.000000,0.5,0.51,1,2,30,1000,2147483647
0,2,1,2824860944.000000,0.000000,0.5,0.51,1,2,30,1000,2147483647
0,2,1,2002102329.000000,0.000000,0.5,0.51,1,2,30,1000,2147483647
0,2,1,1825710997.000000,0.000000,0.5,0.51,1,2,30,1000,2147483647
0,2,1,1929231538.000000,0.000000,0.5,0.51,1,2,30,1000,2147483647
0,2,1,1728963573.000000,0.000000,0.5,0.51,1,2,30,1000,2147483647
0,3,0,3589479258.000000,0.000000,0.5,0.51,1,2,30,1000,2147483647
0,3,0,3447775170.000000,0.000000,0.5,0.51,1,2,30,1000,2147483647
0,2,1,1901281858.000000,0.000000,0.5,0.51,1,2,30,1000,2147483647
0,2,1,1911889151.000000,0.000000,0.5,0.51,1,2,30,1000,2147483647
0,2,1,2185349687.000000,0.000000,0.4,0.41,1,2,30,1000,2147483647
0,2,1,2100776204.000000,0.000000,0.4,0.41,1,2,30,1000,2147483647
0,3,0,1945633324.000000,0.000000,0.4,0.41,1,2,30,1000,2147483647
0,2,1,1808704711.000000,0.000000,0.4,0.41,1,2,30,1000,2147483647
0,2,1,2521847568.000000,0.000000,0.4,0.41,1,2,30,1000,2147483647
0,3,0,1657673090.000000,0.000000,0.4,0.41,1,2,30,1000,2147483647
0,2,1,2471790132.000000,0.000000,0.4,0.41,1,2,30,1000,2147483647
0,2,1,1727042116.000000,0.000000,0.4,0.41,1,2,30,1000,2147483647
0,3,0,3521546262.000000,0.000000,0.4,0.41,1,2,30,1000,2147483647
0,2,1,3696077977.000000,0.000000,0.4,0.41,1,2,30,1000,2147483647
0,2,1,2261368354.000000,0.000000,0.3,0.31,1,2,30,1000,2147483647
0,3,0,3514057434.000000,0.000000,0.3,0.31,1,2,30,1000,2147483647
0,2,1,2914006121.000000,0.000000,0.3,0.31,1,2,30,1000,2147483647
0,3,0,2180452999.000000,0.000000,0.3,0.31,1,2,30,1000,2147483647
0,3,0,2069379780.000000,0.000000,0.3,0.31,1,2,30,1000,2147483647
0,3,0,3273682660.000000,0.000000,0.3,0.31,1,2,30,1000,2147483647
0,2,1,2099668646.000000,0.000000,0.3,0.31,1,2,30,1000,2147483647
0,2,1,3790729943.000000,0.000000,0.3,0.31,1,2,30,1000,2147483647
0,3,0,3267098181.000000,0.000000,0.3,0.31,1,2,30,1000,2147483647
0,3,0,2887513799.000000,0.000000,0.3,0.31,1,2,30,1000,2147483647
0,2,1,2745692441.000000,0.000000,0.2,0.21,1,2,30,1000,2147483647
0,2,1,2906975758.000000,0.000000,0.2,0.21,1,2,30,1000,2147483647
0,2,1,2927355161.000000,0.000000,0.2,0.21,1,2,30,1000,2147483647
0,3,0,2745307064.000000,0.000000,0.2,0.21,1,2,30,1000,2147483647
0,2,1,1927549233.000000,0.000000,0.2,0.21,1,2,30,1000,2147483647
0,2,1,2449401350.000000,0.000000,0.2,0.21,1,2,30,1000,2147483647
0,3,0,2103237260.000000,0.000000,0.2,0.21,1,2,30,1000,2147483647
0,3,0,2574346053.000000,0.000000,0.2,0.21,1,2,30,1000,2147483647
0,2,1,3784799972.000000,0.000000,0.2,0.21,1,2,30,1000,2147483647
0,3,0,2966788203.000000,0.000000,0.2,0.21,1,2,30,1000,2147483647
0,3,0,2803510742.000000,0.000000,0.1,0.11,1,2,30,1000,2147483647
0,2,1,3370514988.000000,0.000000,0.1,0.11,1,2,30,1000,2147483647
0,3,0,1749022722.000000,0.000000,0.1,0.11,1,2,30,1000,2147483647
0,3,0,3412735983.000000,0.000000,0.1,0.11,1,2,30,1000,2147483647
0,3,0,2325347405.000000,0.000000,0.1,0.11,1,2,30,1000,2147483647
0,2,1,2697238841.000000,0.000000,0.1,0.11,1,2,30,1000,2147483647
0,3,0,2293795751.000000,0.000000,0.1,0.11,1,2,30,1000,2147483647
0,2,1,2285763929.000000,0.000000,0.1,0.11,1,2,30,1000,2147483647
0,3,0,3022900101.000000,0.000000,0.1,0.11,1,2,30,1000,2147483647
0,2,1,1809360113.000000,0.000000,0.1,0.11,1,2,30,1000,2147483647
0,3,0,2081490982.000000,0.000000,0.01,0.02,1,2,30,1000,2147483647
0,2,1,1964379836.000000,0.000000,0.01,0.02,1,2,30,1000,2147483647
0,3,0,1684029124.000000,0.000000,0.01,0.02,1,2,30,1000,2147483647
0,2,1,3768171574.000000,0.000000,0.01,0.02,1,2,30,1000,2147483647
0,2,1,3510906599.000000,0.000000,0.01,0.02,1,2,30,1000,2147483647
0,3,0,2885784430.000000,0.000000,0.01,0.02,1,2,30,1000,2147483647
0,2,1,3453162358.000000,0.000000,0.01,0.02,1,2,30,1000,2147483647
0,2,1,2196266430.000000,0.000000,0.01,0.02,1,2,30,1000,2147483647
0,3,0,1990787304.000000,0.000000,0.01,0.02,1,2,30,1000,2147483647
0,3,0,3717444518.000000,0.000000,0.01,0.02,1,2,30,1000,2147483647
0,3,0,2699141173.000000,0.000000,1,1.1,-1,-1,30,1000,2147483647
0,2,1,3274477801.000000,0.000000,1,1.1,-1,-1,30,1000,2147483647
0,2,1,2522153017.000000,0.000000,1,1.1,-1,-1,30,1000,2147483647
0,3,0,2197688925.000000,0.000000,1,1.1,-1,-1,30,1000,2147483647
0,3,0,2676337862.000000,0.000000,1,1.1,-1,-1,30,1000,2147483647
0,3,0,2987835713.000000,0.000000,1,1.1,-1,-1,30,1000,2147483647
0,3,0,3422569800.000000,0.000000,1,1.1,-1,-1,30,1000,2147483647
0,3,0,2752281825.000000,0.000000,1,1.1,-1,-1,30,1000,2147483647
0,2,1,2998715253.000000,0.000000,1,1.1,-1,-1,30,1000,2147483647
0,3,0,2941952091.000000,0.000000,1,1.1,-1,-1,30,1000,2147483647
