recombinations,back mutations,recurrent mutations,run seed,recombination cost,recurrent mutation cost,back mutation cost
26,8,840,1756161670,1.9,1,2
24,4,849,1272328750,1.9,1,2
23,6,845,1900529027,1.9,1,2
21,5,839,1552061378,1.9,1,2
26,5,847,378061426,1.9,1,2
25,3,842,10145706,1.9,1,2
17,6,847,551473816,1.9,1,2
2,9,878,551473816,2,1,2
0,15,866,1133578242,2,1,2
2,9,869,12729657,2,1,2
0,14,878,1118144125,2,1,2
0,16,873,272702277,2,1,2
1,15,861,2051775976,2,1,2
0,14,870,1097499531,2,1,2
2,15,862,253569470,2,1,2
0,13,865,463729305,2,1,2
1,12,865,267225077,2,1,2
0,16,861,267225077,3,1,2
0,13,859,133357751,3,1,2
0,11,868,344796709,3,1,2
0,18,868,1846305123,3,1,2
0,10,870,797858985,3,1,2
0,13,863,2025169918,3,1,2
0,18,868,862911177,3,1,2
0,14,864,1798781534,3,1,2
0,13,869,2077786168,3,1,2
0,13,871,1693678140,3,1,2
0,18,866,1693678140,50,1,2
0,19,866,1397301071,50,1,2
0,22,865,1017154664,50,1,2
0,16,860,1262695388,50,1,2
0,21,858,1054799081,50,1,2
0,21,868,125683628,50,1,2
0,10,876,1697710701,50,1,2
0,19,874,1829936463,50,1,2
0,14,864,1567911447,50,1,2
0,15,861,267854992,50,1,2
22,1,845,267854992,1.5,1,3
21,3,844,215379817,1.5,1,3
27,0,858,1854972607,1.5,1,3
21,2,858,1171292777,1.5,1,3
28,2,853,240983510,1.5,1,3
28,0,862,1034101357,1.5,1,3
29,1,856,1396066937,1.5,1,3
22,1,859,1120724621,1.5,1,3
26,0,850,1221604090,1.5,1,3
27,0,852,2102324034,1.5,1,3
27,0,854,2102324034,1.9,1,3
17,1,856,224306374,1.9,1,3
20,1,851,1407892735,1.9,1,3
19,1,853,590843184,1.9,1,3
30,0,854,1598330365,1.9,1,3
24,1,850,158221010,1.9,1,3
26,1,849,1406033063,1.9,1,3
24,1,848,997698823,1.9,1,3
24,1,850,1008326959,1.9,1,3
24,0,854,1228621521,1.9,1,3
6,1,883,1228621521,2,1,3
5,5,879,454246542,2,1,3
7,5,869,837406422,2,1,3
4,2,891,834271238,2,1,3
5,0,891,545873718,2,1,3
7,0,889,55709012,2,1,3
8,4,875,1299971935,2,1,3
6,0,882,332220280,2,1,3
5,2,885,1618953323,2,1,3
4,2,885,719487345,2,1,3
0,6,884,719487345,3,1,3
0,3,896,627165303,3,1,3
1,7,879,651906182,3,1,3
0,3,903,2108244946,3,1,3
1,7,882,1931309914,3,1,3
0,2,888,1504996554,3,1,3
0,4,901,1917996356,3,1,3
1,5,874,250353562,3,1,3
0,6,881,1007078478,3,1,3
0,5,880,1597042704,3,1,3
0,5,888,1597042704,50,1,3
0,6,887,882451678,50,1,3
0,9,884,1529273908,50,1,3
0,7,879,340284333,50,1,3
0,4,884,706280799,50,1,3
0,4,895,789717825,50,1,3
0,4,888,223208701,50,1,3
0,6,882,733437086,50,1,3
0,6,891,124827948,50,1,3
0,6,887,859917912,50,1,3
24,0,862,859917912,1.5,1,50
23,0,852,1331702805,1.5,1,50
21,0,848,697630660,1.5,1,50
24,0,860,1501599913,1.5,1,50
26,0,843,1223174581,1.5,1,50
22,0,865,579437172,1.5,1,50
25,0,854,605408113,1.5,1,50
24,0,855,1714525566,1.5,1,50
23,0,855,1471225490,1.5,1,50
24,0,849,1310196403,1.5,1,50
23,0,852,1310196403,1.9,1,50
29,0,851,189800578,1.9,1,50
28,0,849,582722481,1.9,1,50
25,0,860,878528996,1.9,1,50
24,0,853,76036267,1.9,1,50
32,0,843,842255367,1.9,1,50
33,0,850,384591001,1.9,1,50
32,0,846,245556361,1.9,1,50
26,0,850,513640496,1.9,1,50
26,0,851,511917929,1.9,1,50
6,0,889,511917929,2,1,50
8,0,888,137091965,2,1,50
7,0,887,1446965781,2,1,50
