recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
131,272,2012,1574,3.036699,1.9,1,1.3
146,269,2034,2126878695,3.602616,1.9,1,1.3
129,269,2053,983750425,3.278257,1.9,1,1.3
122,278,2036,689039660,2.980165,1.9,1,1.3
141,261,2068,1096586465,3.448639,1.9,1,1.3
70,272,2144,1096586465,2.600433,2,1,1.3
76,272,2129,116377117,2.611642,2,1,1.3
80,267,2131,791166189,2.932450,2,1,1.3
84,284,2089,465246150,3.018811,2,1,1.3
81,280,2122,600949182,3.064297,2,1,1.3
21,334,2161,600949182,2.153863,3,1,1.3
18,341,2171,1341945308,2.226993,3,1,1.3
18,339,2141,1376284275,1.962648,3,1,1.3
17,331,2162,173021678,2.380450,3,1,1.3
21,335,2159,645847518,2.202876,3,1,1.3
0,371,2189,645847518,1.412711,50,1,1.3
0,369,2174,656602387,1.326594,50,1,1.3
0,370,2175,170623233,1.408202,50,1,1.3
0,382,2177,982716255,1.536547,50,1,1.3
0,391,2142,1888011138,1.500408,50,1,1.3
150,243,2029,1888011138,3.438952,1.9,1,1.5
149,254,2037,1970344604,3.795269,1.9,1,1.5
162,254,2037,737359376,3.596931,1.9,1,1.5
144,257,2048,804317102,3.638060,1.9,1,1.5
144,231,2064,754392883,3.273552,1.9,1,1.5
74,256,2154,754392883,2.668199,2,1,1.5
86,252,2113,1885861100,2.547553,2,1,1.5
77,250,2164,1385668079,2.806491,2,1,1.5
89,280,2096,1950864956,3.166664,2,1,1.5
74,271,2129,161371696,2.681647,2,1,1.5
27,334,2145,161371696,1.985832,3,1,1.5
26,344,2153,1893876681,2.193588,3,1,1.5
21,293,2201,342042323,1.901871,3,1,1.5
20,289,2199,1176578823,1.937565,3,1,1.5
24,309,2199,1978775116,1.841531,3,1,1.5
0,341,2225,1978775116,1.210650,50,1,1.5
0,354,2205,941793720,1.194842,50,1,1.5
0,336,2233,879480304,1.289439,50,1,1.5
0,357,2199,894173951,1.171503,50,1,1.5
0,339,2219,546958260,1.180954,50,1,1.5
306,111,2059,546958260,3.579598,1.9,1,2
300,104,2084,1264225276,3.803418,1.9,1,2
299,119,2048,1264610111,3.736254,1.9,1,2
263,107,2134,1596877539,3.492978,1.9,1,2
257,106,2106,1812161915,3.348345,1.9,1,2
92,198,2198,1812161915,2.297982,2,1,2
112,190,2190,166498963,2.427856,2,1,2
105,192,2209,1083781246,2.445949,2,1,2
98,196,2207,2112637048,2.419570,2,1,2
72,222,2261,2080119099,2.338048,2,1,2
36,254,2244,2080119099,1.872056,3,1,2
41,233,2269,720400111,1.826398,3,1,2
36,248,2252,1927086372,1.979259,3,1,2
42,245,2254,1964784232,2.040152,3,1,2
46,239,2237,147103780,2.050458,3,1,2
0,287,2333,147103780,1.141127,50,1,2
0,282,2342,1505901897,1.146191,50,1,2
0,311,2289,907296627,1.134489,50,1,2
0,319,2281,1860637509,1.162288,50,1,2
0,299,2300,1582886750,1.096687,50,1,2
351,46,2115,1582886750,3.896628,1.9,1,3
362,57,2110,1671115355,4.269386,1.9,1,3
372,64,2102,354308586,4.351304,1.9,1,3
356,54,2098,977498393,4.285590,1.9,1,3
375,54,2084,2020370210,4.331313,1.9,1,3
184,96,2281,2020370210,2.934160,2,1,3
167,83,2341,1523071492,2.814539,2,1,3
194,89,2278,1694476246,3.150703,2,1,3
191,73,2333,225953024,3.051250,2,1,3
197,89,2282,950807798,3.220302,2,1,3
