recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
90,160,298,1129,1.673986,1.9,1,1.3
120,141,275,1878149799,1.769150,1.9,1,1.3
92,160,308,1625861,1.019865,1.9,1,1.3
93,133,324,181084512,1.148974,1.9,1,1.3
107,146,303,1084089726,1.234548,1.9,1,1.3
77,156,339,1084089726,1.088141,2,1,1.3
66,160,344,2098369980,0.879969,2,1,1.3
77,123,364,28346084,0.829875,2,1,1.3
61,167,332,26661611,0.822114,2,1,1.3
59,133,362,1772454109,0.802787,2,1,1.3
25,164,397,1772454109,0.574687,3,1,1.3
18,211,368,2066681442,0.486530,3,1,1.3
21,177,400,903387388,0.626138,3,1,1.3
30,171,380,1041611444,0.643912,3,1,1.3
28,198,353,842763076,0.671578,3,1,1.3
0,241,385,842763076,0.260142,50,1,1.3
0,229,399,1370609584,0.304459,50,1,1.3
0,215,421,1746839350,0.292053,50,1,1.3
0,238,398,468371707,0.290592,50,1,1.3
0,222,415,36124448,0.339498,50,1,1.3
114,120,300,36124448,0.994591,1.9,1,1.5
114,137,286,1543498664,0.962226,1.9,1,1.5
110,121,309,49147900,1.048024,1.9,1,1.5
106,131,307,41183210,1.067385,1.9,1,1.5
98,135,314,117742536,0.926010,1.9,1,1.5
69,138,360,117742536,0.885205,2,1,1.5
76,133,374,254559512,1.170322,2,1,1.5
67,139,360,774037576,0.815251,2,1,1.5
77,135,337,669810583,1.019714,2,1,1.5
80,145,328,188796709,1.008548,2,1,1.5
36,162,397,188796709,0.747150,3,1,1.5
31,175,384,1820216096,0.573023,3,1,1.5
25,183,375,1407729367,0.585156,3,1,1.5
28,197,368,297803674,0.712327,3,1,1.5
32,191,376,278935225,0.621817,3,1,1.5
0,213,439,278935225,0.325670,50,1,1.5
0,204,434,670148821,0.361195,50,1,1.5
0,220,414,1943968645,0.260502,50,1,1.5
0,210,441,234007768,0.254665,50,1,1.5
0,229,402,1890099107,0.233444,50,1,1.5
180,54,322,1890099107,0.957961,1.9,1,2
195,48,287,1353170304,1.074271,1.9,1,2
171,54,339,409009523,0.944575,1.9,1,2
179,47,331,1076499376,0.999881,1.9,1,2
176,39,329,1714420927,1.070307,1.9,1,2
84,83,403,1714420927,0.801766,2,1,2
75,91,425,2037626163,0.791990,2,1,2
77,98,393,1245857481,0.672803,2,1,2
84,118,377,1163789699,0.773193,2,1,2
82,123,398,748204851,0.795513,2,1,2
30,145,440,748204851,0.546728,3,1,2
51,128,412,1886502489,0.691368,3,1,2
32,115,485,36685438,0.629123,3,1,2
28,143,416,1137515519,0.470325,3,1,2
48,130,408,1197501607,0.694654,3,1,2
0,161,521,1197501607,0.264462,50,1,2
0,183,476,1212783203,0.309098,50,1,2
0,191,475,1270795340,0.255245,50,1,2
0,196,449,1416695605,0.241744,50,1,2
0,182,483,1369179860,0.303597,50,1,2
204,23,352,1369179860,1.348449,1.9,1,3
202,22,350,155951388,1.204790,1.9,1,3
196,29,347,260195530,1.310817,1.9,1,3
202,19,340,825284201,1.459664,1.9,1,3
182,26,363,913342068,1.328874,1.9,1,3
125,38,428,913342068,1.127176,2,1,3
121,47,434,721096417,0.983819,2,1,3
140,44,412,783214572,0.997277,2,1,3
127,32,438,1370427507,0.940808,2,1,3
138,33,438,1362225340,1.258206,2,1,3
67,74,493,1362225340,0.756485,3,1,3
65,75,479,255619432,0.654177,3,1,3
66,51,505,126532735,0.673908,3,1,3
68,72,463,1016881203,0.739502,3,1,3
66,81,465,1401856592,0.762741,3,1,3
0,131,590,1401856592,0.214237,50,1,3
0,140,548,816565491,0.238835,50,1,3
0,116,608,1077287388,0.286792,50,1,3
0,140,577,835337350,0.234316,50,1,3
0,130,615,165195988,0.253272,50,1,3
250,11,357,165195988,2.426521,1.9,1,50
230,8,366,122396240,1.744261,1.9,1,50
230,8,358,918661751,2.097547,1.9,1,50
218,7,369,202114080,1.777216,1.9,1,50
231,24,362,1567901674,2.282454,1.9,1,50
152,11,506,1567901674,2.026901,2,1,50
168,19,467,1880572544,1.833543,2,1,50
161,1,484,1531547744,1.880119,2,1,50
159,6,488,546787311,1.808807,2,1,50
150,6,504,571781291,2.215274,2,1,50
115,5,583,571781291,1.737389,3,1,50
137,8,518,74108337,1.363535,3,1,50
139,4,540,1512019676,2.326914,3,1,50
137,2,519,1859239543,1.642109,3,1,50
130,9,561,229951794,1.383484,3,1,50
1,3,1321,229951794,0.442531,50,1,50
0,0,1260,563475882,0.425511,50,1,50
0,3,1188,908494629,0.373363,50,1,50
0,3,1365,2137758126,0.380568,50,1,50
0,1,1228,1603027164,0.435464,50,1,50
88,176,337,1539,0.807254,2,1,1.5
77,203,331,848305809,0.859974,2,1,1.5
74,173,357,298945659,0.757727,2,1,1.5
86,200,319,2067166443,0.809623,2,1,1.5
86,180,338,1498703639,0.858222,2,1,1.5
33,241,339,1498703639,0.716905,3,1,1.5
42,198,367,1327298122,0.633904,3,1,1.5
39,187,393,2054878024,0.698673,3,1,1.5
37,221,361,1527599113,0.721139,3,1,1.5
43,211,378,858297402,0.943012,3,1,1.5
0,250,398,858297402,0.349065,50,1,1.5
0,257,382,1801476060,0.312478,50,1,1.5
0,244,387,219532232,0.305557,50,1,1.5
0,233,399,88398104,0.300660,50,1,1.5
0,244,391,1622440923,0.272713,50,1,1.5
110,115,426,1622440923,0.829206,2,1,2
102,122,414,1936826892,0.826179,2,1,2
111,119,409,1376894946,0.838630,2,1,2
115,112,451,1806358739,1.001478,2,1,2
104,110,432,2052166347,0.826491,2,1,2
55,130,422,2052166347,0.655737,3,1,2
55,133,424,1358397568,0.699302,3,1,2
55,143,444,1567761927,0.758205,3,1,2
60,136,434,1130831905,0.648554,3,1,2
61,141,437,1164815880,0.570473,3,1,2
0,219,441,1164815880,0.269308,50,1,2
0,168,500,780684996,0.251208,50,1,2
0,205,449,1787444671,0.266412,50,1,2
0,157,493,2113286686,0.318929,50,1,2
0,189,469,1008692804,0.286056,50,1,2
126,83,503,1008692804,0.999145,2,1,3
115,81,488,700857288,1.028721,2,1,3
122,83,506,1285547778,0.955326,2,1,3
134,76,482,124439570,1.094128,2,1,3
131,65,502,990809178,1.102991,2,1,3
77,90,530,990809178,0.860806,3,1,3
79,76,541,2138475203,0.863935,3,1,3
74,74,537,2124944427,0.865686,3,1,3
84,83,488,1540143894,0.887686,3,1,3
81,76,527,931168442,0.831794,3,1,3
0,122,602,931168442,0.312894,50,1,3
0,155,520,465547789,0.266930,50,1,3
0,130,581,213260510,0.323228,50,1,3
0,111,625,75088140,0.301993,50,1,3
