recombinations,sequencing errors,recurrent mutations,run seed,run time,se_cost,rm_cost,r_cost,rr_cost,temp,recomb_max,rm_max
0,0,0,2551164726.000000,0.035109,0.2,0.21,1,2,50,1000,2147483647
0,0,0,3584714571.000000,0.036813,0.2,0.21,1,2,50,1000,2147483647
0,0,0,2516015026.000000,0.037147,0.2,0.21,1,2,50,1000,2147483647
0,0,0,2074800939.000000,0.036089,0.2,0.21,1,2,50,1000,2147483647
0,0,0,1686623853.000000,0.035392,0.2,0.21,1,2,50,1000,2147483647
0,0,0,1807291769.000000,0.034678,0.2,0.21,1,2,50,1000,2147483647
0,0,0,2424667760.000000,0.035795,0.2,0.21,1,2,50,1000,2147483647
0,0,0,2697339953.000000,0.036115,0.2,0.21,1,2,50,1000,2147483647
0,0,0,1710599828.000000,0.036590,0.2,0.21,1,2,50,1000,2147483647
0,0,0,3788268798.000000,0.035542,0.1,0.11,1,2,50,1000,2147483647
0,0,0,2234158605.000000,0.035346,0.1,0.11,1,2,50,1000,2147483647
0,0,0,3618847833.000000,0.035574,0.1,0.11,1,2,50,1000,2147483647
0,0,0,2207432373.000000,0.035901,0.1,0.11,1,2,50,1000,2147483647
0,0,0,2261275638.000000,0.035076,0.1,0.11,1,2,50,1000,2147483647
0,0,0,2639425865.000000,0.034620,0.1,0.11,1,2,50,1000,2147483647
0,0,0,2804185458.000000,0.037100,0.1,0.11,1,2,50,1000,2147483647
0,0,0,2719100001.000000,0.035171,0.1,0.11,1,2,50,1000,2147483647
0,0,0,2395306726.000000,0.035574,0.1,0.11,1,2,50,1000,2147483647
0,0,0,2955059529.000000,0.035063,0.1,0.11,1,2,50,1000,2147483647
0,0,0,2940038770.000000,0.035710,0.01,0.02,1,2,50,1000,2147483647
0,0,0,1777744054.000000,0.035898,0.01,0.02,1,2,50,1000,2147483647
0,0,0,3330660101.000000,0.034780,0.01,0.02,1,2,50,1000,2147483647
0,0,0,2829957345.000000,0.037088,0.01,0.02,1,2,50,1000,2147483647
0,0,0,2535976204.000000,0.067855,0.01,0.02,1,2,50,1000,2147483647
0,0,0,2085960481.000000,0.037983,0.01,0.02,1,2,50,1000,2147483647
0,0,0,3435543976.000000,0.035865,0.01,0.02,1,2,50,1000,2147483647
0,0,0,2831425208.000000,0.036626,0.01,0.02,1,2,50,1000,2147483647
0,0,0,1994245993.000000,0.036839,0.01,0.02,1,2,50,1000,2147483647
0,0,0,2694903712.000000,0.035747,0.01,0.02,1,2,50,1000,2147483647
0,0,0,1736614715.000000,0.035348,1,1.1,-1,-1,50,1000,2147483647
0,0,0,2148843839.000000,0.035832,1,1.1,-1,-1,50,1000,2147483647
0,0,0,1709096852.000000,0.036298,1,1.1,-1,-1,50,1000,2147483647
0,0,0,1656640627.000000,0.035647,1,1.1,-1,-1,50,1000,2147483647
0,0,0,3643809523.000000,0.035322,1,1.1,-1,-1,50,1000,2147483647
0,0,0,2049212943.000000,0.036576,1,1.1,-1,-1,50,1000,2147483647
0,0,0,3014907503.000000,0.036293,1,1.1,-1,-1,50,1000,2147483647
0,0,0,2030357298.000000,0.037151,1,1.1,-1,-1,50,1000,2147483647
0,0,0,2795914783.000000,0.035684,1,1.1,-1,-1,50,1000,2147483647
0,0,0,3489792019.000000,0.037962,1,1.1,-1,-1,50,1000,2147483647
0,0,0,1813449492.000000,0.035905,-1,-1,1,2,30,1000,2147483647
0,0,0,2165768155.000000,0.035092,-1,-1,1,2,30,1000,2147483647
0,0,0,1964040882.000000,0.035787,-1,-1,1,2,30,1000,2147483647
0,0,0,2417995477.000000,0.035899,-1,-1,1,2,30,1000,2147483647
0,0,0,3299237138.000000,0.035353,-1,-1,1,2,30,1000,2147483647
0,0,0,2632511578.000000,0.035213,-1,-1,1,2,30,1000,2147483647
0,0,0,2163816532.000000,0.036040,-1,-1,1,2,30,1000,2147483647
0,0,0,2581524718.000000,0.036596,-1,-1,1,2,30,1000,2147483647
0,0,0,1814404472.000000,0.035496,-1,-1,1,2,30,1000,2147483647
0,0,0,2615953875.000000,0.035705,-1,-1,1,2,30,1000,2147483647
0,0,0,2674361427.000000,0.035718,1.5,1.51,1,2,30,1000,2147483647
0,0,0,2209181871.000000,0.035273,1.5,1.51,1,2,30,1000,2147483647
0,0,0,2354944232.000000,0.035699,1.5,1.51,1,2,30,1000,2147483647
0,0,0,2598966050.000000,0.036463,1.5,1.51,1,2,30,1000,2147483647
0,0,0,3663611626.000000,0.035341,1.5,1.51,1,2,30,1000,2147483647
0,0,0,3565694862.000000,0.035398,1.5,1.51,1,2,30,1000,2147483647
0,0,0,1935486827.000000,0.035349,1.5,1.51,1,2,30,1000,2147483647
0,0,0,3735155653.000000,0.036071,1.5,1.51,1,2,30,1000,2147483647
0,0,0,1681592652.000000,0.035900,1.5,1.51,1,2,30,1000,2147483647
0,0,0,2430341496.000000,0.036123,1.5,1.51,1,2,30,1000,2147483647
0,0,0,3133921287.000000,0.035442,1.2,1.21,1,2,30,1000,2147483647
0,0,0,2377701442.000000,0.035846,1.2,1.21,1,2,30,1000,2147483647
0,0,0,3079891868.000000,0.035964,1.2,1.21,1,2,30,1000,2147483647
0,0,0,3525028656.000000,0.035834,1.2,1.21,1,2,30,1000,2147483647
0,0,0,2849317240.000000,0.035899,1.2,1.21,1,2,30,1000,2147483647
0,0,0,2422265149.000000,0.038904,1.2,1.21,1,2,30,1000,2147483647
0,0,0,2102486844.000000,0.036392,1.2,1.21,1,2,30,1000,2147483647
0,0,0,2711069433.000000,0.035748,1.2,1.21,1,2,30,1000,2147483647
0,0,0,3396480053.000000,0.036328,1.2,1.21,1,2,30,1000,2147483647
0,0,0,3609012098.000000,0.035347,1.2,1.21,1,2,30,1000,2147483647
0,0,0,2975747426.000000,0.035489,1.1,1.11,1,2,30,1000,2147483647
0,0,0,1672661740.000000,0.036433,1.1,1.11,1,2,30,1000,2147483647
0,0,0,3731668353.000000,0.036160,1.1,1.11,1,2,30,1000,2147483647
0,0,0,3777677116.000000,0.035101,1.1,1.11,1,2,30,1000,2147483647
0,0,0,2952090377.000000,0.035623,1.1,1.11,1,2,30,1000,2147483647
0,0,0,2330810054.000000,0.035233,1.1,1.11,1,2,30,1000,2147483647
0,0,0,3631250505.000000,0.035610,1.1,1.11,1,2,30,1000,2147483647
0,0,0,3001415514.000000,0.036276,1.1,1.11,1,2,30,1000,2147483647
0,0,0,2659682875.000000,0.036760,1.1,1.11,1,2,30,1000,2147483647
0,0,0,3459685113.000000,0.035998,1.1,1.11,1,2,30,1000,2147483647
0,0,0,2387920814.000000,0.035444,1,1.01,1,2,30,1000,2147483647
0,0,0,3260437756.000000,0.036514,1,1.01,1,2,30,1000,2147483647
0,0,0,3512723382.000000,0.035885,1,1.01,1,2,30,1000,2147483647
0,0,0,3112137476.000000,0.036048,1,1.01,1,2,30,1000,2147483647
0,0,0,2939411738.000000,0.035247,1,1.01,1,2,30,1000,2147483647
0,0,0,1741027648.000000,0.036197,1,1.01,1,2,30,1000,2147483647
0,0,0,3188743876.000000,0.035696,1,1.01,1,2,30,1000,2147483647
0,0,0,2923380172.000000,0.035658,1,1.01,1,2,30,1000,2147483647
0,0,0,3577912767.000000,0.036001,1,1.01,1,2,30,1000,2147483647
0,0,0,2272005338.000000,0.035417,1,1.01,1,2,30,1000,2147483647
0,0,0,1647973586.000000,0.035956,0.9,0.91,1,2,30,1000,2147483647
0,0,0,1780052324.000000,0.035255,0.9,0.91,1,2,30,1000,2147483647
0,0,0,3650543796.000000,0.035805,0.9,0.91,1,2,30,1000,2147483647
0,0,0,3694495527.000000,0.034886,0.9,0.91,1,2,30,1000,2147483647
0,0,0,1976652306.000000,0.036449,0.9,0.91,1,2,30,1000,2147483647
0,0,0,2792550604.000000,0.035594,0.9,0.91,1,2,30,1000,2147483647
0,0,0,2216280725.000000,0.034878,0.9,0.91,1,2,30,1000,2147483647
0,0,0,3116543740.000000,0.037609,0.9,0.91,1,2,30,1000,2147483647
0,0,0,3617677309.000000,0.034772,0.9,0.91,1,2,30,1000,2147483647
0,0,0,3751129177.000000,0.034831,0.9,0.91,1,2,30,1000,2147483647
0,0,0,1943565519.000000,0.035818,0.8,0.81,1,2,30,1000,2147483647
0,0,0,3374030391.000000,0.035792,0.8,0.81,1,2,30,1000,2147483647
0,0,0,1799164824.000000,0.036117,0.8,0.81,1,2,30,1000,2147483647
0,0,0,1914375991.000000,0.037408,0.8,0.81,1,2,30,1000,2147483647
0,0,0,3492449566.000000,0.036052,0.8,0.81,1,2,30,1000,2147483647
0,0,0,2394924510.000000,0.035621,0.8,0.81,1,2,30,1000,2147483647
0,0,0,2397138069.000000,0.036145,0.8,0.81,1,2,30,1000,2147483647
0,0,0,1839494292.000000,0.035338,0.8,0.81,1,2,30,1000,2147483647
0,0,0,3130777118.000000,0.036258,0.8,0.81,1,2,30,1000,2147483647
0,0,0,2244115408.000000,0.036245,0.8,0.81,1,2,30,1000,2147483647
0,0,0,3237956508.000000,0.037682,0.7,0.71,1,2,30,1000,2147483647
0,0,0,2814280633.000000,0.035793,0.7,0.71,1,2,30,1000,2147483647
0,0,0,2325735529.000000,0.035662,0.7,0.71,1,2,30,1000,2147483647
0,0,0,3009044007.000000,0.035834,0.7,0.71,1,2,30,1000,2147483647
0,0,0,2404524465.000000,0.035361,0.7,0.71,1,2,30,1000,2147483647
0,0,0,2336417117.000000,0.035513,0.7,0.71,1,2,30,1000,2147483647
0,0,0,3762196194.000000,0.035642,0.7,0.71,1,2,30,1000,2147483647
0,0,0,2225014157.000000,0.035324,0.7,0.71,1,2,30,1000,2147483647
0,0,0,1666488826.000000,0.035486,0.7,0.71,1,2,30,1000,2147483647
0,0,0,2320430703.000000,0.036043,0.7,0.71,1,2,30,1000,2147483647
0,0,0,2937201934.000000,0.035235,0.6,0.61,1,2,30,1000,2147483647
0,0,0,2103182811.000000,0.035433,0.6,0.61,1,2,30,1000,2147483647
0,0,0,3668525327.000000,0.035365,0.6,0.61,1,2,30,1000,2147483647
0,0,0,2773646892.000000,0.036359,0.6,0.61,1,2,30,1000,2147483647
0,0,0,3591278892.000000,0.036047,0.6,0.61,1,2,30,1000,2147483647
0,0,0,2587308995.000000,0.036438,0.6,0.61,1,2,30,1000,2147483647
0,0,0,2713894824.000000,0.035715,0.6,0.61,1,2,30,1000,2147483647
0,0,0,3337918350.000000,0.035890,0.6,0.61,1,2,30,1000,2147483647
0,0,0,2617217952.000000,0.035359,0.6,0.61,1,2,30,1000,2147483647
0,0,0,1807156848.000000,0.035701,0.6,0.61,1,2,30,1000,2147483647
0,0,0,3398496206.000000,0.035713,0.5,0.51,1,2,30,1000,2147483647
0,0,0,3025815114.000000,0.035233,0.5,0.51,1,2,30,1000,2147483647
0,0,0,3189811763.000000,0.035384,0.5,0.51,1,2,30,1000,2147483647
0,0,0,2328200083.000000,0.037371,0.5,0.51,1,2,30,1000,2147483647
0,0,0,3625360563.000000,0.035371,0.5,0.51,1,2,30,1000,2147483647
0,0,0,2305227471.000000,0.036586,0.5,0.51,1,2,30,1000,2147483647
0,0,0,3232189745.000000,0.035074,0.5,0.51,1,2,30,1000,2147483647
0,0,0,3143335624.000000,0.035079,0.5,0.51,1,2,30,1000,2147483647
0,0,0,2583830636.000000,0.036030,0.5,0.51,1,2,30,1000,2147483647
0,0,0,2514292661.000000,0.034533,0.5,0.51,1,2,30,1000,2147483647
0,0,0,1852438152.000000,0.035541,0.4,0.41,1,2,30,1000,2147483647
0,0,0,2804248743.000000,0.036217,0.4,0.41,1,2,30,1000,2147483647
0,0,0,2825207827.000000,0.036464,0.4,0.41,1,2,30,1000,2147483647
0,0,0,1725173765.000000,0.035146,0.4,0.41,1,2,30,1000,2147483647
0,0,0,2279868589.000000,0.035118,0.4,0.41,1,2,30,1000,2147483647
0,0,0,3677694128.000000,0.035701,0.4,0.41,1,2,30,1000,2147483647
0,0,0,2304187664.000000,0.037053,0.4,0.41,1,2,30,1000,2147483647
0,0,0,3317598028.000000,0.035550,0.4,0.41,1,2,30,1000,2147483647
0,0,0,1799016628.000000,0.035673,0.4,0.41,1,2,30,1000,2147483647
0,0,0,2195719448.000000,0.036080,0.4,0.41,1,2,30,1000,2147483647
0,0,0,3195262707.000000,0.034968,0.3,0.31,1,2,30,1000,2147483647
0,0,0,2440688584.000000,0.035689,0.3,0.31,1,2,30,1000,2147483647
0,0,0,2299157487.000000,0.035529,0.3,0.31,1,2,30,1000,2147483647
0,0,0,3500966756.000000,0.036018,0.3,0.31,1,2,30,1000,2147483647
0,0,0,1780242718.000000,0.035189,0.3,0.31,1,2,30,1000,2147483647
0,0,0,2735207842.000000,0.036587,0.3,0.31,1,2,30,1000,2147483647
0,0,0,2957691836.000000,0.035466,0.3,0.31,1,2,30,1000,2147483647
0,0,0,1720363183.000000,0.034635,0.3,0.31,1,2,30,1000,2147483647
0,0,0,2910720178.000000,0.035313,0.3,0.31,1,2,30,1000,2147483647
0,0,0,1805950709.000000,0.035414,0.3,0.31,1,2,30,1000,2147483647
0,0,0,2103001448.000000,0.034960,0.2,0.21,1,2,30,1000,2147483647
0,0,0,2431323808.000000,0.035742,0.2,0.21,1,2,30,1000,2147483647
0,0,0,2979179660.000000,0.037235,0.2,0.21,1,2,30,1000,2147483647
0,0,0,2400465998.000000,0.036395,0.2,0.21,1,2,30,1000,2147483647
0,0,0,2896858356.000000,0.034496,0.2,0.21,1,2,30,1000,2147483647
0,0,0,3168473174.000000,0.036062,0.2,0.21,1,2,30,1000,2147483647
0,0,0,3091201714.000000,0.034568,0.2,0.21,1,2,30,1000,2147483647
0,0,0,2052314985.000000,0.036322,0.2,0.21,1,2,30,1000,2147483647
0,0,0,1736538422.000000,0.035622,0.2,0.21,1,2,30,1000,2147483647
0,0,0,1850450567.000000,0.036711,0.2,0.21,1,2,30,1000,2147483647
0,0,0,2263236666.000000,0.035431,0.1,0.11,1,2,30,1000,2147483647
0,0,0,2636091505.000000,0.035214,0.1,0.11,1,2,30,1000,2147483647
0,0,0,1768027686.000000,0.035747,0.1,0.11,1,2,30,1000,2147483647
0,0,0,2884237839.000000,0.036193,0.1,0.11,1,2,30,1000,2147483647
0,0,0,2685784179.000000,0.034614,0.1,0.11,1,2,30,1000,2147483647
0,0,0,1836921513.000000,0.036597,0.1,0.11,1,2,30,1000,2147483647
0,0,0,2753210689.000000,0.038235,0.1,0.11,1,2,30,1000,2147483647
0,0,0,3158119749.000000,0.034955,0.1,0.11,1,2,30,1000,2147483647
0,0,0,3111056240.000000,0.034972,0.1,0.11,1,2,30,1000,2147483647
0,0,0,2779696928.000000,0.036677,0.1,0.11,1,2,30,1000,2147483647
0,0,0,3362799152.000000,0.036906,0.01,0.02,1,2,30,1000,2147483647
0,0,0,3108705559.000000,0.035163,0.01,0.02,1,2,30,1000,2147483647
0,0,0,2727610237.000000,0.034506,0.01,0.02,1,2,30,1000,2147483647
0,0,0,3083761870.000000,0.034863,0.01,0.02,1,2,30,1000,2147483647
0,0,0,2782508610.000000,0.034483,0.01,0.02,1,2,30,1000,2147483647
0,0,0,3073932551.000000,0.035938,0.01,0.02,1,2,30,1000,2147483647
0,0,0,3313206628.000000,0.035819,0.01,0.02,1,2,30,1000,2147483647
0,0,0,2236601492.000000,0.035009,0.01,0.02,1,2,30,1000,2147483647
0,0,0,2521316946.000000,0.034683,0.01,0.02,1,2,30,1000,2147483647
0,0,0,3231231748.000000,0.037113,0.01,0.02,1,2,30,1000,2147483647
0,0,0,2995720116.000000,0.034734,1,1.1,-1,-1,30,1000,2147483647
0,0,0,3660970334.000000,0.034296,1,1.1,-1,-1,30,1000,2147483647
0,0,0,2959831351.000000,0.036298,1,1.1,-1,-1,30,1000,2147483647
0,0,0,2467017308.000000,0.036986,1,1.1,-1,-1,30,1000,2147483647
0,0,0,3418024734.000000,0.035225,1,1.1,-1,-1,30,1000,2147483647
0,0,0,2285590627.000000,0.037588,1,1.1,-1,-1,30,1000,2147483647
0,0,0,1912208937.000000,0.036871,1,1.1,-1,-1,30,1000,2147483647
0,0,0,1996939957.000000,0.034313,1,1.1,-1,-1,30,1000,2147483647
0,0,0,2909488732.000000,0.035267,1,1.1,-1,-1,30,1000,2147483647
0,0,0,2878515920.000000,0.036258,1,1.1,-1,-1,30,1000,2147483647
