recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
57,11,5,1863225807,0.014999,0.6,1,1.3
62,3,5,458410656,0.018884,0.6,1,1.3
47,10,6,458410656,0.019657,0.9,1,1.3
53,13,6,1280059801,0.018262,0.9,1,1.3
48,11,9,1108975142,0.013394,0.9,1,1.3
52,11,7,454635696,0.017136,0.9,1,1.3
50,12,9,167121294,0.015709,0.9,1,1.3
42,11,11,802248118,0.012321,0.9,1,1.3
56,3,6,2115192537,0.024060,0.9,1,1.3
50,15,7,1718349548,0.015517,0.9,1,1.3
47,17,6,1854120999,0.016847,0.9,1,1.3
46,11,7,1133404402,0.012590,0.9,1,1.3
27,7,25,1133404402,0.014417,1,1,1.3
33,9,21,779248833,0.012713,1,1,1.3
30,21,24,1381178179,0.014927,1,1,1.3
33,14,24,526049103,0.011615,1,1,1.3
37,11,20,648789064,0.014399,1,1,1.3
37,12,19,500594441,0.012663,1,1,1.3
39,14,17,81940035,0.013168,1,1,1.3
37,17,19,188686455,0.017944,1,1,1.3
30,9,29,1043755819,0.011356,1,1,1.3
29,12,26,1839708353,0.010332,1,1,1.3
29,6,25,1839708353,0.014922,1.1,1,1.3
27,9,21,1164088392,0.009375,1.1,1,1.3
33,12,22,861588374,0.014270,1.1,1,1.3
30,4,28,1181651758,0.012544,1.1,1,1.3
38,12,25,1948215348,0.013628,1.1,1,1.3
34,12,24,1735827526,0.012342,1.1,1,1.3
27,24,24,474657128,0.012563,1.1,1,1.3
32,9,21,510678371,0.010809,1.1,1,1.3
38,10,19,2137840756,0.016565,1.1,1,1.3
28,6,25,1273314746,0.011624,1.1,1,1.3
18,14,27,1273314746,0.009184,1.5,1,1.3
17,23,21,1715916887,0.011710,1.5,1,1.3
16,15,28,1439176485,0.008306,1.5,1,1.3
17,16,29,362698679,0.009518,1.5,1,1.3
18,13,30,1173382666,0.010910,1.5,1,1.3
12,20,30,355644742,0.009126,1.5,1,1.3
18,26,24,214939110,0.012506,1.5,1,1.3
22,18,28,1217732785,0.011073,1.5,1,1.3
21,16,23,1470491056,0.008410,1.5,1,1.3
16,22,22,66507707,0.009229,1.5,1,1.3
15,25,20,66507707,0.011149,1.9,1,1.3
19,16,27,707095817,0.009927,1.9,1,1.3
15,14,37,300327609,0.009793,1.9,1,1.3
15,29,27,1352211439,0.010564,1.9,1,1.3
14,25,25,1389248892,0.006696,1.9,1,1.3
13,24,25,1508937585,0.009021,1.9,1,1.3
15,28,21,71181639,0.011568,1.9,1,1.3
16,21,21,614815262,0.008916,1.9,1,1.3
16,29,27,181181063,0.011163,1.9,1,1.3
18,22,29,139302777,0.011114,1.9,1,1.3
15,22,33,139302777,0.014887,2,1,1.3
17,30,22,2146709098,0.009603,2,1,1.3
16,22,27,1894969399,0.012424,2,1,1.3
13,22,29,2128948800,0.009758,2,1,1.3
11,20,37,1830994373,0.007329,2,1,1.3
13,20,30,1851164800,0.009904,2,1,1.3
12,20,34,1551074110,0.009758,2,1,1.3
11,18,34,1281709259,0.009881,2,1,1.3
13,16,37,560475003,0.009918,2,1,1.3
5,19,45,44167621,0.007815,2,1,1.3
4,20,46,44167621,0.010695,3,1,1.3
5,29,34,1874066897,0.008805,3,1,1.3
4,32,30,2142562358,0.004967,3,1,1.3
4,27,42,11081288,0.010532,3,1,1.3
8,27,35,464302750,0.010013,3,1,1.3
9,24,40,2091514424,0.008239,3,1,1.3
2,26,46,1957604305,0.005432,3,1,1.3
6,23,45,587194499,0.008102,3,1,1.3
1,35,36,1635078105,0.005640,3,1,1.3
7,28,28,197804570,0.005872,3,1,1.3
0,36,39,197804570,0.005422,50,1,1.3
0,33,42,120692023,0.006826,50,1,1.3
0,33,44,2138862298,0.006447,50,1,1.3
0,31,50,1638666495,0.006685,50,1,1.3
0,33,42,913576504,0.004503,50,1,1.3
0,36,45,1290421965,0.006132,50,1,1.3
0,31,54,2131616061,0.005761,50,1,1.3
0,30,43,1984632588,0.004914,50,1,1.3
0,33,45,1073292637,0.005051,50,1,1.3
0,30,44,1007254188,0.004789,50,1,1.3
49,7,11,1007254188,0.017756,0.5,1,1.5
53,10,8,1566007342,0.016041,0.5,1,1.5
54,8,6,1807732275,0.013686,0.5,1,1.5
56,8,6,1553404016,0.014377,0.5,1,1.5
55,8,5,987858321,0.017810,0.5,1,1.5
53,2,11,1161907963,0.018319,0.5,1,1.5
50,8,7,564291846,0.021732,0.5,1,1.5
56,10,7,1375101047,0.022971,0.5,1,1.5
55,9,5,1756529818,0.016119,0.5,1,1.5
53,7,6,966256933,0.016321,0.5,1,1.5
53,7,6,966256933,0.021441,0.6,1,1.5
52,10,5,1532324259,0.016645,0.6,1,1.5
48,9,8,1222384682,0.013841,0.6,1,1.5
53,8,6,1299361637,0.016701,0.6,1,1.5
55,4,4,1674316248,0.018241,0.6,1,1.5
53,12,7,2122162542,0.014300,0.6,1,1.5
57,8,5,84149323,0.014437,0.6,1,1.5
50,8,6,1718007261,0.012502,0.6,1,1.5
55,10,8,1056554727,0.015299,0.6,1,1.5
55,9,9,1329492978,0.016707,0.6,1,1.5
53,4,9,1329492978,0.018950,0.9,1,1.5
52,9,7,1213958076,0.014689,0.9,1,1.5
47,7,6,1173490684,0.018784,0.9,1,1.5
46,13,7,2105508383,0.014166,0.9,1,1.5
42,10,5,194716886,0.013329,0.9,1,1.5
54,13,5,2019943513,0.013060,0.9,1,1.5
46,10,9,511098702,0.015595,0.9,1,1.5
51,17,4,1839252911,0.019569,0.9,1,1.5
55,12,8,868459589,0.016899,0.9,1,1.5
56,8,5,1101684032,0.017934,0.9,1,1.5
33,12,21,1101684032,0.015945,1,1,1.5
31,7,36,1762842498,0.017020,1,1,1.5
41,13,16,1751943581,0.015339,1,1,1.5
35,9,23,55685074,0.018637,1,1,1.5
29,7,30,663518623,0.011205,1,1,1.5
32,21,24,900679139,0.012589,1,1,1.5
29,12,22,553076306,0.011074,1,1,1.5
33,11,25,1747930756,0.012242,1,1,1.5
26,8,26,679576302,0.012623,1,1,1.5
28,6,29,387525418,0.009404,1,1,1.5
28,6,28,387525418,0.012651,1.1,1,1.5
