recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
13,4,4,1353,0.000742,0.5,1,1
10,1,5,436969594,0.000562,0.5,1,1
14,2,4,623725315,0.001620,0.5,1,1
13,1,5,752595913,0.000753,0.5,1,1
9,2,6,1036018905,0.000571,0.5,1,1
13,2,5,952626034,0.001168,0.5,1,1
7,1,7,505522191,0.001192,0.5,1,1
13,3,4,583021917,0.001025,0.5,1,1
9,1,5,652203652,0.000918,0.5,1,1
13,1,5,205001051,0.000627,0.5,1,1
13,1,5,205001051,0.001094,0.6,1,1
14,0,5,1786754450,0.000837,0.6,1,1
11,1,6,2037288297,0.000959,0.6,1,1
16,2,3,1269132370,0.000877,0.6,1,1
8,0,8,191994970,0.000588,0.6,1,1
11,2,5,658143748,0.000734,0.6,1,1
8,2,6,2012327010,0.000672,0.6,1,1
11,3,5,1748023824,0.000668,0.6,1,1
12,2,4,1888167142,0.000625,0.6,1,1
9,1,6,1076546155,0.000641,0.6,1,1
9,1,6,1076546155,0.000649,0.9,1,1
9,2,6,1826677461,0.000580,0.9,1,1
10,1,6,1071066511,0.000811,0.9,1,1
8,1,7,1885411315,0.000781,0.9,1,1
12,3,5,1541291061,0.000734,0.9,1,1
11,2,5,1073648935,0.000660,0.9,1,1
7,1,7,457216238,0.000749,0.9,1,1
9,1,6,1946741377,0.000775,0.9,1,1
6,2,7,1603519528,0.000991,0.9,1,1
7,1,7,1218873847,0.000720,0.9,1,1
0,3,12,1218873847,0.000963,1,1,1
0,3,12,1996004984,0.001174,1,1,1
0,8,11,1603630164,0.001204,1,1,1
0,3,12,758892977,0.000575,1,1,1
0,3,13,441568877,0.000680,1,1,1
0,2,13,754342828,0.000642,1,1,1
0,2,14,75692642,0.000454,1,1,1
0,5,13,111823771,0.000475,1,1,1
0,10,9,1108206741,0.000646,1,1,1
0,3,12,800486826,0.000466,1,1,1
0,6,11,800486826,0.000594,1.1,1,1
0,4,12,1505094918,0.000565,1.1,1,1
0,3,13,418455149,0.000518,1.1,1,1
0,3,12,1460171862,0.000642,1.1,1,1
0,4,11,382715748,0.000549,1.1,1,1
0,0,15,680829808,0.000439,1.1,1,1
0,2,13,1924222101,0.000455,1.1,1,1
0,1,13,1047504612,0.000416,1.1,1,1
0,3,12,1274250227,0.000464,1.1,1,1
0,1,13,1337383615,0.000620,1.1,1,1
0,2,13,1337383615,0.000581,1.5,1,1
0,3,12,1589213851,0.000472,1.5,1,1
