recombinations,back mutations,recurrent mutations,run seed,recombination cost,recurrent mutation cost,back mutation cost
38,211,878,1615020548,2,1,1.1
44,208,868,2140980514,2,1,1.1
37,225,864,719634855,2,1,1.1
36,195,875,2134833884,2,1,1.1
34,215,877,772875432,2,1,1.1
42,209,871,1259948924,2,1,1.1
45,205,865,1158339668,2,1,1.1
36,198,888,2135990351,2,1,1.1
41,194,895,1576455720,2,1,1.1
10,233,899,1576455720,3,1,1.1
18,220,893,563980046,3,1,1.1
11,233,875,1509334826,3,1,1.1
14,217,883,253644313,3,1,1.1
15,219,880,1385559360,3,1,1.1
14,243,870,1358050749,3,1,1.1
12,238,872,1483125379,3,1,1.1
9,233,884,1622358724,3,1,1.1
13,228,883,863633801,3,1,1.1
9,250,867,706667186,3,1,1.1
0,248,894,706667186,50,1,1.1
0,217,939,1783531797,50,1,1.1
0,237,905,1529228894,50,1,1.1
0,226,912,1070125993,50,1,1.1
0,244,896,837631381,50,1,1.1
0,231,897,1843362669,50,1,1.1
0,226,907,565891737,50,1,1.1
0,248,897,1446190818,50,1,1.1
0,242,898,633259622,50,1,1.1
0,214,936,1267291308,50,1,1.1
162,158,845,1267291308,1.5,1,1.3
158,138,837,1741958303,1.5,1,1.3
156,158,835,984971028,1.5,1,1.3
155,160,823,216711429,1.5,1,1.3
173,151,809,356273457,1.5,1,1.3
174,178,811,280352579,1.5,1,1.3
185,184,813,2077740086,1.5,1,1.3
190,135,866,2003766746,1.5,1,1.3
151,157,856,735348420,1.5,1,1.3
174,164,819,216803866,1.5,1,1.3
142,176,822,216803866,1.9,1,1.3
144,185,822,501213849,1.9,1,1.3
154,161,841,937318389,1.9,1,1.3
125,177,863,1638995362,1.9,1,1.3
153,150,841,1485103861,1.9,1,1.3
154,154,832,164836804,1.9,1,1.3
152,145,833,354419888,1.9,1,1.3
154,177,829,2004803236,1.9,1,1.3
133,171,829,352091317,1.9,1,1.3
146,175,814,1539409930,1.9,1,1.3
50,199,872,1539409930,2,1,1.3
42,182,878,133811826,2,1,1.3
49,190,884,353122167,2,1,1.3
47,216,866,2075004079,2,1,1.3
44,180,876,1536488622,2,1,1.3
48,187,881,553467090,2,1,1.3
45,186,892,92463014,2,1,1.3
41,168,908,744213720,2,1,1.3
57,201,867,1257587609,2,1,1.3
45,165,896,1571087637,2,1,1.3
19,184,911,1571087637,3,1,1.3
21,201,883,1048394078,3,1,1.3
19,216,897,414835777,3,1,1.3
21,215,874,1657821977,3,1,1.3
16,199,917,57695622,3,1,1.3
25,200,902,63494777,3,1,1.3
18,205,891,31321429,3,1,1.3
15,211,889,196431558,3,1,1.3
20,211,904,1309129198,3,1,1.3
19,197,907,1878030340,3,1,1.3
0,223,930,1878030340,50,1,1.3
0,237,914,1456778131,50,1,1.3
0,244,909,1972690034,50,1,1.3
0,283,885,1644677214,50,1,1.3
0,228,921,1697698008,50,1,1.3
0,243,927,35140419,50,1,1.3
0,241,907,209966135,50,1,1.3
0,232,901,47196720,50,1,1.3
0,232,911,1681530026,50,1,1.3
0,214,950,605652142,50,1,1.3
202,100,873,605652142,1.5,1,1.5
188,146,829,1628216309,1.5,1,1.5
193,124,853,1151052436,1.5,1,1.5
193,134,835,1732822443,1.5,1,1.5
183,124,845,1880517904,1.5,1,1.5
174,129,858,1068933327,1.5,1,1.5
202,125,853,888700570,1.5,1,1.5
212,105,874,1147925919,1.5,1,1.5
190,128,881,2106590188,1.5,1,1.5
151,135,887,617467442,1.5,1,1.5
153,111,891,617467442,1.9,1,1.5
163,140,845,755036862,1.9,1,1.5
177,126,849,1005074114,1.9,1,1.5
175,134,850,871273510,1.9,1,1.5
169,116,880,1108482438,1.9,1,1.5
168,124,869,911985225,1.9,1,1.5
190,123,878,315649950,1.9,1,1.5
184,127,842,717608266,1.9,1,1.5
161,138,846,1769168231,1.9,1,1.5
159,144,872,1686345493,1.9,1,1.5
61,161,910,1686345493,2,1,1.5
58,158,909,804213430,2,1,1.5
60,190,869,1804609687,2,1,1.5
55,183,901,939180493,2,1,1.5
63,140,932,1653892248,2,1,1.5
61,162,896,1787384231,2,1,1.5
60,171,887,1129334832,2,1,1.5
56,157,918,1398630703,2,1,1.5
63,142,920,1779659019,2,1,1.5
65,155,904,2142598674,2,1,1.5
24,182,934,2142598674,3,1,1.5
24,189,930,1295452416,3,1,1.5
28,182,911,1504884365,3,1,1.5
24,192,902,542310868,3,1,1.5
27,165,914,1455305923,3,1,1.5
23,177,928,1420865347,3,1,1.5
22,171,942,2011924395,3,1,1.5
26,182,916,1939508361,3,1,1.5
20,177,932,582029660,3,1,1.5
22,177,934,836631539,3,1,1.5
0,199,962,836631539,50,1,1.5
0,187,966,1940019630,50,1,1.5
0,199,938,477536109,50,1,1.5
0,210,954,1514728358,50,1,1.5
0,221,943,1594990566,50,1,1.5
0,232,907,1693832911,50,1,1.5
0,193,968,446518792,50,1,1.5
0,204,968,1482231753,50,1,1.5
0,206,943,1341680300,50,1,1.5
0,228,926,1999666432,50,1,1.5
234,94,888,1999666432,1.5,1,2
278,93,882,518896602,1.5,1,2
213,84,895,1122879150,1.5,1,2
240,83,870,524016568,1.5,1,2
239,74,889,650146265,1.5,1,2
246,93,861,2075141767,1.5,1,2
258,69,918,1694488378,1.5,1,2
240,85,883,1815375406,1.5,1,2
247,85,883,679728617,1.5,1,2
269,86,873,2093716013,1.5,1,2
225,105,882,2093716013,1.9,1,2
216,80,920,1370519865,1.9,1,2
222,80,906,1152713973,1.9,1,2
245,76,909,500844503,1.9,1,2
212,75,911,1004846038,1.9,1,2
216,84,916,357882739,1.9,1,2
255,90,874,1294295090,1.9,1,2
234,80,904,413275993,1.9,1,2
233,84,897,1218491117,1.9,1,2
251,82,903,854951554,1.9,1,2
96,84,992,854951554,2,1,2
94,95,962,1655153923,2,1,2
102,100,958,943147517,2,1,2
97,120,954,877038866,2,1,2
87,105,963,763208630,2,1,2
77,93,967,930969034,2,1,2
95,91,971,1479256804,2,1,2
95,110,947,1455037424,2,1,2
100,94,959,1755779641,2,1,2
92,113,934,2136513018,2,1,2
38,131,967,2136513018,3,1,2
34,114,986,988815791,3,1,2
36,110,990,1007154336,3,1,2
33,133,971,323064124,3,1,2
29,121,992,1348046811,3,1,2
30,125,983,2111963486,3,1,2
36,126,981,159188713,3,1,2
35,138,959,564683630,3,1,2
27,143,999,1394757281,3,1,2
29,141,967,1879593828,3,1,2
0,174,980,1879593828,50,1,2
0,167,1005,2048091707,50,1,2
0,170,987,720766598,50,1,2
0,156,1030,1900746781,50,1,2
0,159,1013,1149831691,50,1,2
0,183,991,2016253475,50,1,2
0,173,978,2145718024,50,1,2
0,156,1014,1673520625,50,1,2
0,157,1033,1722836634,50,1,2
0,165,1012,273186657,50,1,2
280,59,979,273186657,1.5,1,3
280,43,965,1893383599,1.5,1,3
281,52,943,1864950305,1.5,1,3
289,56,968,1388162900,1.5,1,3
286,46,980,997981569,1.5,1,3
276,43,981,388374662,1.5,1,3
281,52,957,1257549471,1.5,1,3
263,47,961,623087037,1.5,1,3
285,44,949,794811050,1.5,1,3
301,49,958,201168594,1.5,1,3
286,38,1002,201168594,1.9,1,3
291,42,990,1371585375,1.9,1,3
273,41,989,2057609049,1.9,1,3
308,62,955,1776984549,1.9,1,3
267,61,965,1554220396,1.9,1,3
275,49,952,1843693158,1.9,1,3
256,51,1001,214271390,1.9,1,3
264,54,947,1309665677,1.9,1,3
287,38,957,164184424,1.9,1,3
276,53,953,863147307,1.9,1,3
126,54,1053,863147307,2,1,3
122,54,1037,1305933012,2,1,3
126,46,1055,91184281,2,1,3
113,54,1071,1013756940,2,1,3
113,50,1052,454426532,2,1,3
114,59,1044,2109703914,2,1,3
150,51,1027,59765967,2,1,3
125,37,1076,860929918,2,1,3
121,49,1079,360848706,2,1,3
116,51,1048,789197118,2,1,3
58,64,1063,789197118,3,1,3
64,66,1071,1945234676,3,1,3
62,70,1052,1953451095,3,1,3
68,65,1071,573730128,3,1,3
67,52,1064,1475336101,3,1,3
72,63,1058,623742954,3,1,3
63,58,1067,1542061367,3,1,3
62,62,1078,169026240,3,1,3
47,82,1055,1644256286,3,1,3
62,70,1072,89338809,3,1,3
0,106,1155,89338809,50,1,3
0,124,1085,1560712088,50,1,3
0,94,1152,1222789329,50,1,3
0,119,1113,1380846093,50,1,3
0,103,1120,288057613,50,1,3
0,121,1104,1363612574,50,1,3
0,118,1106,1960389293,50,1,3
0,117,1101,245224545,50,1,3
0,103,1130,1868073698,50,1,3
0,91,1165,204396566,50,1,3
266,5,1295,204396566,1.5,1,50
298,5,1256,1656569058,1.5,1,50
308,6,1205,1720390141,1.5,1,50
269,8,1270,2009989780,1.5,1,50
276,2,1290,626043437,1.5,1,50
272,18,1250,61815322,1.5,1,50
281,7,1250,1590233423,1.5,1,50
302,4,1281,1216825425,1.5,1,50
278,12,1290,1598725060,1.5,1,50
313,6,1205,1287616537,1.5,1,50
311,6,1246,1287616537,1.9,1,50
289,2,1219,210544475,1.9,1,50
298,10,1243,452197229,1.9,1,50
292,13,1263,1329749056,1.9,1,50
303,7,1250,1283312030,1.9,1,50
281,4,1334,291376287,1.9,1,50
284,8,1236,2114273402,1.9,1,50
294,3,1227,1554388881,1.9,1,50
266,10,1303,248212030,1.9,1,50
278,8,1277,358158590,1.9,1,50
161,4,1334,358158590,2,1,50
163,0,1375,1312068563,2,1,50
159,12,1299,1125548993,2,1,50
170,4,1393,1648416849,2,1,50
156,10,1338,1305304178,2,1,50
160,8,1261,745092096,2,1,50
156,0,1411,1844804177,2,1,50
132,9,1336,1291234295,2,1,50
150,6,1434,1971701057,2,1,50
147,5,1276,1836963788,2,1,50
102,1,1317,1836963788,3,1,50
97,3,1447,929644519,3,1,50
96,5,1403,2082689034,3,1,50
99,8,1362,1457190457,3,1,50
92,4,1369,2091734095,3,1,50
94,8,1419,1675929449,3,1,50
83,4,1432,1582773370,3,1,50
89,0,1359,352755256,3,1,50
82,5,1371,139023964,3,1,50
103,4,1330,1751459692,3,1,50
0,0,1629,1751459692,50,1,50
0,0,1691,1157014089,50,1,50
0,0,1697,1517663299,50,1,50
0,0,1634,396606390,50,1,50
0,0,1658,248568423,50,1,50
0,0,1719,1704865012,50,1,50
0,0,1669,1502291282,50,1,50
0,0,1779,1046203295,50,1,50
0,0,1644,1400963259,50,1,50
0,0,1660,963767734,50,1,50
