recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
0,0,59,1101851965,0.001562,3,1,3
0,0,55,26993038,0.001679,3,1,3
0,0,55,26993038,0.001753,50,1,3
0,0,59,920963057,0.001797,50,1,3
0,0,56,1908161402,0.001421,50,1,3
0,0,56,1658372685,0.001522,50,1,3
0,0,59,864262978,0.001424,50,1,3
2,0,54,864262978,0.002736,2,1,50
1,0,54,1773541514,0.002536,2,1,50
1,0,54,1643326863,0.002414,2,1,50
2,0,54,274988207,0.001184,2,1,50
2,0,55,1939704557,0.001575,2,1,50
0,0,58,1939704557,0.001564,3,1,50
0,0,57,1960740699,0.001597,3,1,50
0,0,57,1294997317,0.001614,3,1,50
0,0,55,1531973194,0.001441,3,1,50
0,0,55,1835563249,0.001619,3,1,50
0,0,57,1835563249,0.002730,50,1,50
0,0,54,1755396541,0.002260,50,1,50
0,0,56,329831765,0.002000,50,1,50
0,0,56,1882809498,0.001790,50,1,50
0,0,57,593383676,0.001348,50,1,50
