recombinations,sequencing errors,recurrent mutations,run seed,run time,se_cost,rm_cost,r_cost,rr_cost,temp,recomb_max,rm_max
-1,-1,-1,2857024436.000000,0.000000,0.7,0.71,1,2,50,1000,2147483647
-1,-1,-1,2514149564.000000,0.000000,0.7,0.71,1,2,50,1000,2147483647
-1,-1,-1,2575103624.000000,0.000000,0.7,0.71,1,2,50,1000,2147483647
-1,-1,-1,1702653467.000000,0.000000,0.7,0.71,1,2,50,1000,2147483647
-1,-1,-1,2407236348.000000,0.000000,0.7,0.71,1,2,50,1000,2147483647
-1,-1,-1,3693383168.000000,0.000000,0.7,0.71,1,2,50,1000,2147483647
-1,-1,-1,2662265489.000000,0.000000,0.7,0.71,1,2,50,1000,2147483647
-1,-1,-1,1904496245.000000,0.000000,0.6,0.61,1,2,50,1000,2147483647
7,91,54,3549755557.000000,0.000000,0.6,0.61,1,2,50,1000,2147483647
-1,-1,-1,3075753155.000000,0.000000,0.6,0.61,1,2,50,1000,2147483647
4,20,20,3227604827.000000,0.000000,0.6,0.61,1,2,50,1000,2147483647
-1,-1,-1,2568939057.000000,0.000000,0.6,0.61,1,2,50,1000,2147483647
-1,-1,-1,3050517265.000000,0.000000,0.6,0.61,1,2,50,1000,2147483647
-1,-1,-1,2837867818.000000,0.000000,0.6,0.61,1,2,50,1000,2147483647
-1,-1,-1,3508537951.000000,0.000000,0.6,0.61,1,2,50,1000,2147483647
-1,-1,-1,2992236613.000000,0.000000,0.6,0.61,1,2,50,1000,2147483647
-1,-1,-1,3395632088.000000,0.000000,0.6,0.61,1,2,50,1000,2147483647
-1,-1,-1,2390727800.000000,0.000000,0.5,0.51,1,2,50,1000,2147483647
-1,-1,-1,1888168528.000000,0.000000,0.5,0.51,1,2,50,1000,2147483647
-1,-1,-1,2270918666.000000,0.000000,0.5,0.51,1,2,50,1000,2147483647
-1,-1,-1,2891118877.000000,0.000000,0.5,0.51,1,2,50,1000,2147483647
-1,-1,-1,2952972652.000000,0.000000,0.5,0.51,1,2,50,1000,2147483647
3,69,34,1787924214.000000,0.000000,0.5,0.51,1,2,50,1000,2147483647
-1,-1,-1,2937338143.000000,0.000000,0.5,0.51,1,2,50,1000,2147483647
-1,-1,-1,2440405239.000000,0.000000,0.5,0.51,1,2,50,1000,2147483647
-1,-1,-1,3147422120.000000,0.000000,0.5,0.51,1,2,50,1000,2147483647
-1,-1,-1,3205063527.000000,0.000000,0.5,0.51,1,2,50,1000,2147483647
-1,-1,-1,2365547929.000000,0.000000,0.4,0.41,1,2,50,1000,2147483647
-1,-1,-1,1978556642.000000,0.000000,0.4,0.41,1,2,50,1000,2147483647
-1,-1,-1,1746809446.000000,0.000000,0.4,0.41,1,2,50,1000,2147483647
-1,-1,-1,3775005696.000000,0.000000,0.4,0.41,1,2,50,1000,2147483647
-1,-1,-1,3115421802.000000,0.000000,0.4,0.41,1,2,50,1000,2147483647
-1,-1,-1,1943082066.000000,0.000000,0.4,0.41,1,2,50,1000,2147483647
-1,-1,-1,2104692017.000000,0.000000,0.4,0.41,1,2,50,1000,2147483647
2,91,42,1887297930.000000,0.000000,0.4,0.41,1,2,50,1000,2147483647
-1,-1,-1,2937894193.000000,0.000000,0.4,0.41,1,2,50,1000,2147483647
-1,-1,-1,3265756606.000000,0.000000,0.4,0.41,1,2,50,1000,2147483647
-1,-1,-1,3387438267.000000,0.000000,0.3,0.31,1,2,50,1000,2147483647
-1,-1,-1,3300089668.000000,0.000000,0.3,0.31,1,2,50,1000,2147483647
-1,-1,-1,2049037515.000000,0.000000,0.3,0.31,1,2,50,1000,2147483647
-1,-1,-1,1988797795.000000,0.000000,0.3,0.31,1,2,50,1000,2147483647
3,57,33,3218676312.000000,0.000000,0.3,0.31,1,2,50,1000,2147483647
1,36,19,2179470408.000000,0.000000,0.3,0.31,1,2,50,1000,2147483647
-1,-1,-1,2838601080.000000,0.000000,0.3,0.31,1,2,50,1000,2147483647
-1,-1,-1,3165507793.000000,0.000000,0.3,0.31,1,2,50,1000,2147483647
-1,-1,-1,2996181297.000000,0.000000,0.3,0.31,1,2,50,1000,2147483647
-1,-1,-1,2803084993.000000,0.000000,0.3,0.31,1,2,50,1000,2147483647
-1,-1,-1,3120164600.000000,0.000000,0.2,0.21,1,2,50,1000,2147483647
0,169,37,2079742250.000000,0.000000,0.2,0.21,1,2,50,1000,2147483647
-1,-1,-1,3492630738.000000,0.000000,0.2,0.21,1,2,50,1000,2147483647
-1,-1,-1,3006383379.000000,0.000000,0.2,0.21,1,2,50,1000,2147483647
2,27,17,3547303489.000000,0.000000,0.2,0.21,1,2,50,1000,2147483647
-1,-1,-1,1682921798.000000,0.000000,0.2,0.21,1,2,50,1000,2147483647
-1,-1,-1,3771616230.000000,0.000000,0.2,0.21,1,2,50,1000,2147483647
-1,-1,-1,3120860454.000000,0.000000,0.2,0.21,1,2,50,1000,2147483647
3,8,6,2007105059.000000,0.000000,0.2,0.21,1,2,50,1000,2147483647
-1,-1,-1,1993910254.000000,0.000000,0.2,0.21,1,2,50,1000,2147483647
-1,-1,-1,2824279909.000000,0.000000,0.1,0.11,1,2,50,1000,2147483647
0,78,13,3715081805.000000,0.000000,0.1,0.11,1,2,50,1000,2147483647
-1,-1,-1,2773827144.000000,0.000000,0.1,0.11,1,2,50,1000,2147483647
-1,-1,-1,1756399727.000000,0.000000,0.1,0.11,1,2,50,1000,2147483647
-1,-1,-1,3342035813.000000,0.000000,0.1,0.11,1,2,50,1000,2147483647
-1,-1,-1,2093875819.000000,0.000000,0.1,0.11,1,2,50,1000,2147483647
-1,-1,-1,3774987684.000000,0.000000,0.1,0.11,1,2,50,1000,2147483647
-1,-1,-1,3786967638.000000,0.000000,0.1,0.11,1,2,50,1000,2147483647
-1,-1,-1,2427011455.000000,0.000000,0.1,0.11,1,2,50,1000,2147483647
-1,-1,-1,2032382372.000000,0.000000,0.1,0.11,1,2,50,1000,2147483647
-1,-1,-1,2182757950.000000,0.000000,0.01,0.02,1,2,50,1000,2147483647
-1,-1,-1,1790857979.000000,0.000000,0.01,0.02,1,2,50,1000,2147483647
-1,-1,-1,2849919758.000000,0.000000,0.01,0.02,1,2,50,1000,2147483647
-1,-1,-1,3756912996.000000,0.000000,0.01,0.02,1,2,50,1000,2147483647
-1,-1,-1,2202571437.000000,0.000000,0.01,0.02,1,2,50,1000,2147483647
-1,-1,-1,2489557315.000000,0.000000,0.01,0.02,1,2,50,1000,2147483647
-1,-1,-1,2237848746.000000,0.000000,0.01,0.02,1,2,50,1000,2147483647
-1,-1,-1,3614405164.000000,0.000000,0.01,0.02,1,2,50,1000,2147483647
-1,-1,-1,2463445028.000000,0.000000,0.01,0.02,1,2,50,1000,2147483647
-1,-1,-1,2352671316.000000,0.000000,0.01,0.02,1,2,50,1000,2147483647
-1,-1,-1,3615728604.000000,0.000000,1,1.1,-1,-1,50,1000,2147483647
-1,-1,-1,2574887910.000000,0.000000,1,1.1,-1,-1,50,1000,2147483647
-1,-1,-1,3706875316.000000,0.000000,1,1.1,-1,-1,50,1000,2147483647
-1,-1,-1,3364918989.000000,0.000000,1,1.1,-1,-1,50,1000,2147483647
-1,-1,-1,3115875681.000000,0.000000,1,1.1,-1,-1,50,1000,2147483647
-1,-1,-1,1822609955.000000,0.000000,1,1.1,-1,-1,50,1000,2147483647
-1,-1,-1,1962699741.000000,0.000000,1,1.1,-1,-1,50,1000,2147483647
-1,-1,-1,3401732268.000000,0.000000,1,1.1,-1,-1,50,1000,2147483647
-1,-1,-1,3647365608.000000,0.000000,1,1.1,-1,-1,50,1000,2147483647
-1,-1,-1,3783393383.000000,0.000000,1,1.1,-1,-1,50,1000,2147483647
27,0,0,2198098041.000000,0.000000,-1,-1,1,2,30,1000,2147483647
30,0,0,2920387355.000000,0.000000,-1,-1,1,2,30,1000,2147483647
26,0,0,3026415601.000000,0.000000,-1,-1,1,2,30,1000,2147483647
23,0,0,3074479672.000000,0.000000,-1,-1,1,2,30,1000,2147483647
25,0,0,3076578976.000000,0.000000,-1,-1,1,2,30,1000,2147483647
23,0,0,2683720884.000000,0.000000,-1,-1,1,2,30,1000,2147483647
22,0,0,2733654073.000000,0.000000,-1,-1,1,2,30,1000,2147483647
31,0,0,2083768374.000000,0.000000,-1,-1,1,2,30,1000,2147483647
26,0,0,2293737648.000000,0.000000,-1,-1,1,2,30,1000,2147483647
24,0,0,1838809135.000000,0.000000,-1,-1,1,2,30,1000,2147483647
-1,-1,-1,1930414266.000000,0.000000,1.5,1.51,1,2,30,1000,2147483647
-1,-1,-1,2601541928.000000,0.000000,1.5,1.51,1,2,30,1000,2147483647
-1,-1,-1,2509270977.000000,0.000000,1.5,1.51,1,2,30,1000,2147483647
-1,-1,-1,1943458337.000000,0.000000,1.5,1.51,1,2,30,1000,2147483647
-1,-1,-1,2588073822.000000,0.000000,1.5,1.51,1,2,30,1000,2147483647
-1,-1,-1,3402134765.000000,0.000000,1.5,1.51,1,2,30,1000,2147483647
-1,-1,-1,1957702094.000000,0.000000,1.5,1.51,1,2,30,1000,2147483647
-1,-1,-1,3713258230.000000,0.000000,1.5,1.51,1,2,30,1000,2147483647
-1,-1,-1,2634875157.000000,0.000000,1.5,1.51,1,2,30,1000,2147483647
-1,-1,-1,3377943750.000000,0.000000,1.5,1.51,1,2,30,1000,2147483647
-1,-1,-1,2355449742.000000,0.000000,1.2,1.21,1,2,30,1000,2147483647
-1,-1,-1,2424145126.000000,0.000000,1.2,1.21,1,2,30,1000,2147483647
-1,-1,-1,2834706377.000000,0.000000,1.2,1.21,1,2,30,1000,2147483647
-1,-1,-1,1933824212.000000,0.000000,1.2,1.21,1,2,30,1000,2147483647
-1,-1,-1,1654819970.000000,0.000000,1.2,1.21,1,2,30,1000,2147483647
-1,-1,-1,1687778544.000000,0.000000,1.2,1.21,1,2,30,1000,2147483647
-1,-1,-1,2787438255.000000,0.000000,1.2,1.21,1,2,30,1000,2147483647
-1,-1,-1,1760331045.000000,0.000000,1.2,1.21,1,2,30,1000,2147483647
-1,-1,-1,2198865478.000000,0.000000,1.2,1.21,1,2,30,1000,2147483647
-1,-1,-1,2476376371.000000,0.000000,1.2,1.21,1,2,30,1000,2147483647
-1,-1,-1,2245505094.000000,0.000000,1.1,1.11,1,2,30,1000,2147483647
-1,-1,-1,2131230530.000000,0.000000,1.1,1.11,1,2,30,1000,2147483647
-1,-1,-1,2636597447.000000,0.000000,1.1,1.11,1,2,30,1000,2147483647
-1,-1,-1,3347761130.000000,0.000000,1.1,1.11,1,2,30,1000,2147483647
-1,-1,-1,3738399120.000000,0.000000,1.1,1.11,1,2,30,1000,2147483647
-1,-1,-1,3303236933.000000,0.000000,1.1,1.11,1,2,30,1000,2147483647
-1,-1,-1,3687661930.000000,0.000000,1.1,1.11,1,2,30,1000,2147483647
-1,-1,-1,2891740310.000000,0.000000,1.1,1.11,1,2,30,1000,2147483647
-1,-1,-1,1919320522.000000,0.000000,1.1,1.11,1,2,30,1000,2147483647
-1,-1,-1,3000290475.000000,0.000000,1.1,1.11,1,2,30,1000,2147483647
-1,-1,-1,2641530518.000000,0.000000,1,1.01,1,2,30,1000,2147483647
-1,-1,-1,2110784602.000000,0.000000,1,1.01,1,2,30,1000,2147483647
-1,-1,-1,3140477073.000000,0.000000,1,1.01,1,2,30,1000,2147483647
-1,-1,-1,1839285200.000000,0.000000,1,1.01,1,2,30,1000,2147483647
-1,-1,-1,2093670605.000000,0.000000,1,1.01,1,2,30,1000,2147483647
-1,-1,-1,1892290227.000000,0.000000,1,1.01,1,2,30,1000,2147483647
-1,-1,-1,2523743199.000000,0.000000,1,1.01,1,2,30,1000,2147483647
-1,-1,-1,2225289984.000000,0.000000,1,1.01,1,2,30,1000,2147483647
-1,-1,-1,1769372936.000000,0.000000,1,1.01,1,2,30,1000,2147483647
-1,-1,-1,2733462669.000000,0.000000,1,1.01,1,2,30,1000,2147483647
-1,-1,-1,3598861263.000000,0.000000,0.9,0.91,1,2,30,1000,2147483647
-1,-1,-1,2548773965.000000,0.000000,0.9,0.91,1,2,30,1000,2147483647
-1,-1,-1,2014638440.000000,0.000000,0.9,0.91,1,2,30,1000,2147483647
-1,-1,-1,1807147105.000000,0.000000,0.9,0.91,1,2,30,1000,2147483647
-1,-1,-1,2755193543.000000,0.000000,0.9,0.91,1,2,30,1000,2147483647
-1,-1,-1,2556705999.000000,0.000000,0.9,0.91,1,2,30,1000,2147483647
-1,-1,-1,3474341729.000000,0.000000,0.9,0.91,1,2,30,1000,2147483647
-1,-1,-1,2664314876.000000,0.000000,0.9,0.91,1,2,30,1000,2147483647
-1,-1,-1,2630809486.000000,0.000000,0.9,0.91,1,2,30,1000,2147483647
-1,-1,-1,3393480158.000000,0.000000,0.9,0.91,1,2,30,1000,2147483647
-1,-1,-1,2824676430.000000,0.000000,0.8,0.81,1,2,30,1000,2147483647
-1,-1,-1,2541525582.000000,0.000000,0.8,0.81,1,2,30,1000,2147483647
-1,-1,-1,2061923144.000000,0.000000,0.8,0.81,1,2,30,1000,2147483647
-1,-1,-1,2279209918.000000,0.000000,0.8,0.81,1,2,30,1000,2147483647
-1,-1,-1,1891466470.000000,0.000000,0.8,0.81,1,2,30,1000,2147483647
-1,-1,-1,2276444949.000000,0.000000,0.8,0.81,1,2,30,1000,2147483647
-1,-1,-1,2355964360.000000,0.000000,0.8,0.81,1,2,30,1000,2147483647
-1,-1,-1,3289322124.000000,0.000000,0.8,0.81,1,2,30,1000,2147483647
-1,-1,-1,3009798909.000000,0.000000,0.8,0.81,1,2,30,1000,2147483647
-1,-1,-1,2124835381.000000,0.000000,0.8,0.81,1,2,30,1000,2147483647
-1,-1,-1,3549039599.000000,0.000000,0.7,0.71,1,2,30,1000,2147483647
-1,-1,-1,3788084204.000000,0.000000,0.7,0.71,1,2,30,1000,2147483647
-1,-1,-1,2708136771.000000,0.000000,0.7,0.71,1,2,30,1000,2147483647
-1,-1,-1,1911997279.000000,0.000000,0.7,0.71,1,2,30,1000,2147483647
-1,-1,-1,2198405075.000000,0.000000,0.7,0.71,1,2,30,1000,2147483647
-1,-1,-1,3454649595.000000,0.000000,0.7,0.71,1,2,30,1000,2147483647
-1,-1,-1,2440351103.000000,0.000000,0.7,0.71,1,2,30,1000,2147483647
-1,-1,-1,2582201200.000000,0.000000,0.7,0.71,1,2,30,1000,2147483647
-1,-1,-1,2294015618.000000,0.000000,0.7,0.71,1,2,30,1000,2147483647
-1,-1,-1,2506663200.000000,0.000000,0.7,0.71,1,2,30,1000,2147483647
-1,-1,-1,2367357237.000000,0.000000,0.6,0.61,1,2,30,1000,2147483647
-1,-1,-1,2987084675.000000,0.000000,0.6,0.61,1,2,30,1000,2147483647
-1,-1,-1,3446451811.000000,0.000000,0.6,0.61,1,2,30,1000,2147483647
-1,-1,-1,1890728862.000000,0.000000,0.6,0.61,1,2,30,1000,2147483647
-1,-1,-1,2692166536.000000,0.000000,0.6,0.61,1,2,30,1000,2147483647
-1,-1,-1,2316420586.000000,0.000000,0.6,0.61,1,2,30,1000,2147483647
-1,-1,-1,3679180977.000000,0.000000,0.6,0.61,1,2,30,1000,2147483647
-1,-1,-1,3489214561.000000,0.000000,0.6,0.61,1,2,30,1000,2147483647
-1,-1,-1,3379316623.000000,0.000000,0.6,0.61,1,2,30,1000,2147483647
-1,-1,-1,1781553637.000000,0.000000,0.6,0.61,1,2,30,1000,2147483647
-1,-1,-1,3366320430.000000,0.000000,0.5,0.51,1,2,30,1000,2147483647
-1,-1,-1,3453741924.000000,0.000000,0.5,0.51,1,2,30,1000,2147483647
-1,-1,-1,3405007145.000000,0.000000,0.5,0.51,1,2,30,1000,2147483647
-1,-1,-1,2039091181.000000,0.000000,0.5,0.51,1,2,30,1000,2147483647
-1,-1,-1,1745102261.000000,0.000000,0.5,0.51,1,2,30,1000,2147483647
-1,-1,-1,1848980822.000000,0.000000,0.5,0.51,1,2,30,1000,2147483647
-1,-1,-1,3412722441.000000,0.000000,0.5,0.51,1,2,30,1000,2147483647
-1,-1,-1,3725069857.000000,0.000000,0.5,0.51,1,2,30,1000,2147483647
-1,-1,-1,3599499266.000000,0.000000,0.5,0.51,1,2,30,1000,2147483647
-1,-1,-1,3223274228.000000,0.000000,0.5,0.51,1,2,30,1000,2147483647
-1,-1,-1,2750652763.000000,0.000000,0.4,0.41,1,2,30,1000,2147483647
-1,-1,-1,3527541998.000000,0.000000,0.4,0.41,1,2,30,1000,2147483647
-1,-1,-1,3250370081.000000,0.000000,0.4,0.41,1,2,30,1000,2147483647
-1,-1,-1,2573723876.000000,0.000000,0.4,0.41,1,2,30,1000,2147483647
-1,-1,-1,2987476399.000000,0.000000,0.4,0.41,1,2,30,1000,2147483647
-1,-1,-1,2226539842.000000,0.000000,0.4,0.41,1,2,30,1000,2147483647
-1,-1,-1,3792064260.000000,0.000000,0.4,0.41,1,2,30,1000,2147483647
-1,-1,-1,2824576623.000000,0.000000,0.4,0.41,1,2,30,1000,2147483647
-1,-1,-1,2882399143.000000,0.000000,0.4,0.41,1,2,30,1000,2147483647
-1,-1,-1,2408718068.000000,0.000000,0.4,0.41,1,2,30,1000,2147483647
-1,-1,-1,3744087406.000000,0.000000,0.3,0.31,1,2,30,1000,2147483647
-1,-1,-1,3336829243.000000,0.000000,0.3,0.31,1,2,30,1000,2147483647
-1,-1,-1,2547731391.000000,0.000000,0.3,0.31,1,2,30,1000,2147483647
-1,-1,-1,3652654569.000000,0.000000,0.3,0.31,1,2,30,1000,2147483647
-1,-1,-1,3582776608.000000,0.000000,0.3,0.31,1,2,30,1000,2147483647
-1,-1,-1,2341686814.000000,0.000000,0.3,0.31,1,2,30,1000,2147483647
-1,-1,-1,2046845329.000000,0.000000,0.3,0.31,1,2,30,1000,2147483647
-1,-1,-1,1700153257.000000,0.000000,0.3,0.31,1,2,30,1000,2147483647
-1,-1,-1,2430290139.000000,0.000000,0.3,0.31,1,2,30,1000,2147483647
-1,-1,-1,2188754911.000000,0.000000,0.3,0.31,1,2,30,1000,2147483647
-1,-1,-1,3530960260.000000,0.000000,0.2,0.21,1,2,30,1000,2147483647
-1,-1,-1,2935792958.000000,0.000000,0.2,0.21,1,2,30,1000,2147483647
-1,-1,-1,3749914042.000000,0.000000,0.2,0.21,1,2,30,1000,2147483647
-1,-1,-1,2289289558.000000,0.000000,0.2,0.21,1,2,30,1000,2147483647
-1,-1,-1,2618987329.000000,0.000000,0.2,0.21,1,2,30,1000,2147483647
-1,-1,-1,3015223348.000000,0.000000,0.2,0.21,1,2,30,1000,2147483647
-1,-1,-1,1905539418.000000,0.000000,0.2,0.21,1,2,30,1000,2147483647
-1,-1,-1,2931263121.000000,0.000000,0.2,0.21,1,2,30,1000,2147483647
-1,-1,-1,3729351196.000000,0.000000,0.2,0.21,1,2,30,1000,2147483647
-1,-1,-1,1696874678.000000,0.000000,0.2,0.21,1,2,30,1000,2147483647
-1,-1,-1,2367222777.000000,0.000000,0.1,0.11,1,2,30,1000,2147483647
-1,-1,-1,2705393846.000000,0.000000,0.1,0.11,1,2,30,1000,2147483647
-1,-1,-1,1960181781.000000,0.000000,0.1,0.11,1,2,30,1000,2147483647
-1,-1,-1,3365647287.000000,0.000000,0.1,0.11,1,2,30,1000,2147483647
-1,-1,-1,2021222654.000000,0.000000,0.1,0.11,1,2,30,1000,2147483647
-1,-1,-1,2845681541.000000,0.000000,0.1,0.11,1,2,30,1000,2147483647
-1,-1,-1,3596075657.000000,0.000000,0.1,0.11,1,2,30,1000,2147483647
-1,-1,-1,1648120247.000000,0.000000,0.1,0.11,1,2,30,1000,2147483647
-1,-1,-1,2707396429.000000,0.000000,0.1,0.11,1,2,30,1000,2147483647
-1,-1,-1,1751077672.000000,0.000000,0.1,0.11,1,2,30,1000,2147483647
-1,-1,-1,2157650125.000000,0.000000,0.01,0.02,1,2,30,1000,2147483647
-1,-1,-1,3011939359.000000,0.000000,0.01,0.02,1,2,30,1000,2147483647
-1,-1,-1,2508543904.000000,0.000000,0.01,0.02,1,2,30,1000,2147483647
-1,-1,-1,2575325342.000000,0.000000,0.01,0.02,1,2,30,1000,2147483647
-1,-1,-1,2808401949.000000,0.000000,0.01,0.02,1,2,30,1000,2147483647
-1,-1,-1,2142222206.000000,0.000000,0.01,0.02,1,2,30,1000,2147483647
-1,-1,-1,2256628318.000000,0.000000,0.01,0.02,1,2,30,1000,2147483647
-1,-1,-1,2776397594.000000,0.000000,0.01,0.02,1,2,30,1000,2147483647
-1,-1,-1,3704659793.000000,0.000000,0.01,0.02,1,2,30,1000,2147483647
-1,-1,-1,2147597575.000000,0.000000,0.01,0.02,1,2,30,1000,2147483647
-1,-1,-1,3289594383.000000,0.000000,1,1.1,-1,-1,30,1000,2147483647
-1,-1,-1,1949606160.000000,0.000000,1,1.1,-1,-1,30,1000,2147483647
-1,-1,-1,2204677936.000000,0.000000,1,1.1,-1,-1,30,1000,2147483647
-1,-1,-1,3243875591.000000,0.000000,1,1.1,-1,-1,30,1000,2147483647
-1,-1,-1,3198889199.000000,0.000000,1,1.1,-1,-1,30,1000,2147483647
-1,-1,-1,3790938518.000000,0.000000,1,1.1,-1,-1,30,1000,2147483647
-1,-1,-1,2877004185.000000,0.000000,1,1.1,-1,-1,30,1000,2147483647
-1,-1,-1,2510521731.000000,0.000000,1,1.1,-1,-1,30,1000,2147483647
