recombinations,back mutations,recurrent mutations,run seed,recombination cost,recurrent mutation cost,back mutation cost
4,1,1,1205,0.5,1,1
1,0,2,1479106288,0.5,1,1
1,0,2,1416036083,0.5,1,1
1,0,2,151610674,0.5,1,1
4,1,1,2088104801,0.5,1,1
1,0,2,2101679808,0.5,1,1
1,0,2,2089705359,0.5,1,1
1,0,2,1321797554,0.5,1,1
1,0,2,1376916050,0.5,1,1
1,0,2,283073111,0.5,1,1
1,0,2,283073111,0.6,1,1
1,0,2,1863233329,0.6,1,1
1,0,2,1891598864,0.6,1,1
1,0,2,1264090342,0.6,1,1
1,0,2,2147115380,0.6,1,1
1,0,2,43638027,0.6,1,1
1,0,2,499445390,0.6,1,1
1,0,2,1487442408,0.6,1,1
1,0,2,484281373,0.6,1,1
1,0,2,714273255,0.6,1,1
1,0,2,714273255,0.9,1,1
1,0,2,330168703,0.9,1,1
1,0,2,1972828059,0.9,1,1
1,0,2,1917326210,0.9,1,1
1,0,2,1519184115,0.9,1,1
1,0,2,1394401409,0.9,1,1
1,0,2,290648383,0.9,1,1
1,0,2,1356342025,0.9,1,1
1,0,2,46608870,0.9,1,1
1,0,2,861872968,0.9,1,1
0,1,2,861872968,1,1,1
0,1,2,11167091,1,1,1
0,0,3,1095919407,1,1,1
0,1,2,1942017179,1,1,1
0,0,3,1864002932,1,1,1
0,0,3,1199620614,1,1,1
0,1,2,834546939,1,1,1
0,5,1,984039636,1,1,1
0,0,3,33205735,1,1,1
0,0,3,127120143,1,1,1
0,1,2,127120143,1.1,1,1
0,2,4,731359046,1.1,1,1
0,0,3,1361639289,1.1,1,1
0,1,2,1661230557,1.1,1,1
0,0,3,2142849417,1.1,1,1
0,0,3,919553232,1.1,1,1
0,0,3,1907460092,1.1,1,1
0,0,3,2088617679,1.1,1,1
0,0,3,273472977,1.1,1,1
0,0,3,532571631,1.1,1,1
0,0,3,532571631,1.5,1,1
0,0,3,2119819595,1.5,1,1
0,0,3,624321627,1.5,1,1
0,3,3,722882851,1.5,1,1
0,0,3,629918282,1.5,1,1
0,0,3,1767762247,1.5,1,1
0,0,3,1006252056,1.5,1,1
0,1,2,1695562037,1.5,1,1
