recombinations,back mutations,recurrent mutations,run seed,recombination cost,recurrent mutation cost,back mutation cost
0,1,13,352787619,1.9,1,1.3
0,0,15,2121351488,1.9,1,1.3
0,0,15,2121351488,2,1,1.3
0,2,14,609314667,2,1,1.3
0,0,16,1152387881,2,1,1.3
0,0,15,1558503039,2,1,1.3
0,2,13,678832318,2,1,1.3
0,4,12,581587478,2,1,1.3
0,1,13,1591200159,2,1,1.3
0,2,13,225233568,2,1,1.3
0,5,15,880451596,2,1,1.3
0,4,16,1475423614,2,1,1.3
0,4,16,1475423614,3,1,1.3
0,2,14,574463747,3,1,1.3
0,3,13,1460211068,3,1,1.3
0,2,14,1694744087,3,1,1.3
0,3,15,828719232,3,1,1.3
0,3,15,1601909370,3,1,1.3
0,0,16,2127283156,3,1,1.3
0,2,16,10557483,3,1,1.3
0,4,16,505968250,3,1,1.3
0,1,15,903647261,3,1,1.3
0,1,14,903647261,50,1,1.3
0,1,13,975178949,50,1,1.3
0,0,15,1807296104,50,1,1.3
0,1,14,821706967,50,1,1.3
0,1,14,1056790889,50,1,1.3
0,6,13,507643426,50,1,1.3
0,2,13,1258414150,50,1,1.3
0,4,13,146733497,50,1,1.3
0,0,15,1565152026,50,1,1.3
0,1,16,327589200,50,1,1.3
15,0,5,327589200,0.5,1,1.5
14,0,6,910543819,0.5,1,1.5
17,0,5,639337155,0.5,1,1.5
14,0,5,112083331,0.5,1,1.5
12,0,5,518121808,0.5,1,1.5
16,3,3,887520959,0.5,1,1.5
13,0,7,621092199,0.5,1,1.5
15,0,5,285991053,0.5,1,1.5
15,0,4,385783360,0.5,1,1.5
12,0,6,1139767692,0.5,1,1.5
12,0,6,1139767692,0.6,1,1.5
16,0,4,635016145,0.6,1,1.5
10,0,6,632124785,0.6,1,1.5
20,0,4,310838374,0.6,1,1.5
14,3,5,467520695,0.6,1,1.5
13,0,6,1696113070,0.6,1,1.5
10,0,7,1189679899,0.6,1,1.5
15,0,5,165336854,0.6,1,1.5
11,0,5,1448974493,0.6,1,1.5
18,0,4,1500628443,0.6,1,1.5
11,1,7,1500628443,0.9,1,1.5
8,2,6,95386965,0.9,1,1.5
17,1,4,1453600977,0.9,1,1.5
7,2,7,1426266318,0.9,1,1.5
12,3,5,1634831553,0.9,1,1.5
7,0,9,1946333204,0.9,1,1.5
12,2,5,1435323625,0.9,1,1.5
6,1,7,121009572,0.9,1,1.5
14,2,5,2113172731,0.9,1,1.5
11,1,6,333089443,0.9,1,1.5
1,0,14,333089443,1,1,1.5
1,2,13,489104087,1,1,1.5
1,3,14,978380723,1,1,1.5
1,0,17,1838102433,1,1,1.5
1,0,14,1090571506,1,1,1.5
2,4,14,426685617,1,1,1.5
1,2,13,1100159687,1,1,1.5
1,0,15,581247259,1,1,1.5
0,0,15,1321848639,1,1,1.5
0,1,13,292186966,1,1,1.5
0,1,13,292186966,1.1,1,1.5
2,2,14,335445609,1.1,1,1.5
1,0,14,1594181091,1.1,1,1.5
1,2,12,1846588442,1.1,1,1.5
2,2,12,1988317554,1.1,1,1.5
1,2,12,1276822993,1.1,1,1.5
0,1,15,229472887,1.1,1,1.5
2,2,12,39049004,1.1,1,1.5
0,1,13,841933546,1.1,1,1.5
3,1,14,29442979,1.1,1,1.5
1,3,14,29442979,1.5,1,1.5
0,1,14,1176398253,1.5,1,1.5
0,1,13,62189064,1.5,1,1.5
0,1,17,348838272,1.5,1,1.5
0,1,13,508069886,1.5,1,1.5
0,3,16,1453648883,1.5,1,1.5
0,1,15,424590485,1.5,1,1.5
0,0,15,55638092,1.5,1,1.5
0,1,13,758926767,1.5,1,1.5
0,2,13,548837105,1.5,1,1.5
0,2,13,548837105,1.9,1,1.5
0,0,15,525988236,1.9,1,1.5
0,1,13,1089703435,1.9,1,1.5
0,1,14,1553703314,1.9,1,1.5
0,2,14,342032833,1.9,1,1.5
0,2,13,935775825,1.9,1,1.5
0,0,15,1066506678,1.9,1,1.5
0,1,14,1379034,1.9,1,1.5
0,1,14,1977010692,1.9,1,1.5
0,1,13,666882183,1.9,1,1.5
0,1,13,666882183,2,1,1.5
1,2,14,1382547132,2,1,1.5
0,2,14,1739171287,2,1,1.5
0,1,13,69760349,2,1,1.5
0,0,15,210334893,2,1,1.5
0,1,16,2082339109,2,1,1.5
0,3,13,2023506402,2,1,1.5
0,4,14,387337878,2,1,1.5
0,0,15,158954387,2,1,1.5
0,1,13,1077156258,2,1,1.5
0,1,13,1077156258,3,1,1.5
0,1,15,2024523574,3,1,1.5
0,1,14,330165744,3,1,1.5
0,1,15,1149765255,3,1,1.5
0,1,14,1619648001,3,1,1.5
0,1,14,1537652819,3,1,1.5
0,0,16,372358352,3,1,1.5
0,3,13,801278403,3,1,1.5
0,0,15,395559233,3,1,1.5
0,2,17,744419688,3,1,1.5
0,2,17,744419688,50,1,1.5
0,2,14,563315456,50,1,1.5
0,4,13,1356586163,50,1,1.5
0,0,16,1533792921,50,1,1.5
0,3,14,1190775421,50,1,1.5
0,4,12,1486878094,50,1,1.5
0,3,13,1215013139,50,1,1.5
0,5,14,52979248,50,1,1.5
0,3,12,1820592365,50,1,1.5
0,1,14,1318254753,50,1,1.5
12,0,6,1318254753,0.5,1,2
17,0,5,644085633,0.5,1,2
15,0,4,360427238,0.5,1,2
8,0,7,1825064845,0.5,1,2
13,0,5,1791942554,0.5,1,2
17,0,5,439750170,0.5,1,2
9,0,7,25531931,0.5,1,2
8,0,8,1083772788,0.5,1,2
11,0,6,423605853,0.5,1,2
12,0,5,1367069977,0.5,1,2
13,0,5,1367069977,0.6,1,2
16,0,5,195186781,0.6,1,2
11,0,6,9200104,0.6,1,2
11,0,7,811917716,0.6,1,2
14,0,5,66269000,0.6,1,2
19,0,3,1879945220,0.6,1,2
15,0,5,1779296361,0.6,1,2
15,0,6,2012472020,0.6,1,2
7,0,8,1556939431,0.6,1,2
17,0,5,19063987,0.6,1,2
17,0,5,19063987,0.9,1,2
13,0,6,129697781,0.9,1,2
16,0,4,1813566277,0.9,1,2
16,0,5,216502156,0.9,1,2
12,0,7,1949947880,0.9,1,2
19,0,5,1093496602,0.9,1,2
10,0,8,671144069,0.9,1,2
15,2,6,1399708157,0.9,1,2
9,0,7,1065154084,0.9,1,2
11,0,5,752778123,0.9,1,2
0,1,14,752778123,1,1,2
1,1,16,726607756,1,1,2
0,0,15,881098551,1,1,2
0,0,15,1561591792,1,1,2
0,0,15,1270725238,1,1,2
0,1,13,786401776,1,1,2
0,0,15,1521773984,1,1,2
3,1,13,1269845934,1,1,2
