recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
242,31,137,331143210,0.391073,0.6,1,1.3
213,23,137,2132070245,0.291048,0.6,1,1.3
168,30,156,2132070245,0.260465,0.9,1,1.3
184,33,157,1876743970,0.259574,0.9,1,1.3
143,35,175,269044600,0.203087,0.9,1,1.3
179,27,167,2416221,0.227757,0.9,1,1.3
183,38,173,888240495,0.334597,0.9,1,1.3
157,36,170,1430209796,0.195321,0.9,1,1.3
164,32,159,608069418,0.212615,0.9,1,1.3
146,30,173,1247627951,0.209186,0.9,1,1.3
176,26,165,1447469457,0.279682,0.9,1,1.3
171,34,156,1009417835,0.266482,0.9,1,1.3
80,33,233,1009417835,0.142459,1,1,1.3
85,20,245,1550818678,0.149362,1,1,1.3
73,29,246,1961620096,0.128773,1,1,1.3
97,36,234,1171049572,0.158163,1,1,1.3
79,30,247,2094499875,0.143819,1,1,1.3
69,34,241,278441604,0.119525,1,1,1.3
83,32,240,1483822564,0.156694,1,1,1.3
91,31,236,731104605,0.189691,1,1,1.3
68,30,253,564033517,0.117135,1,1,1.3
83,39,244,1866313577,0.203521,1,1,1.3
73,34,247,1866313577,0.158212,1.1,1,1.3
84,33,230,299144004,0.126788,1.1,1,1.3
78,30,243,1636063438,0.129042,1.1,1,1.3
77,25,242,1048880379,0.135946,1.1,1,1.3
72,39,228,842579513,0.138204,1.1,1,1.3
83,28,245,1597301433,0.153308,1.1,1,1.3
71,23,253,1479755439,0.128335,1.1,1,1.3
87,40,234,965912561,0.200412,1.1,1,1.3
83,31,235,382837366,0.140799,1.1,1,1.3
75,35,245,2111094286,0.137961,1.1,1,1.3
30,70,252,2111094286,0.109057,1.5,1,1.3
30,63,248,907950682,0.107437,1.5,1,1.3
34,64,246,1813740559,0.101647,1.5,1,1.3
37,65,247,399754271,0.120525,1.5,1,1.3
36,57,254,1261844787,0.099776,1.5,1,1.3
34,65,254,1908736715,0.110662,1.5,1,1.3
45,60,251,959360998,0.111047,1.5,1,1.3
40,61,234,1431983304,0.104024,1.5,1,1.3
31,64,249,1360783342,0.094554,1.5,1,1.3
33,67,255,670540516,0.105858,1.5,1,1.3
25,83,247,670540516,0.099132,1.9,1,1.3
28,61,251,1160455165,0.097788,1.9,1,1.3
22,69,254,1233627646,0.081172,1.9,1,1.3
28,82,244,304745472,0.109539,1.9,1,1.3
32,60,255,947521731,0.113349,1.9,1,1.3
26,80,246,911128130,0.106203,1.9,1,1.3
20,72,259,1164844348,0.096484,1.9,1,1.3
30,59,257,1575958571,0.097080,1.9,1,1.3
