recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
1,3,107,2618,0.007512,1.9,1,1.3
1,5,105,237716687,0.004941,1.9,1,1.3
3,8,97,1480327221,0.007723,1.9,1,1.3
2,9,104,682067788,0.006948,1.9,1,1.3
1,6,103,1580298822,0.004932,1.9,1,1.3
0,7,107,1580298822,0.004941,2,1,1.3
0,4,107,85901656,0.005773,2,1,1.3
0,3,109,1687472465,0.005570,2,1,1.3
0,6,109,2077987790,0.006357,2,1,1.3
0,9,101,617867578,0.007640,2,1,1.3
0,9,104,617867578,0.008274,3,1,1.3
0,4,109,1546106452,0.006325,3,1,1.3
0,4,105,819166812,0.004645,3,1,1.3
0,4,108,1614197821,0.004331,3,1,1.3
0,8,101,1118004744,0.007556,3,1,1.3
0,8,100,1118004744,0.010604,50,1,1.3
0,8,103,1033368494,0.006394,50,1,1.3
0,10,103,2097675178,0.011592,50,1,1.3
0,5,105,1566469678,0.005184,50,1,1.3
0,6,105,2100962980,0.011051,50,1,1.3
0,6,104,2100962980,0.006652,1.9,1,1.5
1,5,105,1268504239,0.006498,1.9,1,1.5
1,7,108,1487480271,0.011758,1.9,1,1.5
2,7,105,970927856,0.008077,1.9,1,1.5
0,5,104,1306063656,0.005633,1.9,1,1.5
0,5,105,1306063656,0.006573,2,1,1.5
1,6,106,867258697,0.005643,2,1,1.5
0,7,103,702265251,0.012476,2,1,1.5
0,3,109,1856262790,0.004993,2,1,1.5
0,11,107,1498398574,0.015649,2,1,1.5
0,12,108,1498398574,0.006816,3,1,1.5
0,6,105,937753420,0.015837,3,1,1.5
0,3,106,1129372308,0.006850,3,1,1.5
0,4,107,1676226829,0.005464,3,1,1.5
0,7,103,1772161238,0.006737,3,1,1.5
0,6,102,1772161238,0.016594,50,1,1.5
0,9,107,394419637,0.013165,50,1,1.5
0,4,108,50506654,0.005864,50,1,1.5
0,6,106,105999049,0.005884,50,1,1.5
0,3,113,1906595760,0.004624,50,1,1.5
3,1,107,1906595760,0.006026,1.9,1,2
2,2,107,131156562,0.004434,1.9,1,2
3,1,106,411590422,0.015285,1.9,1,2
3,3,105,464679777,0.004769,1.9,1,2
7,1,109,889168740,0.012833,1.9,1,2
0,4,116,889168740,0.005234,2,1,2
0,4,108,970705953,0.005917,2,1,2
0,2,110,691960164,0.005559,2,1,2
0,2,111,1003724330,0.005982,2,1,2
0,5,106,1034328839,0.005018,2,1,2
0,4,108,1034328839,0.011275,3,1,2
0,5,110,259296395,0.005095,3,1,2
0,3,112,208629814,0.005682,3,1,2
0,7,104,1346011823,0.008437,3,1,2
0,5,108,1181968962,0.005139,3,1,2
0,5,109,1181968962,0.010473,50,1,2
0,4,108,1422541510,0.007830,50,1,2
0,6,106,1449210068,0.006598,50,1,2
0,3,110,1936664464,0.006103,50,1,2
0,3,111,1129413940,0.006068,50,1,2
3,1,109,1129413940,0.004436,1.9,1,3
5,1,103,1258274120,0.011041,1.9,1,3
7,0,112,1444240575,0.004849,1.9,1,3
9,0,107,1546781902,0.005693,1.9,1,3
4,1,108,492079515,0.006081,1.9,1,3
2,2,108,492079515,0.006347,2,1,3
1,2,108,591048822,0.003930,2,1,3
1,2,111,1042052548,0.005501,2,1,3
0,1,119,1998700190,0.006795,2,1,3
2,2,107,541386564,0.004345,2,1,3
0,3,110,541386564,0.004646,3,1,3
0,2,115,1446923621,0.007989,3,1,3
0,1,113,945525230,0.005981,3,1,3
0,2,115,1288564658,0.003730,3,1,3
0,3,118,232686709,0.012819,3,1,3
0,3,118,232686709,0.005138,50,1,3
0,0,117,591376342,0.005548,50,1,3
0,4,109,631074854,0.006267,50,1,3
0,3,108,527245693,0.003665,50,1,3
0,1,117,468170280,0.004659,50,1,3
4,0,113,468170280,0.009064,1.9,1,50
3,0,113,1504236685,0.004780,1.9,1,50
8,0,110,1204650136,0.004893,1.9,1,50
5,0,110,1716984675,0.004453,1.9,1,50
9,0,103,1339425933,0.005833,1.9,1,50
1,0,119,1339425933,0.004480,2,1,50
0,0,116,689710089,0.003499,2,1,50
1,0,115,938033427,0.005816,2,1,50
2,0,117,686835856,0.004757,2,1,50
0,0,120,992549104,0.004344,2,1,50
0,0,121,992549104,0.004670,3,1,50
0,0,117,146161186,0.009736,3,1,50
0,0,125,1129934216,0.004285,3,1,50
0,0,122,62467279,0.004444,3,1,50
2,0,120,2054868130,0.004570,3,1,50
0,0,126,2054868130,0.007838,50,1,50
0,0,121,1794664942,0.003935,50,1,50
0,0,130,1595167322,0.004010,50,1,50
0,0,126,418462401,0.006392,50,1,50
0,0,126,226690065,0.004258,50,1,50
0,11,103,1080,0.007704,2,1,1.5
0,14,101,1904313603,0.010410,2,1,1.5
1,17,93,1514621993,0.008515,2,1,1.5
0,18,101,1516708779,0.017497,2,1,1.5
0,9,98,989872418,0.016362,2,1,1.5
0,11,97,989872418,0.016690,3,1,1.5
0,10,101,1940118723,0.017025,3,1,1.5
0,15,96,1856001581,0.017691,3,1,1.5
0,13,98,46796398,0.015549,3,1,1.5
0,16,101,222077020,0.016270,3,1,1.5
0,16,103,222077020,0.017542,50,1,1.5
0,13,98,1702531987,0.015660,50,1,1.5
0,13,101,966261509,0.015666,50,1,1.5
0,16,99,1920925755,0.015731,50,1,1.5
0,14,97,697448592,0.005433,50,1,1.5
1,3,108,697448592,0.003814,2,1,2
2,2,106,1430312436,0.014278,2,1,2
1,4,107,2030143610,0.004939,2,1,2
0,5,104,2029199649,0.014124,2,1,2
3,3,108,1308016127,0.005048,2,1,2
0,5,105,1308016127,0.016261,3,1,2
0,5,109,1909561475,0.016388,3,1,2
0,5,114,285517660,0.014922,3,1,2
0,4,104,1199484781,0.014132,3,1,2
0,4,108,202475345,0.004434,3,1,2
0,3,109,202475345,0.014255,50,1,2
0,5,108,615335851,0.005446,50,1,2
0,5,107,424229866,0.011123,50,1,2
0,2,113,1781263777,0.004495,50,1,2
0,4,106,1156233664,0.013761,50,1,2
0,2,112,1156233664,0.004199,2,1,3
3,2,106,1417117324,0.004495,2,1,3
3,2,106,1876773860,0.013998,2,1,3
3,1,117,1879251832,0.014141,2,1,3
2,2,112,350459024,0.007037,2,1,3
1,3,112,350459024,0.008316,3,1,3
0,2,113,1558819853,0.004538,3,1,3
0,1,114,1717167062,0.012819,3,1,3
1,1,114,924704511,0.004421,3,1,3
0,1,118,420682091,0.004230,3,1,3
0,1,118,420682091,0.013893,50,1,3
0,3,110,1446935187,0.004788,50,1,3
0,2,117,1665977016,0.014966,50,1,3
0,0,116,659251275,0.004083,50,1,3
0,2,112,1001701521,0.004726,50,1,3
4,0,115,1001701521,0.013096,2,1,50
0,0,118,1560314861,0.003785,2,1,50
3,0,111,1973582247,0.004039,2,1,50
2,0,112,46581208,0.005423,2,1,50
4,0,114,1429068053,0.006810,2,1,50
1,0,119,1429068053,0.004525,3,1,50
