recombinations,back mutations,recurrent mutations,run seed,recombination cost,recurrent mutation cost,back mutation cost
170,62,339,283398226,1.9,1,2
160,42,350,251293355,1.9,1,2
196,56,322,1472131693,1.9,1,2
169,48,339,2123386561,1.9,1,2
166,47,332,2105028502,1.9,1,2
174,59,327,810458236,1.9,1,2
85,97,396,810458236,2,1,2
73,114,388,1160644274,2,1,2
92,112,388,932714080,2,1,2
85,100,386,1336025920,2,1,2
86,94,405,1638328649,2,1,2
79,100,404,1027002342,2,1,2
84,99,384,731329256,2,1,2
84,109,370,1753773132,2,1,2
81,90,393,290575713,2,1,2
71,111,428,959732634,2,1,2
37,130,464,959732634,3,1,2
54,116,437,1196476179,3,1,2
43,141,409,1331635004,3,1,2
37,135,422,1905430818,3,1,2
42,126,449,138022449,3,1,2
38,127,451,180083718,3,1,2
43,126,454,1080149694,3,1,2
41,114,425,2076112112,3,1,2
39,129,433,600881008,3,1,2
39,123,438,252169109,3,1,2
0,180,469,252169109,50,1,2
0,179,482,1235093318,50,1,2
0,179,483,512362617,50,1,2
0,172,486,644438069,50,1,2
0,160,504,1886907979,50,1,2
0,190,467,1575711653,50,1,2
0,201,456,981536102,50,1,2
0,153,524,369242123,50,1,2
0,148,521,1096566583,50,1,2
0,163,522,1037422463,50,1,2
197,22,368,1037422463,1.5,1,3
199,25,355,2054541614,1.5,1,3
209,20,359,1885169261,1.5,1,3
207,38,334,145583552,1.5,1,3
203,23,341,2112561313,1.5,1,3
190,23,358,949883722,1.5,1,3
186,24,377,930669841,1.5,1,3
186,31,339,875857827,1.5,1,3
222,29,327,278900317,1.5,1,3
202,35,349,567631941,1.5,1,3
199,36,353,567631941,1.9,1,3
203,24,341,1781473436,1.9,1,3
214,28,341,1256233127,1.9,1,3
178,25,371,1745142433,1.9,1,3
195,23,357,1835084653,1.9,1,3
201,22,359,1027625153,1.9,1,3
209,22,329,1284984853,1.9,1,3
189,36,358,1724348490,1.9,1,3
200,34,343,220091156,1.9,1,3
205,19,350,1833920247,1.9,1,3
123,34,442,1833920247,2,1,3
98,25,476,1398299276,2,1,3
118,49,425,1974362491,2,1,3
124,38,433,1771090438,2,1,3
106,41,452,1909494578,2,1,3
110,52,438,1549275845,2,1,3
141,37,417,2007394170,2,1,3
129,30,443,1290693008,2,1,3
129,32,448,1702738058,2,1,3
133,36,439,879452626,2,1,3
60,71,509,879452626,3,1,3
66,57,493,1974163964,3,1,3
58,78,494,1536993916,3,1,3
73,66,477,1971684304,3,1,3
63,73,487,709303346,3,1,3
68,81,466,1082728994,3,1,3
74,60,480,949033269,3,1,3
75,76,470,1726530285,3,1,3
71,65,467,1905131305,3,1,3
69,72,498,1468407010,3,1,3
0,130,604,1468407010,50,1,3
0,157,543,2088355091,50,1,3
0,129,596,1835005809,50,1,3
0,124,627,505465372,50,1,3
0,122,588,918461638,50,1,3
0,128,591,1856649532,50,1,3
0,149,545,1129454260,50,1,3
0,127,628,124280873,50,1,3
0,118,608,1223846959,50,1,3
0,128,594,548025642,50,1,3
227,10,371,548025642,1.5,1,50
215,11,384,1189156481,1.5,1,50
216,20,389,2081864890,1.5,1,50
239,7,382,58961589,1.5,1,50
234,14,344,1048071920,1.5,1,50
231,11,364,2120568926,1.5,1,50
221,7,367,747154151,1.5,1,50
217,8,384,169003649,1.5,1,50
233,11,370,509387630,1.5,1,50
243,8,354,1064709942,1.5,1,50
230,4,364,1064709942,1.9,1,50
236,7,363,263714253,1.9,1,50
231,3,398,911982019,1.9,1,50
228,6,382,1103604623,1.9,1,50
215,5,379,294954370,1.9,1,50
224,6,383,1420194708,1.9,1,50
234,5,373,926535241,1.9,1,50
214,9,379,679360533,1.9,1,50
219,1,378,1134264857,1.9,1,50
214,1,394,791691593,1.9,1,50
163,11,477,791691593,2,1,50
158,3,493,75172454,2,1,50
164,18,456,955091853,2,1,50
179,8,465,1803400291,2,1,50
156,10,477,474662084,2,1,50
149,4,489,436173101,2,1,50
170,8,458,112060512,2,1,50
161,8,477,112004785,2,1,50
169,6,466,1129992287,2,1,50
154,4,474,724479391,2,1,50
127,0,541,724479391,3,1,50
160,3,526,239201027,3,1,50
128,5,551,1673341387,3,1,50
126,6,541,1784605520,3,1,50
135,3,545,1479167853,3,1,50
119,0,567,1336763791,3,1,50
141,15,527,1992956944,3,1,50
132,3,567,788558469,3,1,50
123,0,564,421796575,3,1,50
132,0,551,190272247,3,1,50
0,3,1216,190272247,50,1,50
0,0,1272,1889574568,50,1,50
0,5,1155,238179333,50,1,50
0,2,1268,1841054422,50,1,50
0,2,1409,486366887,50,1,50
0,1,1304,1339604461,50,1,50
0,4,1246,801980082,50,1,50
0,0,1433,902062686,50,1,50
0,1,1243,1366747615,50,1,50
0,0,1427,70634129,50,1,50
82,179,355,1195,2,1,1.5
81,170,358,821949986,2,1,1.5
88,199,333,604690186,2,1,1.5
70,218,313,1123705030,2,1,1.5
83,198,328,763237844,2,1,1.5
87,195,332,895266629,2,1,1.5
83,198,338,878344798,2,1,1.5
80,196,334,2122444748,2,1,1.5
74,183,345,1394835516,2,1,1.5
91,181,336,536464586,2,1,1.5
43,201,344,536464586,3,1,1.5
39,204,381,992338457,3,1,1.5
37,196,383,1150055595,3,1,1.5
31,229,348,1565377402,3,1,1.5
35,231,337,1755071600,3,1,1.5
47,220,331,964475755,3,1,1.5
39,209,349,914216645,3,1,1.5
31,235,348,350182492,3,1,1.5
34,204,380,1660359322,3,1,1.5
39,197,358,995468228,3,1,1.5
0,232,402,995468228,50,1,1.5
0,246,394,1002254822,50,1,1.5
0,243,404,1009107375,50,1,1.5
0,225,432,1481085651,50,1,1.5
0,233,405,256261952,50,1,1.5
0,254,370,1509755768,50,1,1.5
0,259,379,1630221231,50,1,1.5
0,268,367,456291741,50,1,1.5
0,255,395,822382492,50,1,1.5
0,236,389,18483562,50,1,1.5
109,108,406,18483562,2,1,2
129,102,412,1577264457,2,1,2
124,112,394,665576366,2,1,2
106,104,430,1156009993,2,1,2
122,114,416,664249957,2,1,2
126,110,416,1369091109,2,1,2
106,117,440,791263529,2,1,2
105,130,404,1288869815,2,1,2
117,115,408,2109507010,2,1,2
111,118,423,462242812,2,1,2
53,146,439,462242812,3,1,2
52,115,465,159526515,3,1,2
56,128,440,1347220500,3,1,2
62,109,461,351145936,3,1,2
58,149,436,1986469909,3,1,2
60,127,437,16687332,3,1,2
54,161,425,934724443,3,1,2
53,141,427,1772744602,3,1,2
49,130,459,1918028191,3,1,2
49,126,451,1044015047,3,1,2
0,175,494,1044015047,50,1,2
0,185,482,1742625787,50,1,2
0,174,469,1881838318,50,1,2
0,182,478,836740654,50,1,2
0,192,466,655812834,50,1,2
0,189,477,1913124073,50,1,2
0,185,494,1208300923,50,1,2
0,182,474,356157237,50,1,2
0,160,514,1400458140,50,1,2
0,173,477,2071079039,50,1,2
119,63,538,2071079039,2,1,3
134,59,496,1191853937,2,1,3
129,74,493,992961152,2,1,3
132,81,469,371374539,2,1,3
129,70,520,215720474,2,1,3
112,68,522,92935334,2,1,3
141,80,489,1166154879,2,1,3
113,77,512,1994155047,2,1,3
121,75,494,995703872,2,1,3
131,77,513,1551811243,2,1,3
80,69,517,1551811243,3,1,3
65,90,523,1998977877,3,1,3
95,77,517,896102229,3,1,3
86,71,551,673734154,3,1,3
88,66,514,179691426,3,1,3
93,74,489,1064198511,3,1,3
83,65,549,1526393428,3,1,3
84,89,501,1206419946,3,1,3
83,61,536,2128972550,3,1,3
80,72,549,751669516,3,1,3
0,137,593,751669516,50,1,3
0,102,644,1889250571,50,1,3
0,121,594,267030537,50,1,3
0,101,623,115272083,50,1,3
0,109,620,1337108495,50,1,3
0,112,594,1334435194,50,1,3
0,127,598,1408600300,50,1,3
0,111,616,1170917048,50,1,3
0,127,589,1373379310,50,1,3
0,119,572,1612826110,50,1,3
111,3,960,1612826110,2,1,50
128,2,1015,1858740903,2,1,50
128,15,980,581089652,2,1,50
136,8,916,370372390,2,1,50
140,7,1017,1624938541,2,1,50
132,14,862,607023640,2,1,50
154,19,1048,1974058797,2,1,50
133,0,1013,1713645349,2,1,50
136,12,996,1959088540,2,1,50
140,3,1014,1418587233,2,1,50
79,1,1036,1418587233,3,1,50
103,12,1059,393671000,3,1,50
93,2,981,546174379,3,1,50
101,14,969,1130845878,3,1,50
100,4,1114,1055500489,3,1,50
86,3,921,1527413879,3,1,50
103,7,1006,1961031174,3,1,50
107,17,990,1017348258,3,1,50
115,6,1082,1034243544,3,1,50
105,7,948,1308465901,3,1,50
0,1,1348,1308465901,50,1,50
0,1,1373,751965063,50,1,50
0,4,1089,2140298764,50,1,50
1,1,1302,1946135997,50,1,50
1,4,1165,1480453727,50,1,50
0,2,1241,908425824,50,1,50
1,1,1158,493210444,50,1,50
0,0,1314,1047435099,50,1,50
0,1,1221,1454899961,50,1,50
0,3,1360,830585480,50,1,50
