recombinations,back mutations,recurrent mutations,run seed,recombination cost,recurrent mutation cost,back mutation cost
0,19,67,395657224,3,1,1
1,21,61,1314905928,3,1,1
0,27,67,1170709782,3,1,1
0,23,59,1949169839,3,1,1
1,26,56,1349379179,3,1,1
0,31,51,789128552,3,1,1
1,24,55,1744877723,3,1,1
0,22,63,680288447,3,1,1
1,29,47,65528073,3,1,1
0,21,65,1177656091,3,1,1
0,25,60,1177656091,50,1,1
0,26,57,654787652,50,1,1
0,39,43,1541766795,50,1,1
0,35,51,918154291,50,1,1
0,23,56,294954467,50,1,1
0,24,67,815599519,50,1,1
0,23,65,1202715104,50,1,1
0,29,52,1120918153,50,1,1
0,28,55,330937442,50,1,1
0,30,54,1092364763,50,1,1
59,8,28,1092364763,0.5,1,1.3
47,10,34,107177264,0.5,1,1.3
69,7,26,1783868309,0.5,1,1.3
66,24,29,1035103641,0.5,1,1.3
67,16,22,884862296,0.5,1,1.3
63,12,30,15145541,0.5,1,1.3
59,3,30,169214229,0.5,1,1.3
67,9,26,190763135,0.5,1,1.3
63,7,33,1401641841,0.5,1,1.3
55,8,30,867350550,0.5,1,1.3
55,8,30,867350550,0.6,1,1.3
59,19,28,949721915,0.6,1,1.3
57,12,33,1200002592,0.6,1,1.3
63,10,28,783361309,0.6,1,1.3
53,12,34,969284863,0.6,1,1.3
56,11,24,692472021,0.6,1,1.3
59,7,26,1967805664,0.6,1,1.3
55,12,28,682287260,0.6,1,1.3
61,6,29,1270988818,0.6,1,1.3
51,10,33,1413426566,0.6,1,1.3
40,13,38,1413426566,0.9,1,1.3
43,7,32,1340508489,0.9,1,1.3
52,13,31,1413150480,0.9,1,1.3
34,11,38,288062347,0.9,1,1.3
35,11,38,871340639,0.9,1,1.3
38,8,32,1857703860,0.9,1,1.3
40,7,38,1590737871,0.9,1,1.3
41,3,35,1554861251,0.9,1,1.3
33,10,30,361972563,0.9,1,1.3
34,10,36,1514761537,0.9,1,1.3
18,11,50,1514761537,1,1,1.3
14,3,62,1792737451,1,1,1.3
20,10,50,1880618004,1,1,1.3
22,15,43,1210737547,1,1,1.3
20,12,59,571320726,1,1,1.3
18,8,62,1427635491,1,1,1.3
15,9,58,2136903920,1,1,1.3
19,7,61,1921874816,1,1,1.3
20,16,47,224880963,1,1,1.3
14,19,46,2028807453,1,1,1.3
14,19,46,2028807453,1.1,1,1.3
18,9,49,100933856,1.1,1,1.3
22,12,47,377963071,1.1,1,1.3
16,8,60,1970966949,1.1,1,1.3
18,13,50,541059380,1.1,1,1.3
23,14,50,2076206036,1.1,1,1.3
14,12,48,1006282350,1.1,1,1.3
13,12,54,945914116,1.1,1,1.3
23,14,50,868886154,1.1,1,1.3
17,5,55,956271789,1.1,1,1.3
13,12,54,956271789,1.5,1,1.3
7,29,45,782250236,1.5,1,1.3
7,19,54,1253812003,1.5,1,1.3
8,20,56,255528556,1.5,1,1.3
7,17,55,2034745121,1.5,1,1.3
7,19,51,102603651,1.5,1,1.3
12,21,49,821878100,1.5,1,1.3
9,23,42,982608134,1.5,1,1.3
9,14,54,1911273889,1.5,1,1.3
9,14,57,1601964454,1.5,1,1.3
7,16,56,1601964454,1.9,1,1.3
6,24,52,554758701,1.9,1,1.3
5,24,50,382681630,1.9,1,1.3
8,12,60,888906672,1.9,1,1.3
5,11,59,76995928,1.9,1,1.3
4,18,55,765869509,1.9,1,1.3
6,22,53,800750086,1.9,1,1.3
6,23,53,366880861,1.9,1,1.3
8,16,54,626131903,1.9,1,1.3
3,15,64,138686240,1.9,1,1.3
2,15,66,138686240,2,1,1.3
5,28,48,27018547,2,1,1.3
5,19,59,350724705,2,1,1.3
4,11,71,289157630,2,1,1.3
1,19,64,1462446193,2,1,1.3
6,18,56,1166015378,2,1,1.3
7,18,59,225607479,2,1,1.3
7,14,61,2029674346,2,1,1.3
2,22,59,1999790621,2,1,1.3
2,21,61,1273060272,2,1,1.3
2,21,61,1273060272,3,1,1.3
0,23,55,122251865,3,1,1.3
0,19,68,1598885193,3,1,1.3
0,20,67,960220603,3,1,1.3
0,22,60,44572747,3,1,1.3
2,21,53,1028795109,3,1,1.3
1,32,47,23810908,3,1,1.3
1,30,58,1666032117,3,1,1.3
2,19,54,97609668,3,1,1.3
1,18,78,741883617,3,1,1.3
0,17,83,741883617,50,1,1.3
0,20,67,209332845,50,1,1.3
0,24,55,1145043719,50,1,1.3
0,22,65,464864675,50,1,1.3
0,18,70,1567208449,50,1,1.3
0,22,67,1708080548,50,1,1.3
0,29,53,1704882417,50,1,1.3
0,16,67,2140133576,50,1,1.3
0,24,59,1509164278,50,1,1.3
0,16,75,1698154206,50,1,1.3
62,8,33,1698154206,0.5,1,1.5
61,5,34,2014228380,0.5,1,1.5
66,9,30,1006095989,0.5,1,1.5
63,10,27,783577298,0.5,1,1.5
59,4,28,1072492428,0.5,1,1.5
63,21,28,709638731,0.5,1,1.5
62,3,34,847697636,0.5,1,1.5
55,2,30,62065253,0.5,1,1.5
62,9,30,957166649,0.5,1,1.5
54,17,31,1644834586,0.5,1,1.5
54,17,31,1644834586,0.6,1,1.5
60,12,29,1299074480,0.6,1,1.5
57,5,34,1205959025,0.6,1,1.5
58,9,26,13705589,0.6,1,1.5
65,7,28,402310013,0.6,1,1.5
60,8,30,621964095,0.6,1,1.5
59,9,34,855476391,0.6,1,1.5
73,5,29,1212142649,0.6,1,1.5
47,4,36,957041114,0.6,1,1.5
61,8,27,903167485,0.6,1,1.5
31,16,35,903167485,0.9,1,1.5
53,7,31,1923163909,0.9,1,1.5
46,11,32,594888471,0.9,1,1.5
38,6,38,1527362826,0.9,1,1.5
47,12,35,2191924,0.9,1,1.5
33,11,34,178820506,0.9,1,1.5
44,13,33,1692422214,0.9,1,1.5
44,9,32,845378974,0.9,1,1.5
37,11,39,612382415,0.9,1,1.5
53,3,34,1386326446,0.9,1,1.5
32,6,47,1386326446,1,1,1.5
16,7,54,2071719476,1,1,1.5
20,4,57,663144403,1,1,1.5
21,8,52,1773165080,1,1,1.5
19,6,58,1307771413,1,1,1.5
20,9,58,895438738,1,1,1.5
16,6,56,1349102506,1,1,1.5
24,9,54,1527206160,1,1,1.5
24,5,57,509249258,1,1,1.5
24,7,61,1194568688,1,1,1.5
24,7,61,1194568688,1.1,1,1.5
28,14,47,1662868622,1.1,1,1.5
25,17,44,1817982457,1.1,1,1.5
17,4,58,1648738821,1.1,1,1.5
33,9,47,714945354,1.1,1,1.5
30,12,44,209813475,1.1,1,1.5
14,12,58,484608817,1.1,1,1.5
16,9,57,7895606,1.1,1,1.5
21,4,56,2083900869,1.1,1,1.5
17,4,65,1959842340,1.1,1,1.5
12,7,67,1959842340,1.5,1,1.5
13,9,66,104738841,1.5,1,1.5
9,13,54,175867557,1.5,1,1.5
6,17,53,582881778,1.5,1,1.5
9,20,61,779623880,1.5,1,1.5
5,17,60,243319190,1.5,1,1.5
6,20,53,523154892,1.5,1,1.5
6,17,57,1958918303,1.5,1,1.5
7,14,64,647453458,1.5,1,1.5
11,13,55,2063575631,1.5,1,1.5
11,13,55,2063575631,1.9,1,1.5
6,24,45,1532001895,1.9,1,1.5
12,14,57,215137484,1.9,1,1.5
7,12,59,1068422386,1.9,1,1.5
8,13,59,1543130789,1.9,1,1.5
9,18,47,480475179,1.9,1,1.5
8,13,56,756951376,1.9,1,1.5
9,9,62,2071981984,1.9,1,1.5
8,18,52,713305350,1.9,1,1.5
11,14,56,1126575087,1.9,1,1.5
8,15,59,1126575087,2,1,1.5
4,20,54,2138832281,2,1,1.5
4,14,62,739491447,2,1,1.5
8,17,64,1777869816,2,1,1.5
4,19,60,1463377639,2,1,1.5
6,12,68,1920358203,2,1,1.5
7,25,50,45397186,2,1,1.5
6,16,59,1315005096,2,1,1.5
2,30,53,153466468,2,1,1.5
6,17,57,1168616582,2,1,1.5
1,26,58,1168616582,3,1,1.5
3,30,55,508714522,3,1,1.5
2,16,61,1431984222,3,1,1.5
1,32,47,49880994,3,1,1.5
0,26,58,452903299,3,1,1.5
3,16,70,2087841164,3,1,1.5
1,22,55,387870490,3,1,1.5
1,14,74,266208157,3,1,1.5
0,27,53,1002947401,3,1,1.5
0,17,68,392601949,3,1,1.5
0,17,68,392601949,50,1,1.5
0,36,51,538741886,50,1,1.5
0,21,61,2089278285,50,1,1.5
0,21,64,13649437,50,1,1.5
0,24,60,681371311,50,1,1.5
0,21,62,461581929,50,1,1.5
0,25,66,104081069,50,1,1.5
0,20,75,16932058,50,1,1.5
0,20,67,1490457118,50,1,1.5
0,24,65,889170214,50,1,1.5
65,10,25,889170214,0.5,1,2
56,5,36,280348799,0.5,1,2
61,1,35,1809716252,0.5,1,2
57,3,29,2067709449,0.5,1,2
58,1,29,1810665336,0.5,1,2
61,7,33,758092876,0.5,1,2
50,1,38,480120666,0.5,1,2
51,5,34,1115462079,0.5,1,2
59,2,34,1689144381,0.5,1,2
57,1,34,2033317145,0.5,1,2
57,1,34,2033317145,0.6,1,2
69,16,30,136973146,0.6,1,2
46,8,37,1795472911,0.6,1,2
55,1,34,1480902940,0.6,1,2
57,5,33,1128989000,0.6,1,2
58,19,33,1602601151,0.6,1,2
59,16,32,822944448,0.6,1,2
61,12,27,1187220427,0.6,1,2
67,5,29,1217941875,0.6,1,2
55,8,33,2055638879,0.6,1,2
49,5,38,2055638879,0.9,1,2
52,5,35,6420852,0.9,1,2
39,4,40,60228599,0.9,1,2
49,1,39,1150895801,0.9,1,2
50,37,43,1888517019,0.9,1,2
69,1,31,842234698,0.9,1,2
48,11,38,311956286,0.9,1,2
50,3,33,545782991,0.9,1,2
51,0,29,60358376,0.9,1,2
62,12,29,1702748187,0.9,1,2
36,11,48,1702748187,1,1,2
25,7,52,1109034421,1,1,2
26,14,57,446118044,1,1,2
24,2,57,202276585,1,1,2
16,7,55,1530971993,1,1,2
21,8,56,1489039443,1,1,2
21,8,59,1839081118,1,1,2
21,3,62,2044499890,1,1,2
16,5,64,264179513,1,1,2
23,7,60,117302321,1,1,2
23,7,58,117302321,1.1,1,2
20,6,59,804614477,1.1,1,2
22,10,48,1260873458,1.1,1,2
12,7,59,1195864946,1.1,1,2
27,4,54,1125531486,1.1,1,2
22,9,57,1158861512,1.1,1,2
22,8,53,215315563,1.1,1,2
21,10,54,1499088712,1.1,1,2
19,9,58,1029344422,1.1,1,2
17,5,63,1875432349,1.1,1,2
16,6,64,1875432349,1.5,1,2
18,5,66,1938588893,1.5,1,2
9,10,64,689791663,1.5,1,2
14,14,49,30484052,1.5,1,2
13,7,57,1047930486,1.5,1,2
20,9,54,241083406,1.5,1,2
14,16,59,463178789,1.5,1,2
12,5,62,1867103017,1.5,1,2
16,7,59,930336127,1.5,1,2
17,4,63,1985430391,1.5,1,2
15,7,61,1985430391,1.9,1,2
15,5,64,1134149616,1.9,1,2
20,13,47,446559841,1.9,1,2
14,5,62,314077306,1.9,1,2
18,7,57,1434943453,1.9,1,2
15,6,59,1163844989,1.9,1,2
13,7,56,2086711676,1.9,1,2
24,10,53,698059173,1.9,1,2
11,14,63,83155851,1.9,1,2
13,13,65,1117870621,1.9,1,2
7,12,62,1117870621,2,1,2
8,14,59,348867063,2,1,2
5,14,72,480414282,2,1,2
4,13,74,1205304214,2,1,2
5,24,51,2050488129,2,1,2
7,6,68,489133664,2,1,2
5,11,64,1686926531,2,1,2
8,14,52,788137191,2,1,2
3,14,73,770242552,2,1,2
7,21,57,371713004,2,1,2
3,23,62,371713004,3,1,2
2,21,69,1044770060,3,1,2
5,14,58,908335196,3,1,2
3,18,63,1726897667,3,1,2
2,18,59,79744755,3,1,2
0,14,71,676734325,3,1,2
2,11,76,461706514,3,1,2
7,12,59,1028992968,3,1,2
2,18,57,527203306,3,1,2
4,16,62,93543230,3,1,2
0,20,71,93543230,50,1,2
0,19,67,57377465,50,1,2
0,26,58,882547716,50,1,2
0,23,66,655166271,50,1,2
0,23,58,1402604171,50,1,2
0,19,71,764209971,50,1,2
0,30,51,1402931085,50,1,2
0,20,71,154834538,50,1,2
0,23,56,1716959978,50,1,2
0,16,74,1112995265,50,1,2
55,8,38,1112995265,0.5,1,3
70,7,35,32778394,0.5,1,3
61,11,33,34719400,0.5,1,3
61,4,32,1793262988,0.5,1,3
63,2,32,1459989900,0.5,1,3
60,9,33,1919901352,0.5,1,3
63,0,33,382438516,0.5,1,3
62,24,32,592598468,0.5,1,3
59,5,29,745171549,0.5,1,3
62,1,36,48236005,0.5,1,3
61,2,33,48236005,0.6,1,3
56,18,25,884492052,0.6,1,3
53,2,37,1025420616,0.6,1,3
60,8,33,1229830051,0.6,1,3
72,12,33,1639343640,0.6,1,3
54,6,36,120149430,0.6,1,3
58,2,32,1058163652,0.6,1,3
50,3,35,462291251,0.6,1,3
54,5,33,265815210,0.6,1,3
54,1,35,510542686,0.6,1,3
54,1,35,510542686,0.9,1,3
45,0,39,366719793,0.9,1,3
42,2,41,1602522235,0.9,1,3
58,6,38,121967258,0.9,1,3
56,2,40,10917670,0.9,1,3
48,3,41,1300076084,0.9,1,3
53,6,39,1023133790,0.9,1,3
55,0,42,440646031,0.9,1,3
57,9,34,1072383111,0.9,1,3
63,3,29,1726914273,0.9,1,3
35,1,55,1726914273,1,1,3
39,14,51,1858787747,1,1,3
29,1,52,1635751394,1,1,3
27,0,63,600240787,1,1,3
37,0,51,1823104908,1,1,3
23,0,58,259005576,1,1,3
29,3,59,533436152,1,1,3
36,7,51,919075303,1,1,3
30,2,61,674806230,1,1,3
25,3,64,561989189,1,1,3
25,3,64,561989189,1.1,1,3
24,4,63,189175276,1.1,1,3
30,6,55,1483070072,1.1,1,3
28,2,60,488378511,1.1,1,3
20,2,66,1879548944,1.1,1,3
30,2,59,267876851,1.1,1,3
27,0,61,565147101,1.1,1,3
22,1,62,1417404768,1.1,1,3
30,3,56,2036720995,1.1,1,3
24,7,57,700857894,1.1,1,3
20,2,57,700857894,1.5,1,3
24,12,61,420227344,1.5,1,3
23,4,62,2018941176,1.5,1,3
24,10,57,1844918782,1.5,1,3
19,5,61,1248983466,1.5,1,3
19,3,65,167602856,1.5,1,3
18,4,62,1810354381,1.5,1,3
16,4,62,1015322569,1.5,1,3
12,5,74,254278049,1.5,1,3
14,6,63,1283743021,1.5,1,3
15,5,65,1283743021,1.9,1,3
19,4,56,1268185965,1.9,1,3
26,13,67,2013525064,1.9,1,3
22,7,60,1277267354,1.9,1,3
26,8,56,1473260705,1.9,1,3
14,5,68,387492363,1.9,1,3
14,5,57,2069145346,1.9,1,3
25,3,68,1749398048,1.9,1,3
23,7,65,1427678347,1.9,1,3
26,10,53,1678240187,1.9,1,3
20,6,55,1678240187,2,1,3
9,5,65,1940562707,2,1,3
13,9,59,1934053785,2,1,3
17,2,69,709694317,2,1,3
16,7,71,1369527445,2,1,3
16,6,62,771699060,2,1,3
14,5,68,797050124,2,1,3
16,4,70,1067162087,2,1,3
12,8,59,1148275162,2,1,3
10,10,72,1533952382,2,1,3
6,13,71,1533952382,3,1,3
5,11,62,832092755,3,1,3
6,8,71,538195033,3,1,3
5,15,74,2114078728,3,1,3
3,13,74,556140649,3,1,3
6,11,66,67036161,3,1,3
7,9,71,1419164447,3,1,3
9,7,64,1093129908,3,1,3
5,9,64,1893365083,3,1,3
5,12,59,142962794,3,1,3
0,22,58,142962794,50,1,3
0,23,61,1988260058,50,1,3
0,18,71,2089193560,50,1,3
0,19,75,1662882916,50,1,3
0,19,72,1086239515,50,1,3
0,19,83,1656675613,50,1,3
0,13,83,560034091,50,1,3
0,17,71,1198558355,50,1,3
0,17,66,1187439937,50,1,3
0,9,90,1464811665,50,1,3
58,9,43,1464811665,0.5,1,50
64,9,30,40855948,0.5,1,50
65,5,33,98574181,0.5,1,50
55,0,37,945549712,0.5,1,50
54,3,38,1340420311,0.5,1,50
59,8,38,1350375002,0.5,1,50
54,39,38,921175913,0.5,1,50
58,10,31,1115448852,0.5,1,50
52,2,40,1939292371,0.5,1,50
51,8,40,1987812682,0.5,1,50
51,7,40,1987812682,0.6,1,50
48,11,34,33481866,0.6,1,50
62,1,32,81575712,0.6,1,50
55,3,38,1134314491,0.6,1,50
58,3,34,1986452181,0.6,1,50
59,7,33,502677629,0.6,1,50
65,1,40,225169436,0.6,1,50
57,2,31,1614222032,0.6,1,50
68,10,35,357561441,0.6,1,50
64,2,38,1747770426,0.6,1,50
61,2,39,1747770426,0.9,1,50
55,0,35,1624340846,0.9,1,50
49,1,38,2137745528,0.9,1,50
63,10,36,1486912511,0.9,1,50
52,6,36,1507070619,0.9,1,50
50,4,41,106621095,0.9,1,50
65,6,36,1923806336,0.9,1,50
57,12,40,1724461671,0.9,1,50
61,5,33,982952763,0.9,1,50
54,2,47,620081210,0.9,1,50
26,3,66,620081210,1,1,50
25,1,60,1028615981,1,1,50
27,8,57,1680750008,1,1,50
29,1,61,2055741441,1,1,50
30,3,57,925054817,1,1,50
28,3,59,774311902,1,1,50
33,0,62,1981940617,1,1,50
37,6,64,945273509,1,1,50
29,0,63,586324323,1,1,50
31,0,60,1859255802,1,1,50
31,0,60,1859255802,1.1,1,50
29,4,53,462237117,1.1,1,50
28,3,56,1878133915,1.1,1,50
30,0,61,1078126263,1.1,1,50
44,9,59,42361704,1.1,1,50
35,7,56,817026403,1.1,1,50
25,9,64,1089635517,1.1,1,50
28,2,68,2079662619,1.1,1,50
17,0,61,942407124,1.1,1,50
30,1,70,131185761,1.1,1,50
30,1,70,131185761,1.5,1,50
28,0,60,1337972184,1.5,1,50
25,5,65,1984895132,1.5,1,50
22,0,62,43804481,1.5,1,50
30,5,56,1621374828,1.5,1,50
17,0,65,1297607779,1.5,1,50
23,8,70,911208752,1.5,1,50
24,9,66,378372645,1.5,1,50
21,0,69,1105298366,1.5,1,50
24,0,64,621545223,1.5,1,50
22,3,68,621545223,1.9,1,50
34,11,59,1294809385,1.9,1,50
31,1,60,1116878910,1.9,1,50
18,2,78,119895864,1.9,1,50
23,0,68,928837559,1.9,1,50
25,2,64,1218711549,1.9,1,50
28,2,60,1580278646,1.9,1,50
19,0,67,166363594,1.9,1,50
21,3,66,540484185,1.9,1,50
35,15,52,1175154175,1.9,1,50
25,15,72,1175154175,2,1,50
19,2,73,755411318,2,1,50
24,1,67,1712928000,2,1,50
19,0,79,88345572,2,1,50
15,0,73,722423036,2,1,50
22,2,68,701091873,2,1,50
17,1,74,1710005853,2,1,50
26,0,69,1781079324,2,1,50
16,1,74,117594527,2,1,50
18,5,88,1076010106,2,1,50
15,5,97,1076010106,3,1,50
18,0,87,683656705,3,1,50
17,8,88,423854929,3,1,50
18,8,86,884484035,3,1,50
23,1,83,361035920,3,1,50
19,5,77,1880410675,3,1,50
17,1,78,205682076,3,1,50
14,0,86,1764762409,3,1,50
12,1,81,1841225410,3,1,50
12,0,98,1039805918,3,1,50
0,0,224,1039805918,50,1,50
0,0,234,1162143795,50,1,50
0,0,214,2124911109,50,1,50
0,0,233,1860084692,50,1,50
0,0,217,1549110684,50,1,50
0,0,226,1645786630,50,1,50
0,0,207,187078789,50,1,50
0,0,214,1449735869,50,1,50
0,0,215,501551913,50,1,50
0,0,241,1837717000,50,1,50
51,16,42,2449,0.5,1,1
55,21,47,1372189627,0.5,1,1
61,51,42,1391049457,0.5,1,1
54,19,36,1640936289,0.5,1,1
53,32,44,1736972197,0.5,1,1
57,20,56,894135595,0.5,1,1
61,22,41,1767756379,0.5,1,1
54,29,43,1738404447,0.5,1,1
52,24,45,184550999,0.5,1,1
53,14,42,1305837195,0.5,1,1
53,18,40,1305837195,0.6,1,1
53,26,48,861166061,0.6,1,1
59,24,50,376681420,0.6,1,1
60,20,43,115746360,0.6,1,1
52,25,50,1021997381,0.6,1,1
65,32,38,1715097797,0.6,1,1
62,33,36,764697575,0.6,1,1
58,41,47,450683718,0.6,1,1
41,26,51,1732637760,0.6,1,1
52,35,39,101931932,0.6,1,1
52,32,38,101931932,0.9,1,1
54,47,39,1097181041,0.9,1,1
54,19,52,1868016630,0.9,1,1
56,21,42,666749195,0.9,1,1
54,30,35,1843394014,0.9,1,1
50,13,48,1693097790,0.9,1,1
59,22,42,2059485146,0.9,1,1
55,45,38,404279342,0.9,1,1
48,22,51,1849736003,0.9,1,1
56,20,35,1724799817,0.9,1,1
19,14,44,1724799817,1,1,1
21,22,45,1796733604,1,1,1
21,21,45,999539976,1,1,1
23,24,45,1309474495,1,1,1
20,26,43,135903942,1,1,1
24,15,45,889430305,1,1,1
20,23,49,620403380,1,1,1
20,21,44,439145598,1,1,1
18,17,52,1886077656,1,1,1
23,24,52,71097491,1,1,1
20,25,48,71097491,1.1,1,1
28,24,47,665683187,1.1,1,1
16,26,42,239499002,1.1,1,1
15,16,57,1957842997,1.1,1,1
23,22,42,764706504,1.1,1,1
25,12,53,166059295,1.1,1,1
28,23,47,766164999,1.1,1,1
20,17,43,113184071,1.1,1,1
24,20,45,601864417,1.1,1,1
23,14,51,976856623,1.1,1,1
12,14,55,976856623,1.5,1,1
20,20,49,334530167,1.5,1,1
25,23,46,2070588694,1.5,1,1
22,26,40,1005922916,1.5,1,1
9,20,55,1995934835,1.5,1,1
17,18,54,1251025778,1.5,1,1
11,18,50,1495650913,1.5,1,1
8,36,40,1778518117,1.5,1,1
10,21,51,1270036555,1.5,1,1
9,25,48,881325215,1.5,1,1
9,26,48,881325215,1.9,1,1
18,22,49,1631753234,1.9,1,1
12,21,45,652293665,1.9,1,1
17,19,49,420400748,1.9,1,1
13,24,46,751779330,1.9,1,1
13,25,52,1318620982,1.9,1,1
10,25,45,787350826,1.9,1,1
6,30,47,1426993208,1.9,1,1
17,17,57,970512630,1.9,1,1
18,36,55,1173127167,1.9,1,1
1,21,66,1173127167,2,1,1
2,23,53,286604356,2,1,1
1,22,59,795352548,2,1,1
2,32,45,1790919744,2,1,1
7,11,64,2031967872,2,1,1
2,22,61,479387496,2,1,1
6,17,53,847371085,2,1,1
5,14,65,131235991,2,1,1
7,21,56,962442102,2,1,1
1,30,46,1639297029,2,1,1
1,32,44,1639297029,3,1,1
1,25,59,1031851246,3,1,1
0,28,60,877839390,3,1,1
1,25,54,2073631042,3,1,1
0,28,55,165960888,3,1,1
0,36,50,1916922714,3,1,1
0,34,51,1456646148,3,1,1
1,29,48,8385044,3,1,1
0,28,55,2034737658,3,1,1
1,33,50,429965728,3,1,1
0,33,50,429965728,50,1,1
0,31,56,1746798108,50,1,1
0,24,61,1298608880,50,1,1
0,23,66,707860342,50,1,1
0,28,52,788808229,50,1,1
0,27,55,1295407892,50,1,1
0,31,52,591067678,50,1,1
0,26,55,999080560,50,1,1
0,34,51,423289862,50,1,1
0,23,59,973032589,50,1,1
64,17,47,973032589,0.5,1,1.3
62,33,54,784041416,0.5,1,1.3
52,31,46,1770553650,0.5,1,1.3
60,27,37,1790038093,0.5,1,1.3
58,29,35,1460708705,0.5,1,1.3
46,11,53,641274196,0.5,1,1.3
53,54,46,183915767,0.5,1,1.3
59,29,45,1229775592,0.5,1,1.3
60,34,47,262664067,0.5,1,1.3
47,14,57,1697443768,0.5,1,1.3
58,7,59,1697443768,0.6,1,1.3
54,11,43,1064092613,0.6,1,1.3
59,22,41,1944523041,0.6,1,1.3
50,33,50,398412743,0.6,1,1.3
44,28,46,111275519,0.6,1,1.3
55,12,47,1819732942,0.6,1,1.3
59,26,33,1922486361,0.6,1,1.3
53,17,41,1913164587,0.6,1,1.3
48,44,48,355798815,0.6,1,1.3
62,21,43,551716261,0.6,1,1.3
50,14,54,551716261,0.9,1,1.3
46,47,53,2081298856,0.9,1,1.3
45,21,41,123837828,0.9,1,1.3
51,17,47,1286400598,0.9,1,1.3
53,28,42,470072125,0.9,1,1.3
64,18,59,546016405,0.9,1,1.3
49,20,52,2001641502,0.9,1,1.3
61,14,47,1766548420,0.9,1,1.3
54,9,47,1442620947,0.9,1,1.3
54,25,46,316993160,0.9,1,1.3
24,17,46,316993160,1,1,1.3
14,14,52,1381037532,1,1,1.3
23,24,43,776621684,1,1,1.3
20,27,55,838760809,1,1,1.3
25,15,46,88116464,1,1,1.3
26,15,49,1915491717,1,1,1.3
22,21,45,1816036063,1,1,1.3
32,20,51,1625719375,1,1,1.3
27,21,59,1473401383,1,1,1.3
25,15,60,269821685,1,1,1.3
26,17,59,269821685,1.1,1,1.3
22,21,56,1702857071,1.1,1,1.3
30,19,44,351599639,1.1,1,1.3
19,22,44,1414606978,1.1,1,1.3
31,22,48,59780720,1.1,1,1.3
31,19,44,1222144579,1.1,1,1.3
14,20,47,290704957,1.1,1,1.3
21,27,45,410346102,1.1,1,1.3
26,17,46,1653788778,1.1,1,1.3
22,19,49,1336869995,1.1,1,1.3
15,21,50,1336869995,1.5,1,1.3
12,23,50,117255311,1.5,1,1.3
25,35,42,1191983687,1.5,1,1.3
13,19,48,1084534278,1.5,1,1.3
