recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
2,3,13,454923515,0.000927,1,1,1.5
1,1,16,672421803,0.001342,1,1,1.5
1,1,14,1066537292,0.000638,1,1,1.5
1,2,13,1847820272,0.000576,1,1,1.5
0,1,13,335328588,0.000518,1,1,1.5
4,4,12,1960169991,0.000649,1,1,1.5
2,0,15,873422612,0.000486,1,1,1.5
2,0,15,873422612,0.000459,1.1,1,1.5
1,1,14,601787476,0.000493,1.1,1,1.5
0,1,14,337363045,0.000489,1.1,1,1.5
1,0,16,998249354,0.000454,1.1,1,1.5
1,1,13,985035674,0.000449,1.1,1,1.5
1,4,15,1298861119,0.000606,1.1,1,1.5
2,1,16,1450021780,0.000561,1.1,1,1.5
0,1,14,1787553490,0.000453,1.1,1,1.5
0,0,15,1754001984,0.000513,1.1,1,1.5
1,0,14,80254396,0.000437,1.1,1,1.5
2,1,14,471959661,0.000564,1.1,1,1.5
0,1,13,1094594357,0.000558,1.1,1,1.5
1,2,12,1055237188,0.001438,1.1,1,1.5
1,1,13,1688829837,0.000505,1.1,1,1.5
1,2,14,1872228644,0.000550,1.1,1,1.5
16,0,4,1872228644,0.002126,0.9,1,2
9,0,8,2145107515,0.001272,0.9,1,2
11,0,7,819122053,0.000787,0.9,1,2
20,0,5,199947879,0.001090,0.9,1,2
18,0,5,411368242,0.000859,0.9,1,2
11,0,7,724365397,0.000865,0.9,1,2
13,0,5,940120057,0.000555,0.9,1,2
10,0,7,1053113386,0.000792,0.9,1,2
13,0,5,1130362442,0.000843,0.9,1,2
9,0,7,521352938,0.000657,0.9,1,2
12,0,6,703029285,0.000672,0.9,1,2
13,0,6,1993530949,0.000844,0.9,1,2
14,0,6,41497302,0.000835,0.9,1,2
16,2,6,1396256580,0.001083,0.9,1,2
13,0,6,1283744074,0.000557,0.9,1,2
2,0,14,1283744074,0.001234,1,1,2
5,0,14,1455335353,0.001359,1,1,2
1,1,14,1662001928,0.000648,1,1,2
0,1,13,87904748,0.000773,1,1,2
1,0,17,458113858,0.000743,1,1,2
2,0,15,1779385890,0.000581,1,1,2
1,0,16,24256332,0.000454,1,1,2
0,0,15,1974732966,0.000830,1,1,2
0,1,13,531517649,0.000472,1,1,2
0,0,15,1011903082,0.000886,1,1,2
1,1,13,582151530,0.000659,1,1,2
2,0,15,564600675,0.000640,1,1,2
1,1,13,2083739683,0.000647,1,1,2
0,1,13,2033903636,0.000578,1,1,2
2,1,15,1665577632,0.000484,1,1,2
1,1,15,1665577632,0.000405,1.1,1,2
0,1,16,2095111059,0.000468,1.1,1,2
0,2,14,1472961683,0.000619,1.1,1,2
0,1,13,508934597,0.000446,1.1,1,2
0,1,16,1279440622,0.000546,1.1,1,2
0,1,13,590858936,0.000435,1.1,1,2
0,1,14,212937466,0.000478,1.1,1,2
0,0,16,188959027,0.000414,1.1,1,2
3,0,14,1068996322,0.000491,1.1,1,2
0,1,15,1209750977,0.000475,1.1,1,2
3,2,13,1621457640,0.000592,1.1,1,2
1,0,14,859957093,0.000495,1.1,1,2
0,0,15,586815662,0.000688,1.1,1,2
0,3,16,1819691877,0.000722,1.1,1,2
1,0,14,59382491,0.000962,1.1,1,2
19,0,6,59382491,0.000942,0.9,1,3
10,0,7,882170701,0.001118,0.9,1,3
17,0,5,194841514,0.000880,0.9,1,3
20,0,3,107815621,0.001064,0.9,1,3
11,0,6,1007172527,0.000893,0.9,1,3
12,0,7,392484687,0.000668,0.9,1,3
14,0,7,109414972,0.000806,0.9,1,3
12,0,6,200333869,0.000621,0.9,1,3
17,0,4,1268738263,0.000650,0.9,1,3
10,0,7,335124201,0.000620,0.9,1,3
21,3,3,1070336037,0.001091,0.9,1,3
14,0,6,574826052,0.000576,0.9,1,3
13,0,6,1862975426,0.000565,0.9,1,3
15,0,6,805243152,0.000728,0.9,1,3
14,2,6,1307291807,0.000801,0.9,1,3
2,0,13,1307291807,0.000577,1,1,3
2,0,13,300742403,0.000820,1,1,3
3,0,13,1782676382,0.000443,1,1,3
2,0,14,273021940,0.000609,1,1,3
3,0,13,574934214,0.000556,1,1,3
1,0,14,1240450703,0.000547,1,1,3
3,0,13,1822771436,0.000610,1,1,3
1,0,16,246866783,0.000626,1,1,3
0,0,15,327748937,0.000526,1,1,3
1,0,14,937933531,0.000934,1,1,3
3,0,13,212015454,0.000497,1,1,3
1,0,14,871710810,0.000489,1,1,3
2,0,13,811029431,0.000522,1,1,3
1,0,18,283596185,0.001015,1,1,3
2,0,14,402736978,0.000430,1,1,3
2,0,14,402736978,0.000439,1.1,1,3
1,0,15,1608313680,0.000368,1.1,1,3
2,0,14,730339564,0.000411,1.1,1,3
2,0,20,671007215,0.000631,1.1,1,3
2,0,13,126728420,0.000425,1.1,1,3
7,0,15,1581750840,0.000660,1.1,1,3
1,0,14,1428705802,0.000428,1.1,1,3
2,0,17,1728118312,0.000480,1.1,1,3
2,0,17,884939228,0.000502,1.1,1,3
0,0,17,1906457421,0.000491,1.1,1,3
1,0,16,42876851,0.000498,1.1,1,3
2,0,13,555654622,0.000408,1.1,1,3
1,0,16,1903929261,0.000399,1.1,1,3
5,0,16,1545081795,0.000661,1.1,1,3
2,0,13,367163650,0.000361,1.1,1,3
25,3,6,1368,0.001163,0.9,1,1
23,4,6,1084630659,0.001254,0.9,1,1
25,5,10,1268695238,0.001949,0.9,1,1
23,2,9,1632313179,0.001632,0.9,1,1
28,2,4,780854848,0.001431,0.9,1,1
23,2,8,1977409065,0.001812,0.9,1,1
17,0,11,34966196,0.001200,0.9,1,1
27,1,9,575200761,0.001435,0.9,1,1
19,3,5,1683179267,0.000947,0.9,1,1
15,2,9,1259588393,0.001365,0.9,1,1
31,1,9,254280178,0.001062,0.9,1,1
23,1,8,1169454593,0.001549,0.9,1,1
21,0,9,1754601423,0.000835,0.9,1,1
27,2,7,827416921,0.001547,0.9,1,1
22,0,8,189279788,0.001014,0.9,1,1
1,3,11,189279788,0.000633,1,1,1
5,1,11,858520301,0.000747,1,1,1
3,3,10,1576939064,0.000678,1,1,1
5,1,8,452049270,0.000510,1,1,1
6,1,9,598035989,0.001937,1,1,1
0,2,13,547010835,0.000626,1,1,1
5,3,10,1811466357,0.001768,1,1,1
3,7,10,744482372,0.000633,1,1,1
5,7,8,1982161349,0.001222,1,1,1
5,6,7,2123581706,0.000814,1,1,1
4,1,9,319437018,0.000859,1,1,1
3,3,10,601743373,0.000655,1,1,1
4,1,9,902294621,0.000585,1,1,1
3,2,13,456245321,0.000678,1,1,1
2,2,12,1299131357,0.000555,1,1,1
2,2,12,1299131357,0.000537,1.1,1,1
2,3,10,1630931978,0.000695,1.1,1,1
3,2,11,443517316,0.000714,1.1,1,1
4,6,11,189337674,0.000863,1.1,1,1
5,3,9,1986438197,0.000833,1.1,1,1
4,1,10,1052660737,0.000605,1.1,1,1
5,3,8,1170139710,0.000767,1.1,1,1
3,2,9,1025260756,0.000587,1.1,1,1
5,4,10,590327594,0.000690,1.1,1,1
3,5,9,1959848732,0.000799,1.1,1,1
7,4,9,1056387745,0.000841,1.1,1,1
1,4,10,2014421333,0.000990,1.1,1,1
3,1,11,1505935783,0.000724,1.1,1,1
3,1,10,712185833,0.000611,1.1,1,1
1,5,12,502788765,0.001688,1.1,1,1
24,3,9,502788765,0.002437,0.9,1,1.3
23,0,12,1897160144,0.000918,0.9,1,1.3
24,1,11,1883577737,0.001340,0.9,1,1.3
18,3,9,818910776,0.000945,0.9,1,1.3
22,2,10,1749680766,0.001091,0.9,1,1.3
21,2,7,925158219,0.000975,0.9,1,1.3
24,4,8,913186918,0.001221,0.9,1,1.3
20,2,13,1217584310,0.000975,0.9,1,1.3
26,1,12,228241077,0.001383,0.9,1,1.3
15,4,10,1123930292,0.000899,0.9,1,1.3
20,5,9,302718563,0.001319,0.9,1,1.3
28,3,10,1274277491,0.001258,0.9,1,1.3
27,6,7,1705096803,0.001246,0.9,1,1.3
18,3,10,501481175,0.001498,0.9,1,1.3
26,2,4,1615935433,0.001728,0.9,1,1.3
4,1,11,1615935433,0.000894,1,1,1.3
6,3,7,689004257,0.001055,1,1,1.3
7,1,9,875783099,0.001244,1,1,1.3
6,1,11,729523433,0.000649,1,1,1.3
6,1,11,1743650635,0.000783,1,1,1.3
