recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
212,39,37,1646,0.401161,0.9,1,1
206,40,34,2026835088,0.313244,0.9,1,1
206,33,39,1776341388,0.327947,0.9,1,1
212,38,36,296286204,0.325398,0.9,1,1
208,58,26,1934986881,0.313414,0.9,1,1
212,35,37,921115725,0.333151,0.9,1,1
202,35,36,1145227505,0.300167,0.9,1,1
212,39,32,1579242426,0.340947,0.9,1,1
220,36,31,643842598,0.329993,0.9,1,1
209,38,34,1219968538,0.319006,0.9,1,1
205,37,40,1753898303,0.333282,0.9,1,1
199,44,34,1347995380,0.297852,0.9,1,1
205,34,35,2066333219,0.317167,0.9,1,1
217,36,38,928505127,0.351955,0.9,1,1
220,39,33,1580101432,0.329387,0.9,1,1
63,106,105,1580101432,0.169649,1,1,1
70,87,119,455803161,0.190067,1,1,1
73,83,125,1675204995,0.189537,1,1,1
58,97,117,1135762092,0.155733,1,1,1
73,93,120,1841228575,0.199848,1,1,1
71,80,119,1606658566,0.201059,1,1,1
64,90,113,1342985222,0.191566,1,1,1
68,89,123,82594415,0.200175,1,1,1
63,79,131,1466658952,0.187841,1,1,1
59,93,123,1647206501,0.180346,1,1,1
67,88,114,1583998918,0.166575,1,1,1
55,87,127,1791682797,0.177821,1,1,1
69,90,123,854328096,0.205770,1,1,1
59,98,117,238548766,0.179055,1,1,1
66,90,128,1509641025,0.181179,1,1,1
67,91,123,1509641025,0.167518,1.1,1,1
77,98,102,1239550512,0.233170,1.1,1,1
69,88,128,986758885,0.197175,1.1,1,1
59,102,112,1601572269,0.157458,1.1,1,1
60,88,125,1022166978,0.176366,1.1,1,1
72,88,116,970194634,0.193455,1.1,1,1
66,87,117,2091088409,0.195149,1.1,1,1
53,104,115,1909193466,0.157503,1.1,1,1
66,76,130,1409347865,0.200772,1.1,1,1
60,108,111,363414581,0.166375,1.1,1,1
62,108,108,1195582627,0.161910,1.1,1,1
51,100,118,1024231146,0.157659,1.1,1,1
69,90,112,41567954,0.207185,1.1,1,1
59,92,126,1891343092,0.161864,1.1,1,1
68,87,127,1039275017,0.197006,1.1,1,1
213,27,47,1039275017,0.365800,0.9,1,1.3
216,27,44,537103825,0.346887,0.9,1,1.3
211,36,42,1030513055,0.410636,0.9,1,1.3
203,36,47,1117642675,0.404092,0.9,1,1.3
212,26,44,2061129933,0.382134,0.9,1,1.3
215,27,57,2057957887,0.366741,0.9,1,1.3
192,44,37,1293251224,0.292061,0.9,1,1.3
203,28,44,1760151091,0.354945,0.9,1,1.3
197,43,42,2081017392,0.361849,0.9,1,1.3
204,34,45,1226154195,0.343639,0.9,1,1.3
210,24,43,856752042,0.411370,0.9,1,1.3
198,36,43,1080593414,0.360152,0.9,1,1.3
218,33,34,1441403531,0.415710,0.9,1,1.3
237,31,44,1831142584,0.377081,0.9,1,1.3
213,31,42,1011370923,0.329128,0.9,1,1.3
105,29,145,1011370923,0.231004,1,1,1.3
104,32,138,1445209143,0.275449,1,1,1.3
111,30,144,559782121,0.242077,1,1,1.3
100,22,153,1051926444,0.244791,1,1,1.3
113,33,136,770095588,0.279256,1,1,1.3
114,22,146,1469027495,0.242465,1,1,1.3
106,30,135,1648544012,0.231293,1,1,1.3
110,36,137,720058891,0.270563,1,1,1.3
118,29,138,269846515,0.313986,1,1,1.3
106,23,147,1046212844,0.238459,1,1,1.3
104,23,151,926443717,0.243304,1,1,1.3
112,26,145,1701206157,0.243386,1,1,1.3
99,29,141,1875862305,0.258046,1,1,1.3
117,27,136,257412173,0.266122,1,1,1.3
109,28,135,135927105,0.277669,1,1,1.3
106,29,137,135927105,0.271321,1.1,1,1.3
106,31,143,1065820789,0.219625,1.1,1,1.3
108,27,148,1119427555,0.234488,1.1,1,1.3
121,22,136,426391581,0.272078,1.1,1,1.3
124,23,138,1242918692,0.250397,1.1,1,1.3
110,23,156,1632642233,0.280295,1.1,1,1.3
99,36,151,1866370872,0.257745,1.1,1,1.3
125,23,127,1682952287,0.284860,1.1,1,1.3
113,28,131,583330909,0.247721,1.1,1,1.3
109,22,143,943620182,0.248373,1.1,1,1.3
108,34,129,1379969804,0.273047,1.1,1,1.3
122,29,141,570228913,0.290126,1.1,1,1.3
121,27,139,847071507,0.332755,1.1,1,1.3
120,32,138,212537712,0.274054,1.1,1,1.3
104,33,142,1178875261,0.215132,1.1,1,1.3
210,31,43,1178875261,0.311313,0.9,1,1.5
204,27,52,701455480,0.320085,0.9,1,1.5
226,33,48,1566676687,0.440591,0.9,1,1.5
211,33,42,319434491,0.383955,0.9,1,1.5
210,37,43,1132195617,0.390489,0.9,1,1.5
208,29,46,571039949,0.350138,0.9,1,1.5
208,27,45,54996844,0.415982,0.9,1,1.5
218,35,43,973707282,0.361549,0.9,1,1.5
211,31,39,218428512,0.358070,0.9,1,1.5
212,29,43,1521774573,0.352891,0.9,1,1.5
220,18,49,1425767649,0.414302,0.9,1,1.5
199,39,42,1472577397,0.351411,0.9,1,1.5
221,22,51,695700535,0.432453,0.9,1,1.5
216,22,47,1576665151,0.356279,0.9,1,1.5
200,34,43,1389882012,0.292059,0.9,1,1.5
111,33,132,1389882012,0.222635,1,1,1.5
118,28,137,1406052810,0.275005,1,1,1.5
129,27,126,271673089,0.307333,1,1,1.5
114,32,140,647744346,0.272620,1,1,1.5
128,29,134,1251904231,0.316555,1,1,1.5
106,32,142,767867526,0.249613,1,1,1.5
104,23,148,693481553,0.254110,1,1,1.5
110,29,150,2144761919,0.308601,1,1,1.5
115,38,130,204036559,0.257169,1,1,1.5
119,30,135,1157172562,0.275217,1,1,1.5
105,31,138,75498682,0.269930,1,1,1.5
103,37,143,1668822108,0.265636,1,1,1.5
99,29,147,1005678322,0.257803,1,1,1.5
103,31,138,1986757326,0.234978,1,1,1.5
95,32,154,799546907,0.261353,1,1,1.5
95,31,154,799546907,0.246083,1.1,1,1.5
103,28,148,1880972461,0.242514,1.1,1,1.5
118,30,122,819031506,0.264823,1.1,1,1.5
106,34,135,1356058048,0.221828,1.1,1,1.5
99,38,142,1959767602,0.232652,1.1,1,1.5
104,29,144,1727805197,0.229293,1.1,1,1.5
102,28,142,114129535,0.208904,1.1,1,1.5
115,32,130,1591862571,0.233165,1.1,1,1.5
117,24,144,1938136706,0.243261,1.1,1,1.5
108,35,141,93352464,0.287986,1.1,1,1.5
111,26,149,320039017,0.242107,1.1,1,1.5
