recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
62,1,53,1434,0.008103,0.9,1,1.1
74,2,51,1920051584,0.012260,0.9,1,1.1
65,4,53,1283323077,0.010636,0.9,1,1.1
61,2,54,1978060818,0.010092,0.9,1,1.1
72,3,49,765529223,0.011664,0.9,1,1.1
73,3,51,535937062,0.011133,0.9,1,1.1
63,3,52,591274696,0.011189,0.9,1,1.1
64,3,52,1899426782,0.011090,0.9,1,1.1
69,4,48,56259638,0.010108,0.9,1,1.1
67,2,51,125030956,0.010141,0.9,1,1.1
6,2,105,125030956,0.005409,1,1,1.1
6,1,109,1127884518,0.004269,1,1,1.1
6,4,105,939949795,0.005356,1,1,1.1
5,1,106,1355553471,0.004841,1,1,1.1
5,3,106,1040143609,0.006329,1,1,1.1
2,1,109,428791277,0.005100,1,1,1.1
3,2,110,1584792983,0.004347,1,1,1.1
11,2,100,1510075917,0.004897,1,1,1.1
5,3,109,1879297733,0.005598,1,1,1.1
6,2,105,140494710,0.004657,1,1,1.1
67,4,51,140494710,0.011403,0.9,1,1.3
71,3,49,1389831337,0.012037,0.9,1,1.3
62,4,51,2118064293,0.011352,0.9,1,1.3
74,2,48,972125310,0.012314,0.9,1,1.3
67,5,49,1971077824,0.010264,0.9,1,1.3
66,7,49,2019138983,0.013443,0.9,1,1.3
65,4,51,723949765,0.011560,0.9,1,1.3
79,4,47,354517409,0.014019,0.9,1,1.3
75,2,50,2014720037,0.011799,0.9,1,1.3
78,3,43,1254460492,0.012114,0.9,1,1.3
4,3,105,1254460492,0.004237,1,1,1.3
5,4,102,1562934457,0.004776,1,1,1.3
2,3,103,626180131,0.005079,1,1,1.3
6,2,104,442724701,0.006316,1,1,1.3
4,2,106,1621507436,0.005016,1,1,1.3
2,3,103,475059079,0.005453,1,1,1.3
5,1,105,24264499,0.003797,1,1,1.3
3,2,109,637225919,0.004904,1,1,1.3
4,2,106,2128037987,0.004806,1,1,1.3
3,2,105,2081656296,0.004841,1,1,1.3
57,4,54,2081656296,0.010129,0.9,1,1.5
72,1,52,198668440,0.013238,0.9,1,1.5
66,2,49,723534762,0.010754,0.9,1,1.5
60,4,51,825399234,0.010637,0.9,1,1.5
69,3,48,1885554339,0.010316,0.9,1,1.5
73,2,48,1584074592,0.010646,0.9,1,1.5
65,3,51,1062515756,0.012449,0.9,1,1.5
80,2,45,1416461961,0.013017,0.9,1,1.5
71,2,51,870534394,0.012021,0.9,1,1.5
68,2,51,1340261016,0.012603,0.9,1,1.5
5,2,108,1340261016,0.004971,1,1,1.5
4,2,108,998868659,0.005577,1,1,1.5
6,2,104,38736523,0.004785,1,1,1.5
4,3,107,219978051,0.005364,1,1,1.5
8,2,105,1560348633,0.005695,1,1,1.5
4,3,102,223446257,0.006009,1,1,1.5
6,4,104,268129027,0.007076,1,1,1.5
5,1,108,491009400,0.004792,1,1,1.5
6,2,104,897938336,0.004621,1,1,1.5
3,4,105,270559335,0.005135,1,1,1.5
77,0,50,270559335,0.011936,0.9,1,2
70,0,50,1247352189,0.010710,0.9,1,2
76,0,49,1546643778,0.011568,0.9,1,2
76,0,50,1351975676,0.011315,0.9,1,2
72,0,52,1579345691,0.011257,0.9,1,2
60,0,57,1747557659,0.010494,0.9,1,2
63,0,54,66752846,0.009200,0.9,1,2
74,0,51,878431100,0.011228,0.9,1,2
75,0,49,245595239,0.012157,0.9,1,2
80,0,49,719050197,0.012389,0.9,1,2
5,2,106,719050197,0.005220,1,1,2
4,2,104,167554775,0.005142,1,1,2
2,2,108,1781351851,0.004706,1,1,2
2,3,109,1941559587,0.005303,1,1,2
4,0,111,1561605333,0.004396,1,1,2
5,3,103,258703985,0.006134,1,1,2
4,2,102,1643214028,0.004717,1,1,2
5,2,104,1908208836,0.004707,1,1,2
4,1,107,1196029123,0.004126,1,1,2
3,2,109,1882691119,0.004731,1,1,2
65,0,55,1882691119,0.011136,0.9,1,3
80,0,47,1855216316,0.011828,0.9,1,3
91,0,44,642096217,0.014379,0.9,1,3
73,0,50,1110788854,0.010773,0.9,1,3
70,0,49,2088037017,0.011554,0.9,1,3
71,0,50,2131105860,0.011583,0.9,1,3
69,0,51,820570280,0.012626,0.9,1,3
82,0,48,688543614,0.013043,0.9,1,3
64,0,52,273211704,0.009738,0.9,1,3
85,0,46,307481656,0.014077,0.9,1,3
8,0,106,307481656,0.005509,1,1,3
6,0,110,924371020,0.005083,1,1,3
7,1,103,1834068253,0.006485,1,1,3
5,0,110,1879457837,0.004677,1,1,3
8,0,108,2126208113,0.004744,1,1,3
9,0,104,1679112627,0.003763,1,1,3
5,0,107,903269379,0.004419,1,1,3
6,0,106,1495436556,0.004732,1,1,3
6,0,108,1390594644,0.004397,1,1,3
5,0,106,231115501,0.004773,1,1,3
136,7,75,1060,0.024276,0.9,1,1.1
113,6,75,1272525301,0.019451,0.9,1,1.1
122,6,77,1685414516,0.020696,0.9,1,1.1
139,9,70,653489050,0.023148,0.9,1,1.1
132,8,75,1766905761,0.023473,0.9,1,1.1
130,7,69,830448775,0.022146,0.9,1,1.1
122,12,71,350207201,0.022971,0.9,1,1.1
124,6,72,682221249,0.019459,0.9,1,1.1
129,7,74,1808693110,0.022359,0.9,1,1.1
131,5,72,517725362,0.019663,0.9,1,1.1
40,8,72,517725362,0.010137,1,1,1.1
19,14,84,1624427444,0.010987,1,1,1.1
26,8,82,95783350,0.007679,1,1,1.1
36,7,74,2116188642,0.010562,1,1,1.1
27,9,81,2119653051,0.011080,1,1,1.1
25,9,80,1356256907,0.009981,1,1,1.1
26,15,74,440661466,0.012077,1,1,1.1
24,12,80,289588214,0.009931,1,1,1.1
29,8,80,164165951,0.009960,1,1,1.1
20,11,86,1155131041,0.008000,1,1,1.1
116,5,78,1155131041,0.019139,0.9,1,1.3
115,4,83,23993845,0.017915,0.9,1,1.3
123,17,64,397566880,0.023271,0.9,1,1.3
109,6,77,2075364723,0.017716,0.9,1,1.3
121,5,68,336837326,0.019674,0.9,1,1.3
103,7,84,833608450,0.018459,0.9,1,1.3
131,8,74,816676204,0.024543,0.9,1,1.3
121,9,79,834119391,0.023641,0.9,1,1.3
126,8,75,12680867,0.023502,0.9,1,1.3
