recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
14,6,10,1344,0.002215,0.5,1,1
23,7,4,205308154,0.003796,0.5,1,1
24,3,9,1088020258,0.004034,0.5,1,1
26,13,6,315250425,0.004177,0.5,1,1
25,8,5,99602021,0.003696,0.5,1,1
23,5,7,855678225,0.003198,0.5,1,1
21,5,9,616428612,0.003788,0.5,1,1
21,10,6,609723869,0.004319,0.5,1,1
20,4,7,2145801712,0.002395,0.5,1,1
19,6,6,911061100,0.002549,0.5,1,1
25,13,5,631875503,0.003455,0.5,1,1
15,7,10,787855788,0.002153,0.5,1,1
22,2,8,248462855,0.002912,0.5,1,1
18,3,10,1584297997,0.002294,0.5,1,1
22,5,9,1881769406,0.004072,0.5,1,1
27,4,4,2003580451,0.003518,0.5,1,1
27,2,10,10085032,0.003028,0.5,1,1
22,5,7,1575456770,0.002862,0.5,1,1
20,3,9,1768018817,0.002627,0.5,1,1
24,6,5,1447440212,0.004175,0.5,1,1
25,22,10,1508201459,0.004252,0.5,1,1
23,4,6,389501825,0.003435,0.5,1,1
27,3,5,1836844397,0.003416,0.5,1,1
30,3,4,1595772861,0.003759,0.5,1,1
21,7,6,225744215,0.003656,0.5,1,1
25,6,4,366421548,0.003645,0.5,1,1
23,4,5,235544323,0.004139,0.5,1,1
23,3,7,1533007976,0.002846,0.5,1,1
22,3,7,526472713,0.002715,0.5,1,1
21,5,9,1243894383,0.002928,0.5,1,1
23,3,8,1403523966,0.003038,0.5,1,1
31,1,5,1138482468,0.004522,0.5,1,1
17,3,10,411310069,0.002953,0.5,1,1
19,5,9,1793148984,0.002331,0.5,1,1
25,5,8,1818099827,0.003221,0.5,1,1
27,10,7,424591503,0.002880,0.5,1,1
22,6,7,212901629,0.004695,0.5,1,1
29,13,5,1594587408,0.003423,0.5,1,1
18,4,9,877468838,0.002692,0.5,1,1
18,4,9,937685310,0.002524,0.5,1,1
30,4,3,1850304803,0.003041,0.5,1,1
20,5,9,2134966766,0.002708,0.5,1,1
22,3,10,174748666,0.003259,0.5,1,1
22,5,10,252189144,0.003338,0.5,1,1
26,3,5,539883770,0.003531,0.5,1,1
22,4,7,325923607,0.002864,0.5,1,1
22,7,7,1115063276,0.003441,0.5,1,1
26,13,8,958053253,0.003180,0.5,1,1
21,5,7,1978180777,0.002956,0.5,1,1
25,7,7,1039183351,0.004347,0.5,1,1
25,7,7,1039183351,0.003503,0.6,1,1
19,5,10,192929553,0.002829,0.6,1,1
21,3,7,1039279349,0.002863,0.6,1,1
20,5,7,48802862,0.003144,0.6,1,1
26,3,5,1130806995,0.003821,0.6,1,1
25,4,7,1829582273,0.003626,0.6,1,1
26,4,4,1377615103,0.003510,0.6,1,1
24,2,10,1946224809,0.002913,0.6,1,1
24,5,6,1115462722,0.003509,0.6,1,1
20,11,10,511713930,0.003799,0.6,1,1
22,5,7,122911779,0.003397,0.6,1,1
24,6,7,714249205,0.003044,0.6,1,1
21,7,5,1747022515,0.002835,0.6,1,1
27,5,6,1422350863,0.002814,0.6,1,1
27,1,6,144277120,0.005037,0.6,1,1
20,3,7,521436794,0.003494,0.6,1,1
22,3,8,1722765881,0.002714,0.6,1,1
22,2,10,1785575824,0.003080,0.6,1,1
21,3,8,1190411508,0.002446,0.6,1,1
25,3,8,1617705598,0.003013,0.6,1,1
20,25,7,1690458186,0.002977,0.6,1,1
20,5,8,224831964,0.002953,0.6,1,1
25,4,6,141289319,0.003405,0.6,1,1
21,3,10,1045678340,0.003151,0.6,1,1
28,11,6,1530814597,0.003877,0.6,1,1
23,13,9,606466397,0.003284,0.6,1,1
20,2,9,1526568480,0.003057,0.6,1,1
22,3,7,1277520533,0.003318,0.6,1,1
22,5,7,1059095185,0.002957,0.6,1,1
19,4,9,1433099959,0.002401,0.6,1,1
21,7,7,1104911328,0.002678,0.6,1,1
26,4,6,958949769,0.003384,0.6,1,1
26,5,6,20150015,0.003014,0.6,1,1
28,5,7,1478359666,0.004758,0.6,1,1
24,8,6,698604432,0.003321,0.6,1,1
