recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
0,0,0,2514,0.003219,0.5,1,1
0,0,0,1473172476,0.000004,0.5,1,1
0,0,0,99711221,0.000002,0.5,1,1
0,0,0,995131958,0.000003,0.5,1,1
0,0,0,1430005510,0.000003,0.5,1,1
0,0,0,1756513623,0.000003,0.5,1,1
0,0,0,1745387475,0.000002,0.5,1,1
0,0,0,1963413946,0.000003,0.5,1,1
0,0,0,1430838385,0.000003,0.5,1,1
0,0,0,758577413,0.000003,0.5,1,1
0,0,0,88873872,0.000003,0.5,1,1
0,0,0,1173812144,0.000002,0.5,1,1
0,0,0,252002365,0.000002,0.5,1,1
0,0,0,1500976934,0.000004,0.5,1,1
0,0,0,2044986871,0.000004,0.5,1,1
0,0,0,1703286176,0.000002,0.5,1,1
0,0,0,356206912,0.000002,0.5,1,1
0,0,0,699623245,0.000004,0.5,1,1
0,0,0,388360587,0.000002,0.5,1,1
0,0,0,1322767639,0.000002,0.5,1,1
0,0,0,990888048,0.000002,0.5,1,1
0,0,0,282221318,0.000002,0.5,1,1
0,0,0,2011266933,0.000002,0.5,1,1
0,0,0,1572623176,0.000002,0.5,1,1
0,0,0,330113846,0.000002,0.5,1,1
0,0,0,296940739,0.000002,0.5,1,1
0,0,0,37918595,0.000003,0.5,1,1
0,0,0,248671139,0.000004,0.5,1,1
0,0,0,1286561414,0.000003,0.5,1,1
0,0,0,1520213112,0.000004,0.5,1,1
0,0,0,555595798,0.000002,0.5,1,1
0,0,0,795765928,0.000004,0.5,1,1
0,0,0,104827442,0.000004,0.5,1,1
0,0,0,1841222515,0.000004,0.5,1,1
0,0,0,220112196,0.000004,0.5,1,1
0,0,0,870106867,0.000004,0.5,1,1
0,0,0,1574878879,0.000003,0.5,1,1
0,0,0,723807523,0.000003,0.5,1,1
0,0,0,1324576347,0.000003,0.5,1,1
0,0,0,1956647629,0.000003,0.5,1,1
0,0,0,631855274,0.000003,0.5,1,1
0,0,0,361967511,0.000002,0.5,1,1
0,0,0,1667794204,0.000002,0.5,1,1
0,0,0,1443436676,0.000003,0.5,1,1
0,0,0,1472667175,0.000003,0.5,1,1
0,0,0,1869481421,0.000003,0.5,1,1
0,0,0,199895032,0.000004,0.5,1,1
0,0,0,794756718,0.000003,0.5,1,1
0,0,0,1712923402,0.000003,0.5,1,1
0,0,0,1197753813,0.000003,0.5,1,1
0,0,0,1197753813,0.000003,0.6,1,1
0,0,0,648676548,0.000003,0.6,1,1
0,0,0,739302186,0.000004,0.6,1,1
0,0,0,678277736,0.000003,0.6,1,1
0,0,0,301065273,0.000003,0.6,1,1
0,0,0,208603357,0.000003,0.6,1,1
0,0,0,384440965,0.000002,0.6,1,1
0,0,0,446084727,0.000003,0.6,1,1
0,0,0,674370317,0.000003,0.6,1,1
0,0,0,1906076120,0.000003,0.6,1,1
0,0,0,1841055588,0.000003,0.6,1,1
0,0,0,1920143199,0.000003,0.6,1,1
0,0,0,675605868,0.000003,0.6,1,1
0,0,0,1145175585,0.000004,0.6,1,1
0,0,0,1044657304,0.000003,0.6,1,1
0,0,0,291549279,0.000003,0.6,1,1
0,0,0,632208162,0.000003,0.6,1,1
0,0,0,591710177,0.000003,0.6,1,1
0,0,0,1942144264,0.000003,0.6,1,1
0,0,0,1592353816,0.000003,0.6,1,1
0,0,0,1928376578,0.000002,0.6,1,1
0,0,0,1669041239,0.000002,0.6,1,1
0,0,0,1927988687,0.000002,0.6,1,1
0,0,0,972868614,0.000003,0.6,1,1
0,0,0,1373246591,0.000003,0.6,1,1
0,0,0,333468266,0.000003,0.6,1,1
0,0,0,269674568,0.000003,0.6,1,1
0,0,0,414859220,0.000004,0.6,1,1
0,0,0,407161172,0.000003,0.6,1,1
0,0,0,2110244715,0.000003,0.6,1,1
0,0,0,540964501,0.000002,0.6,1,1
0,0,0,1987521118,0.000002,0.6,1,1
0,0,0,1609652625,0.000003,0.6,1,1
0,0,0,2085939810,0.000004,0.6,1,1
0,0,0,1733398214,0.000003,0.6,1,1
0,0,0,87777837,0.000003,0.6,1,1
0,0,0,1131662419,0.000003,0.6,1,1
0,0,0,1116702294,0.000003,0.6,1,1
0,0,0,1647463003,0.000004,0.6,1,1
