recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
92,29,19,1420,0.075409,0.9,1,1
92,21,18,1512249447,0.067372,0.9,1,1
83,38,20,1847596397,0.061613,0.9,1,1
91,35,17,1483181149,0.096327,0.9,1,1
93,33,15,150945203,0.068322,0.9,1,1
81,27,23,467118895,0.062448,0.9,1,1
95,46,17,1230796104,0.081107,0.9,1,1
94,21,20,1753475449,0.076991,0.9,1,1
94,28,21,1015259098,0.081174,0.9,1,1
102,15,23,125065436,0.078993,0.9,1,1
84,29,21,1552902298,0.072516,0.9,1,1
88,27,25,1522541108,0.075835,0.9,1,1
91,20,22,223013221,0.084957,0.9,1,1
92,24,20,548439986,0.075676,0.9,1,1
77,24,21,441360147,0.067015,0.9,1,1
23,57,38,441360147,0.049598,1,1,1
26,55,39,323500985,0.048003,1,1,1
30,54,58,1274235852,0.064247,1,1,1
26,59,51,649258991,0.045457,1,1,1
24,62,48,1919675671,0.038902,1,1,1
24,63,39,2094462568,0.053660,1,1,1
27,36,61,825648385,0.045055,1,1,1
27,54,50,582832761,0.050623,1,1,1
30,52,51,1046932669,0.044824,1,1,1
25,45,54,1503963854,0.045117,1,1,1
23,60,52,1229587465,0.049508,1,1,1
25,41,49,2086518534,0.041686,1,1,1
28,51,59,730128196,0.046965,1,1,1
27,43,49,691177988,0.040299,1,1,1
28,35,53,640320537,0.045884,1,1,1
27,36,53,640320537,0.043391,1.1,1,1
23,60,32,1330218014,0.038390,1.1,1,1
19,66,36,670319487,0.037953,1.1,1,1
22,51,47,1196122216,0.038582,1.1,1,1
24,49,46,1320825193,0.045559,1.1,1,1
23,59,48,207238088,0.037194,1.1,1,1
32,40,54,619601361,0.053465,1.1,1,1
29,51,44,1927020177,0.045839,1.1,1,1
29,49,56,349144341,0.056476,1.1,1,1
26,54,47,1354919653,0.048787,1.1,1,1
25,43,53,665757791,0.038254,1.1,1,1
21,56,53,844980816,0.040782,1.1,1,1
28,48,56,1414687857,0.061845,1.1,1,1
24,49,50,495851297,0.054662,1.1,1,1
30,45,66,1111722862,0.067805,1.1,1,1
101,27,23,1111722862,0.113114,0.9,1,1.3
91,33,22,1932462942,0.074809,0.9,1,1.3
85,35,21,1904520698,0.073838,0.9,1,1.3
83,26,21,1945138748,0.065260,0.9,1,1.3
101,24,15,431820491,0.106835,0.9,1,1.3
101,21,21,1001272898,0.138831,0.9,1,1.3
83,36,17,1839364522,0.062784,0.9,1,1.3
90,42,15,1182760922,0.074396,0.9,1,1.3
83,45,18,1114972822,0.064063,0.9,1,1.3
91,31,19,1099045622,0.074315,0.9,1,1.3
86,43,21,1657206586,0.072640,0.9,1,1.3
87,24,20,1396948017,0.076682,0.9,1,1.3
87,34,22,1547204660,0.087067,0.9,1,1.3
94,27,22,1074852900,0.084680,0.9,1,1.3
89,27,18,2055465892,0.076977,0.9,1,1.3
46,35,58,2055465892,0.056756,1,1,1.3
47,28,64,420031371,0.063101,1,1,1.3
48,38,61,76589240,0.048194,1,1,1.3
39,41,62,1902989881,0.062296,1,1,1.3
47,26,57,1947791781,0.054081,1,1,1.3
43,26,59,132823614,0.052260,1,1,1.3
46,17,64,191980418,0.050355,1,1,1.3
51,19,61,165063958,0.060838,1,1,1.3
47,24,61,2003843935,0.054084,1,1,1.3
66,23,54,813385639,0.080813,1,1,1.3
46,25,53,112528933,0.067668,1,1,1.3
50,16,62,1775855958,0.064467,1,1,1.3
34,24,74,1856808288,0.048695,1,1,1.3
47,35,60,2127457658,0.044813,1,1,1.3
50,19,58,2128063364,0.060928,1,1,1.3
51,18,57,2128063364,0.070933,1.1,1,1.3
44,30,52,2142819367,0.058513,1.1,1,1.3
39,25,66,19004655,0.067089,1.1,1,1.3
35,33,65,434788179,0.043811,1.1,1,1.3
42,13,72,768515463,0.056476,1.1,1,1.3
47,29,62,1014532580,0.060288,1.1,1,1.3
44,22,54,679951977,0.049330,1.1,1,1.3
49,28,62,124141483,0.062464,1.1,1,1.3
49,24,50,205387358,0.055719,1.1,1,1.3
41,39,72,1305119711,0.056257,1.1,1,1.3
38,31,71,1332416658,0.050697,1.1,1,1.3
48,33,64,1354435484,0.065605,1.1,1,1.3
40,37,59,936635617,0.053773,1.1,1,1.3
44,21,67,424871767,0.067403,1.1,1,1.3
44,31,57,124409224,0.048773,1.1,1,1.3
93,26,20,124409224,0.071284,0.9,1,1.5
92,19,29,691063180,0.089091,0.9,1,1.5
96,25,21,1669695369,0.086545,0.9,1,1.5
96,22,23,2135470739,0.092502,0.9,1,1.5
108,14,26,2005240281,0.106027,0.9,1,1.5
82,26,23,1501944654,0.070146,0.9,1,1.5
95,29,20,1422236759,0.080150,0.9,1,1.5
94,27,21,351846042,0.078603,0.9,1,1.5
94,28,20,1636366619,0.071792,0.9,1,1.5
92,21,21,769469751,0.075844,0.9,1,1.5
91,33,29,1374184482,0.091338,0.9,1,1.5
88,27,25,888060767,0.085026,0.9,1,1.5
104,40,19,1353033810,0.092759,0.9,1,1.5
84,31,24,1966129428,0.072890,0.9,1,1.5
94,23,23,784807167,0.079585,0.9,1,1.5
43,34,66,784807167,0.049043,1,1,1.5
46,32,72,1966064313,0.068204,1,1,1.5
48,22,64,937967911,0.048578,1,1,1.5
48,27,56,1063276809,0.066071,1,1,1.5
50,25,63,1743533291,0.058870,1,1,1.5
48,34,66,697463229,0.066277,1,1,1.5
50,34,59,338955277,0.053626,1,1,1.5
43,31,56,1907877533,0.040694,1,1,1.5
46,23,66,2118846076,0.072662,1,1,1.5
52,30,62,827762814,0.053405,1,1,1.5
46,15,64,436888547,0.055485,1,1,1.5
40,38,63,1952347111,0.051474,1,1,1.5
49,28,68,65187718,0.064701,1,1,1.5
48,23,65,1382049365,0.048200,1,1,1.5
52,22,64,126372723,0.055885,1,1,1.5
51,22,65,126372723,0.050958,1.1,1,1.5
50,30,66,1461117552,0.053994,1.1,1,1.5
45,24,64,1481334556,0.050119,1.1,1,1.5
50,26,64,1768439627,0.066655,1.1,1,1.5
47,23,70,919466558,0.060927,1.1,1,1.5
50,29,56,55726835,0.056072,1.1,1,1.5
47,27,59,847904673,0.053337,1.1,1,1.5
49,40,48,433916571,0.053121,1.1,1,1.5
46,33,63,1471909267,0.050316,1.1,1,1.5
40,35,65,434513495,0.048498,1.1,1,1.5
46,29,61,273413400,0.068684,1.1,1,1.5
51,17,62,467816078,0.060275,1.1,1,1.5
54,21,61,399775862,0.058962,1.1,1,1.5
50,31,62,1891495719,0.061092,1.1,1,1.5
51,29,70,1099103348,0.076986,1.1,1,1.5
119,18,26,1099103348,0.092118,0.9,1,2
98,16,29,121331897,0.077076,0.9,1,2
110,25,21,1546367148,0.075530,0.9,1,2
106,16,24,1527607616,0.090276,0.9,1,2
110,13,23,2108552170,0.080642,0.9,1,2
116,15,15,855464938,0.078523,0.9,1,2
122,19,21,167080434,0.109989,0.9,1,2
118,11,17,126130809,0.108394,0.9,1,2
116,12,23,1399298632,0.122742,0.9,1,2
112,15,25,1968743970,0.101951,0.9,1,2
106,16,31,676045309,0.098712,0.9,1,2
117,22,21,1255238012,0.111178,0.9,1,2
114,19,25,523127589,0.081051,0.9,1,2
111,22,22,967131911,0.084357,0.9,1,2
110,12,24,1566665015,0.086471,0.9,1,2
49,24,62,1566665015,0.054452,1,1,2
55,29,69,817196148,0.068519,1,1,2
46,15,76,1377259643,0.057273,1,1,2
56,29,64,1606637599,0.061443,1,1,2
50,28,64,2043293959,0.056665,1,1,2
43,25,64,1729951527,0.047202,1,1,2
49,15,61,1302062820,0.059156,1,1,2
49,31,65,1121464685,0.066961,1,1,2
50,30,69,1221719132,0.056295,1,1,2
39,38,68,1518163663,0.048420,1,1,2
46,28,70,382763805,0.061425,1,1,2
51,23,62,370247355,0.059887,1,1,2
46,24,69,1361823039,0.052712,1,1,2
41,21,72,1499007341,0.052432,1,1,2
49,21,68,1647363437,0.060746,1,1,2
49,17,69,1647363437,0.055294,1.1,1,2
51,20,74,342269138,0.061511,1.1,1,2
52,19,72,1343394981,0.058684,1.1,1,2
42,26,65,6077093,0.047457,1.1,1,2
55,29,61,1499807737,0.066715,1.1,1,2
46,23,66,1525896415,0.048056,1.1,1,2
48,25,71,747559602,0.064232,1.1,1,2
45,14,68,1539294122,0.056072,1.1,1,2
55,35,66,1057594937,0.064668,1.1,1,2
42,31,73,140974538,0.058740,1.1,1,2
