recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
14,5,0,1387,0.001408,0.5,1,1
9,6,3,1257055959,0.001319,0.5,1,1
9,7,1,1490714763,0.001133,0.5,1,1
10,5,3,1106852129,0.001407,0.5,1,1
14,11,1,362239783,0.002024,0.5,1,1
17,7,3,1556359345,0.002312,0.5,1,1
14,3,3,190669348,0.001355,0.5,1,1
16,6,5,2030417820,0.002975,0.5,1,1
21,2,3,1070927314,0.002078,0.5,1,1
13,5,2,1729066443,0.001267,0.5,1,1
15,3,2,587779907,0.001684,0.5,1,1
12,6,3,314481466,0.001459,0.5,1,1
9,6,2,808364111,0.001108,0.5,1,1
14,4,3,731272627,0.002013,0.5,1,1
13,7,2,1893880458,0.001968,0.5,1,1
13,3,4,1938344984,0.001459,0.5,1,1
10,8,1,1624112306,0.001346,0.5,1,1
13,7,0,1664391288,0.002149,0.5,1,1
14,10,1,1044142424,0.001636,0.5,1,1
19,2,3,83666475,0.001675,0.5,1,1
15,8,4,1851657651,0.001822,0.5,1,1
16,1,6,2111344816,0.001649,0.5,1,1
14,8,2,1557425948,0.001401,0.5,1,1
15,6,1,499060669,0.001453,0.5,1,1
15,4,5,1633803069,0.001337,0.5,1,1
15,4,3,1836690303,0.003839,0.5,1,1
12,5,2,1118585460,0.001117,0.5,1,1
11,3,4,1279724833,0.001478,0.5,1,1
14,5,1,910322082,0.001373,0.5,1,1
11,7,2,979056322,0.001082,0.5,1,1
15,3,5,1788140292,0.001484,0.5,1,1
14,9,4,106113985,0.001813,0.5,1,1
10,6,1,822043950,0.001071,0.5,1,1
12,7,1,794707549,0.001499,0.5,1,1
13,2,5,526135017,0.001603,0.5,1,1
9,4,5,752077073,0.001539,0.5,1,1
17,6,1,483826011,0.002997,0.5,1,1
16,1,5,2085299329,0.001863,0.5,1,1
13,12,1,1218225576,0.001313,0.5,1,1
11,6,2,1574072808,0.001187,0.5,1,1
8,6,2,285700747,0.001173,0.5,1,1
16,3,1,1548812934,0.001666,0.5,1,1
12,7,1,1979765961,0.001367,0.5,1,1
15,12,1,1245111832,0.001769,0.5,1,1
11,7,3,644403819,0.001495,0.5,1,1
14,3,4,288403730,0.001732,0.5,1,1
12,6,2,1095682888,0.001880,0.5,1,1
10,5,2,1158743573,0.000942,0.5,1,1
15,5,5,1304873925,0.002039,0.5,1,1
11,6,2,1382930201,0.001154,0.5,1,1
11,6,2,1382930201,0.001701,0.6,1,1
12,2,4,752719685,0.001927,0.6,1,1
13,6,1,1801170185,0.001646,0.6,1,1
11,3,4,1442427541,0.001059,0.6,1,1
17,7,3,481101890,0.001657,0.6,1,1
18,3,1,729421014,0.001834,0.6,1,1
9,5,4,315491362,0.001338,0.6,1,1
14,7,2,297491598,0.001614,0.6,1,1
11,3,5,959868841,0.001945,0.6,1,1
13,5,0,2096344462,0.001383,0.6,1,1
12,3,5,1404665653,0.002097,0.6,1,1
12,3,2,1757709684,0.001944,0.6,1,1
15,6,1,2073099910,0.001509,0.6,1,1
