recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
32,3,23,2209,0.003663,0.9,1,1
32,3,21,417679400,0.003985,0.9,1,1
31,1,23,853919605,0.003540,0.9,1,1
38,2,21,1545733440,0.002899,0.9,1,1
36,2,23,1199111160,0.003705,0.9,1,1
39,2,19,1595092595,0.004423,0.9,1,1
32,1,23,684694391,0.003320,0.9,1,1
28,2,25,1057743468,0.003717,0.9,1,1
30,1,24,1900377887,0.003273,0.9,1,1
30,2,23,1793203515,0.002784,0.9,1,1
32,1,23,1802476926,0.003521,0.9,1,1
30,1,24,1425086206,0.003658,0.9,1,1
35,1,23,1835467445,0.003999,0.9,1,1
34,1,24,1879246004,0.003761,0.9,1,1
33,3,22,694151395,0.003153,0.9,1,1
1,4,49,694151395,0.002965,1,1,1
0,9,45,2100969147,0.003114,1,1,1
0,7,53,1044458613,0.004192,1,1,1
0,7,46,540208548,0.002959,1,1,1
0,8,47,1590112175,0.003030,1,1,1
0,6,48,2056029295,0.002080,1,1,1
0,15,42,798397490,0.005235,1,1,1
0,4,52,877998955,0.003155,1,1,1
0,10,47,449534204,0.002834,1,1,1
0,8,45,1886213507,0.002086,1,1,1
2,19,38,768343206,0.006093,1,1,1
1,13,43,1780255755,0.005350,1,1,1
0,10,45,593972123,0.002980,1,1,1
0,7,47,626597059,0.002170,1,1,1
0,7,47,53344641,0.002504,1,1,1
0,5,51,53344641,0.002624,1.1,1,1
0,6,48,1981658597,0.004065,1.1,1,1
0,5,51,1103549073,0.003104,1.1,1,1
0,4,50,1710401005,0.001822,1.1,1,1
0,12,46,947646219,0.003624,1.1,1,1
0,9,46,1714074168,0.002982,1.1,1,1
0,8,47,694547579,0.003289,1.1,1,1
0,12,43,1368598317,0.003495,1.1,1,1
0,13,46,1513558028,0.004003,1.1,1,1
0,7,46,430916965,0.003022,1.1,1,1
0,12,44,1876004494,0.003368,1.1,1,1
0,10,46,2059652822,0.003223,1.1,1,1
0,9,44,487884135,0.002913,1.1,1,1
0,10,44,1423864766,0.003354,1.1,1,1
0,12,44,2088643986,0.003596,1.1,1,1
31,6,23,2088643986,0.004161,0.9,1,1.3
32,0,26,673673554,0.003102,0.9,1,1.3
35,5,21,2073510446,0.003495,0.9,1,1.3
33,1,23,842775486,0.003105,0.9,1,1.3
37,1,22,1630183878,0.004019,0.9,1,1.3
34,2,23,2076555865,0.004284,0.9,1,1.3
28,2,26,804129091,0.003411,0.9,1,1.3
