recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
3,2,1,1548,0.000171,0.5,1,1
1,0,2,1771815528,0.000107,0.5,1,1
1,0,2,1111595725,0.000079,0.5,1,1
1,0,2,576145082,0.000101,0.5,1,1
1,0,2,572419580,0.000072,0.5,1,1
1,0,2,976583947,0.000072,0.5,1,1
4,1,1,2121376816,0.000120,0.5,1,1
1,0,2,332921278,0.000083,0.5,1,1
1,0,2,1617369241,0.000082,0.5,1,1
1,0,2,472359899,0.000090,0.5,1,1
1,0,2,351260526,0.000081,0.5,1,1
1,0,2,1367879492,0.000072,0.5,1,1
1,0,2,1565099493,0.000083,0.5,1,1
1,0,2,2116714104,0.000076,0.5,1,1
1,0,2,1414053282,0.000095,0.5,1,1
1,0,2,2058415737,0.000084,0.5,1,1
1,0,2,766702362,0.000080,0.5,1,1
1,0,2,796780882,0.000076,0.5,1,1
1,0,2,1719554058,0.000065,0.5,1,1
1,0,2,1543336832,0.000075,0.5,1,1
1,0,2,2042516472,0.000079,0.5,1,1
4,1,1,1153212027,0.000105,0.5,1,1
1,0,2,481346889,0.000068,0.5,1,1
1,0,2,1415281603,0.000086,0.5,1,1
1,0,2,1822263819,0.000070,0.5,1,1
1,0,2,13741342,0.000069,0.5,1,1
4,1,1,345019016,0.000118,0.5,1,1
1,0,2,417513015,0.000069,0.5,1,1
4,1,1,1192343027,0.000129,0.5,1,1
1,0,2,217397648,0.000411,0.5,1,1
1,0,2,1967292476,0.000175,0.5,1,1
1,0,2,1106096151,0.000076,0.5,1,1
1,0,2,1975932548,0.000078,0.5,1,1
1,0,2,829726876,0.000154,0.5,1,1
1,0,2,954050790,0.000448,0.5,1,1
1,0,2,568390169,0.000163,0.5,1,1
1,0,2,774579977,0.000089,0.5,1,1
1,0,2,1600713889,0.000083,0.5,1,1
4,1,1,1239533026,0.000125,0.5,1,1
1,0,2,1059462459,0.000107,0.5,1,1
1,0,2,1669262108,0.000083,0.5,1,1
1,0,2,498740387,0.000072,0.5,1,1
3,0,1,208476178,0.000243,0.5,1,1
1,0,2,1683354225,0.000214,0.5,1,1
1,0,2,1005363209,0.000192,0.5,1,1
1,0,2,694859574,0.000162,0.5,1,1
1,0,2,2108380809,0.000080,0.5,1,1
1,0,2,2133294741,0.000077,0.5,1,1
1,0,2,778949400,0.000084,0.5,1,1
1,0,2,1231590975,0.000106,0.5,1,1
1,0,2,1231590975,0.000076,0.6,1,1
1,0,2,1615121972,0.000119,0.6,1,1
1,0,2,670710697,0.000113,0.6,1,1
1,0,2,711494599,0.000247,0.6,1,1
1,0,2,748687326,0.000079,0.6,1,1
1,0,2,1967781915,0.000096,0.6,1,1
1,0,2,2115231792,0.000100,0.6,1,1
1,0,2,1845375099,0.000067,0.6,1,1
1,0,2,653316795,0.000110,0.6,1,1
1,0,2,1905361541,0.000168,0.6,1,1
1,0,2,958179010,0.000267,0.6,1,1
1,0,2,1696997979,0.000115,0.6,1,1
1,0,2,1371841730,0.000074,0.6,1,1
1,0,2,1492214871,0.000201,0.6,1,1
1,0,2,1966545099,0.000142,0.6,1,1
1,0,2,968372583,0.000073,0.6,1,1
1,0,2,1116402900,0.000100,0.6,1,1
1,0,2,2085720585,0.000077,0.6,1,1
1,0,2,970616412,0.000160,0.6,1,1
1,0,2,1275651556,0.000069,0.6,1,1
1,0,2,1879976025,0.000089,0.6,1,1
1,0,2,1263923350,0.000069,0.6,1,1
1,0,2,1987018564,0.000081,0.6,1,1
1,0,2,1620146141,0.000068,0.6,1,1
1,0,2,890616713,0.000070,0.6,1,1
1,0,2,982027385,0.000064,0.6,1,1
1,0,2,943691093,0.000076,0.6,1,1
1,0,2,633967097,0.000086,0.6,1,1
1,0,2,1655660282,0.000065,0.6,1,1
3,1,1,1177374814,0.000103,0.6,1,1
1,0,2,569581354,0.000066,0.6,1,1
1,0,2,433485384,0.000071,0.6,1,1
1,0,2,1127147905,0.000077,0.6,1,1
1,0,2,1304998040,0.000073,0.6,1,1
1,0,2,2045385003,0.000070,0.6,1,1
1,0,2,1024350888,0.000071,0.6,1,1
1,0,2,848101554,0.000069,0.6,1,1
1,0,2,255205412,0.000064,0.6,1,1
1,0,2,1424640248,0.000077,0.6,1,1
1,0,2,1526582421,0.000079,0.6,1,1
1,0,2,248519876,0.000080,0.6,1,1
1,0,2,403923810,0.000077,0.6,1,1
1,0,2,1334323960,0.000081,0.6,1,1
1,0,2,1297065814,0.000066,0.6,1,1
1,0,2,911735755,0.000071,0.6,1,1
1,0,2,1466730794,0.000070,0.6,1,1
1,0,2,630712747,0.000074,0.6,1,1
3,0,1,266715935,0.000086,0.6,1,1
1,0,2,1718766084,0.000070,0.6,1,1
1,0,2,1684175266,0.000070,0.6,1,1
1,0,2,1684175266,0.000071,0.9,1,1
1,0,2,57767491,0.000083,0.9,1,1
1,0,2,952986201,0.000074,0.9,1,1
1,0,2,179843454,0.000071,0.9,1,1
1,0,2,584368074,0.000095,0.9,1,1
1,0,2,1652120219,0.000070,0.9,1,1
1,0,2,1380934569,0.000065,0.9,1,1
1,0,2,1752178744,0.000070,0.9,1,1
1,0,2,1182534064,0.000086,0.9,1,1
1,0,2,432581749,0.000075,0.9,1,1
1,0,2,779743082,0.000070,0.9,1,1
5,0,1,82872650,0.000091,0.9,1,1
1,0,2,29908936,0.000085,0.9,1,1
1,0,2,892287246,0.000071,0.9,1,1
1,0,2,88370607,0.000078,0.9,1,1
1,0,2,624823641,0.000069,0.9,1,1
1,0,2,843065268,0.000070,0.9,1,1
1,0,2,2097711185,0.000067,0.9,1,1
1,0,2,1346815641,0.000076,0.9,1,1
1,0,2,2024029376,0.000069,0.9,1,1
1,0,2,431141349,0.000065,0.9,1,1
1,0,2,639737143,0.000082,0.9,1,1
1,0,2,795829156,0.000068,0.9,1,1
1,0,2,464540245,0.000073,0.9,1,1
1,0,2,1164383581,0.000069,0.9,1,1
1,0,2,1491629298,0.000063,0.9,1,1
1,0,2,1844029943,0.000072,0.9,1,1
1,0,2,2053973032,0.000076,0.9,1,1
1,0,2,11477077,0.000070,0.9,1,1
1,0,2,1466149590,0.000069,0.9,1,1
1,0,2,1663389692,0.000063,0.9,1,1
1,0,2,1450136185,0.000069,0.9,1,1
1,0,2,605727940,0.000061,0.9,1,1
1,0,2,1004359374,0.000073,0.9,1,1
1,0,2,625457909,0.000071,0.9,1,1
1,0,2,616800227,0.000069,0.9,1,1
1,0,2,2062063025,0.000062,0.9,1,1
3,0,1,1334032539,0.000090,0.9,1,1
1,0,2,1749966160,0.000073,0.9,1,1
1,0,2,827936598,0.000165,0.9,1,1
1,0,2,1079834839,0.000159,0.9,1,1
1,0,2,1236491911,0.000075,0.9,1,1
1,0,2,870399895,0.000080,0.9,1,1
1,0,2,28784917,0.000108,0.9,1,1
1,0,2,801077623,0.000106,0.9,1,1
1,0,2,713067229,0.000242,0.9,1,1
1,0,2,265068398,0.000071,0.9,1,1
1,0,2,117034985,0.000124,0.9,1,1
1,0,2,2046537185,0.000217,0.9,1,1
1,0,2,938449908,0.000214,0.9,1,1
0,1,2,938449908,0.000132,1,1,1
0,0,3,1628608247,0.000081,1,1,1
0,0,3,2026928265,0.000076,1,1,1
0,4,2,689813046,0.000225,1,1,1
0,1,2,18931494,0.000116,1,1,1
0,4,2,1867445008,0.000118,1,1,1
0,0,3,1509719601,0.000074,1,1,1
0,1,2,473589131,0.000068,1,1,1
0,0,3,1956888018,0.000094,1,1,1
0,1,2,1678336677,0.000081,1,1,1
0,0,3,1821411800,0.000147,1,1,1
0,0,3,213752707,0.000067,1,1,1
0,0,3,140923250,0.000061,1,1,1
0,1,2,455155040,0.000078,1,1,1
0,1,2,375571442,0.000140,1,1,1
0,1,2,751643190,0.000145,1,1,1
0,0,3,867115405,0.000068,1,1,1
0,1,2,948959503,0.000461,1,1,1
0,1,2,1335143187,0.000153,1,1,1
0,4,2,1769098922,0.000154,1,1,1
0,1,2,1784453955,0.000160,1,1,1
0,0,3,999432223,0.000120,1,1,1
0,0,3,780450777,0.000161,1,1,1
0,1,2,597564159,0.000082,1,1,1
0,0,3,1124609624,0.000068,1,1,1
0,1,2,326841740,0.000164,1,1,1
0,1,2,474969392,0.000089,1,1,1
0,0,3,1632662704,0.000077,1,1,1
0,0,3,681579446,0.000069,1,1,1
0,0,3,980867603,0.000062,1,1,1
0,1,2,2019403299,0.000070,1,1,1
0,0,3,394540365,0.000065,1,1,1
0,0,3,112846560,0.000065,1,1,1
0,0,3,228331159,0.000108,1,1,1
0,1,2,1599797599,0.000060,1,1,1
0,1,2,141328848,0.000082,1,1,1
0,5,1,889477945,0.000151,1,1,1
0,0,3,1189222324,0.000060,1,1,1
0,1,2,1774421227,0.000064,1,1,1
0,0,3,1346585133,0.000066,1,1,1
0,1,2,1679585092,0.000063,1,1,1
0,0,3,113198956,0.000061,1,1,1
0,0,3,946826617,0.000057,1,1,1
0,0,3,1757554830,0.000060,1,1,1
0,0,3,973382196,0.000065,1,1,1
0,0,3,1805676647,0.000069,1,1,1
0,0,3,1858808460,0.000082,1,1,1
0,1,2,1324868530,0.000068,1,1,1
0,1,2,1134945963,0.000076,1,1,1
0,0,3,544420113,0.000067,1,1,1
0,0,3,544420113,0.000064,1.1,1,1
0,0,3,591700827,0.000070,1.1,1,1
0,1,2,687214202,0.000070,1.1,1,1
0,1,2,838021872,0.000070,1.1,1,1
0,0,3,746433569,0.000056,1.1,1,1
0,4,2,1681939576,0.000092,1.1,1,1
0,0,3,1822946297,0.000079,1.1,1,1
0,0,3,1979944792,0.000067,1.1,1,1
0,0,3,1858669774,0.000064,1.1,1,1
0,1,2,402214374,0.000072,1.1,1,1
0,1,2,1848510516,0.000069,1.1,1,1
0,1,2,1704375555,0.000068,1.1,1,1
