recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
496,63,597,1125,1.952241,0.9,1,1
494,79,589,1667209728,2.143793,0.9,1,1
485,79,592,1925901955,2.316276,0.9,1,1
446,69,606,949071642,1.881792,0.9,1,1
528,68,583,2020899935,2.360445,0.9,1,1
495,62,592,22259067,2.083326,0.9,1,1
471,83,589,726508950,1.883043,0.9,1,1
480,62,596,862034133,1.815395,0.9,1,1
481,57,615,1988866196,2.153821,0.9,1,1
459,78,597,2086983935,1.864983,0.9,1,1
487,84,604,300390303,2.428753,0.9,1,1
492,87,581,620863081,2.396691,0.9,1,1
511,86,581,1920237949,2.384402,0.9,1,1
454,73,597,165403065,2.177425,0.9,1,1
497,83,591,1796717248,2.012136,0.9,1,1
86,171,835,1796717248,0.874280,1,1,1
83,160,821,1609758719,0.889426,1,1,1
78,168,820,2138301732,0.823432,1,1,1
78,171,836,1735392725,0.845043,1,1,1
80,163,833,1848745452,0.845180,1,1,1
85,173,828,1250508473,0.956222,1,1,1
83,146,841,504349217,0.786165,1,1,1
104,168,811,33873053,0.880414,1,1,1
79,145,847,368465570,0.889659,1,1,1
87,162,827,320888978,0.781709,1,1,1
83,159,826,467441757,0.917833,1,1,1
71,144,868,506967177,0.766206,1,1,1
77,164,825,1086446316,0.840327,1,1,1
99,157,829,1673390064,1.050936,1,1,1
84,161,827,1154585970,0.781638,1,1,1
84,161,826,1154585970,0.762404,1.1,1,1
68,167,836,1610443220,0.701518,1.1,1,1
95,158,832,1025033559,0.915029,1.1,1,1
97,167,806,986745325,0.925479,1.1,1,1
86,136,836,276646318,0.725646,1.1,1,1
91,167,824,1580737284,1.043578,1.1,1,1
78,165,835,235159840,0.879200,1.1,1,1
84,160,817,1411208941,0.810841,1.1,1,1
94,149,814,1381317306,0.804151,1.1,1,1
86,169,827,367432524,0.894129,1.1,1,1
74,153,844,928947949,0.768541,1.1,1,1
81,176,828,926632326,0.780303,1.1,1,1
80,142,860,700315815,0.817710,1.1,1,1
74,158,837,1230313652,0.702616,1.1,1,1
73,172,820,2085215410,0.672180,1.1,1,1
479,75,594,2085215410,1.945528,0.9,1,1.3
483,68,605,1200850616,2.482305,0.9,1,1.3
515,63,582,1489352858,2.463559,0.9,1,1.3
477,60,607,598508415,2.086309,0.9,1,1.3
452,56,631,348547447,2.148257,0.9,1,1.3
494,60,603,1451038783,2.587693,0.9,1,1.3
512,60,608,551189115,2.513620,0.9,1,1.3
469,64,616,1777338446,2.264693,0.9,1,1.3
513,64,596,164016842,2.155294,0.9,1,1.3
489,56,598,1941416239,2.221597,0.9,1,1.3
489,73,601,1190348004,2.352349,0.9,1,1.3
484,62,604,1503404595,2.383977,0.9,1,1.3
498,74,587,357378082,2.464025,0.9,1,1.3
530,62,590,1628348818,2.408182,0.9,1,1.3
485,69,610,1404987077,2.280684,0.9,1,1.3
173,49,859,1404987077,0.931762,1,1,1.3
168,61,847,1162936105,0.970375,1,1,1.3
184,74,853,1236868913,1.166883,1,1,1.3
169,68,854,2029553725,1.357856,1,1,1.3
192,62,846,171880846,1.056594,1,1,1.3
174,59,851,1966326389,0.949688,1,1,1.3
179,52,873,35886637,1.275559,1,1,1.3
208,52,846,1733432395,1.115863,1,1,1.3
185,52,859,1625305893,1.007990,1,1,1.3
166,50,883,1757889954,1.307050,1,1,1.3
162,49,870,65592963,1.276503,1,1,1.3
157,61,877,266593739,1.090399,1,1,1.3
170,58,872,7335794,1.332245,1,1,1.3
175,42,873,2098921965,1.024596,1,1,1.3
189,59,848,404655026,1.043300,1,1,1.3
197,58,848,404655026,1.027570,1.1,1,1.3
185,54,883,697213603,1.082207,1.1,1,1.3
172,48,879,743768845,1.119981,1.1,1,1.3
168,62,865,1962070459,1.232382,1.1,1,1.3
161,51,875,1147507202,0.952232,1.1,1,1.3
157,56,878,837096212,0.968016,1.1,1,1.3
163,49,867,2033974740,0.962559,1.1,1,1.3
193,50,867,729704299,1.209819,1.1,1,1.3
164,59,863,1958231968,1.023866,1.1,1,1.3
166,65,871,1342613716,1.511552,1.1,1,1.3
153,60,872,717294750,0.907770,1.1,1,1.3
174,65,876,736995736,1.163466,1.1,1,1.3
175,51,862,1348881179,0.976606,1.1,1,1.3
190,53,874,1412919250,1.186483,1.1,1,1.3
167,57,873,1125513755,1.102032,1.1,1,1.3
464,55,636,1125513755,2.314108,0.9,1,1.5
509,55,600,1705304178,2.497611,0.9,1,1.5
539,49,595,51036059,2.377383,0.9,1,1.5
475,50,611,1975761666,2.400354,0.9,1,1.5
498,59,606,1279984754,2.374429,0.9,1,1.5
550,59,592,198883968,3.138564,0.9,1,1.5
517,56,593,1978830044,2.507496,0.9,1,1.5
501,65,608,141703281,2.791612,0.9,1,1.5
496,40,612,2072581861,2.821358,0.9,1,1.5
479,55,615,1595426154,2.255381,0.9,1,1.5
503,44,603,517840630,2.178322,0.9,1,1.5
481,51,619,586156806,2.674027,0.9,1,1.5
516,56,614,410094541,2.526143,0.9,1,1.5
511,52,609,954573631,2.760715,0.9,1,1.5
511,55,601,1993845418,2.621924,0.9,1,1.5
172,55,867,1993845418,1.181643,1,1,1.5
210,47,854,1354048315,1.200724,1,1,1.5
163,54,861,779204682,1.022219,1,1,1.5
185,46,864,773308556,1.074778,1,1,1.5
209,60,847,80255736,1.366440,1,1,1.5
180,57,862,821218154,1.327185,1,1,1.5
180,62,846,233579165,1.099547,1,1,1.5
179,59,846,1239439462,1.254749,1,1,1.5
176,60,857,39823638,1.039359,1,1,1.5
166,74,854,1039601645,0.992082,1,1,1.5
183,58,859,209493539,1.355202,1,1,1.5
173,70,853,289087263,1.278538,1,1,1.5
175,56,852,1409339868,1.188637,1,1,1.5
164,55,873,642158761,0.947831,1,1,1.5
172,51,856,132106818,1.111610,1,1,1.5
175,51,853,132106818,1.065193,1.1,1,1.5
183,55,859,1403891725,1.127420,1.1,1,1.5
200,58,840,1909242616,1.133335,1.1,1,1.5
169,58,865,2093242589,1.233515,1.1,1,1.5
198,46,860,952279731,1.109068,1.1,1,1.5
171,67,843,1696442969,1.004534,1.1,1,1.5
156,53,874,474489553,1.020144,1.1,1,1.5
188,54,870,770133263,1.261667,1.1,1,1.5
176,47,858,2088987973,1.059767,1.1,1,1.5
188,61,868,77011217,1.391684,1.1,1,1.5
164,54,867,1932868773,1.036954,1.1,1,1.5
188,79,844,1029601404,1.154563,1.1,1,1.5
192,60,852,727969198,1.324128,1.1,1,1.5
193,64,856,468572518,1.213370,1.1,1,1.5
180,63,848,283606730,1.265186,1.1,1,1.5
587,16,625,283606730,3.273997,0.9,1,2
604,24,613,1175782435,2.336630,0.9,1,2
578,18,609,1509634555,2.804412,0.9,1,2
589,19,605,587919406,3.130371,0.9,1,2
516,26,636,177924374,2.394076,0.9,1,2
