recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
1047,115,1405,1337,10.353031,0.9,1,1.1
1033,144,1398,157134108,12.356823,0.9,1,1.1
1110,101,1408,1060742770,12.492972,0.9,1,1.1
1045,131,1419,1687682854,13.381114,0.9,1,1.1
1047,142,1404,37823580,12.407716,0.9,1,1.1
1044,130,1408,1939359368,12.431013,0.9,1,1.1
1091,117,1410,395076248,12.741120,0.9,1,1.1
1060,117,1408,2106085512,13.226245,0.9,1,1.1
1039,156,1388,428602311,12.777313,0.9,1,1.1
1045,117,1423,929776617,12.172502,0.9,1,1.1
381,97,2009,929776617,5.045768,1,1,1.1
383,109,1970,1495133842,5.166353,1,1,1.1
386,122,1969,861887811,5.630420,1,1,1.1
386,111,2000,1798343807,5.750571,1,1,1.1
366,111,1974,930203575,5.193770,1,1,1.1
382,106,1981,1742583617,5.064136,1,1,1.1
374,113,1956,2017636566,5.372457,1,1,1.1
393,91,1975,46534832,5.391758,1,1,1.1
370,117,1967,1434348510,5.223175,1,1,1.1
379,96,1975,1051413521,5.271781,1,1,1.1
1027,112,1424,1051413521,11.869005,0.9,1,1.3
1107,125,1410,1837047444,13.945680,0.9,1,1.3
1063,129,1423,577343849,14.900454,0.9,1,1.3
1014,108,1437,1529518355,12.846815,0.9,1,1.3
1066,111,1419,1763799596,14.336582,0.9,1,1.3
1070,115,1405,631730449,13.101154,0.9,1,1.3
1035,134,1440,1156318516,13.534792,0.9,1,1.3
1033,124,1425,742944121,12.937919,0.9,1,1.3
1059,127,1406,5861342,13.144245,0.9,1,1.3
1074,124,1397,887975929,13.310133,0.9,1,1.3
364,119,1972,887975929,5.060369,1,1,1.3
375,98,1982,281698724,4.739209,1,1,1.3
385,107,1994,645187804,5.322653,1,1,1.3
373,123,1927,738338624,4.992095,1,1,1.3
405,103,1960,1369410203,5.598996,1,1,1.3
396,116,1956,841864861,5.710754,1,1,1.3
366,110,1997,1938562159,5.077608,1,1,1.3
382,123,1962,358461702,5.049453,1,1,1.3
434,110,1948,1216462597,5.999884,1,1,1.3
389,107,1956,63286623,5.510979,1,1,1.3
1078,115,1421,63286623,12.325027,0.9,1,1.5
1100,118,1410,1257081152,13.162826,0.9,1,1.5
1095,107,1428,521530037,12.419357,0.9,1,1.5
1092,117,1409,1457936760,12.643661,0.9,1,1.5
1078,129,1394,645422236,12.539577,0.9,1,1.5
1050,98,1434,638252416,12.495142,0.9,1,1.5
1101,116,1389,318872342,12.386041,0.9,1,1.5
1137,104,1413,1949223417,13.884249,0.9,1,1.5
1124,101,1393,822329095,12.461473,0.9,1,1.5
1147,97,1400,661911137,13.733691,0.9,1,1.5
392,115,1968,661911137,5.356668,1,1,1.5
379,112,1958,1601719766,5.184110,1,1,1.5
370,96,2006,1805583387,5.243313,1,1,1.5
399,109,1952,715026176,5.625213,1,1,1.5
398,101,1976,252379257,5.832380,1,1,1.5
387,110,1954,1903374282,5.369659,1,1,1.5
407,121,1927,1489728660,5.369114,1,1,1.5
385,105,1982,2106629772,5.294312,1,1,1.5
384,111,1982,878651887,5.366228,1,1,1.5
414,104,1971,1219709912,5.601208,1,1,1.5
1198,41,1433,1219709912,11.813188,0.9,1,2
1232,32,1433,879500721,13.503530,0.9,1,2
1180,34,1450,768790847,12.760572,0.9,1,2
1207,52,1429,2014880929,13.322370,0.9,1,2
1207,54,1463,897188596,12.886258,0.9,1,2
1207,91,1440,1945001275,13.146709,0.9,1,2
1218,49,1433,1716182343,13.649958,0.9,1,2
1203,46,1434,1447797210,13.940922,0.9,1,2
1201,39,1441,1551699964,12.313226,0.9,1,2
1245,68,1433,490928633,14.087261,0.9,1,2
382,80,2034,490928633,4.836372,1,1,2
383,86,1996,424146724,4.906619,1,1,2
420,81,2002,802944911,5.534411,1,1,2
403,87,2009,809068448,5.175879,1,1,2
428,95,1952,927903773,5.293154,1,1,2
388,86,2029,1279299770,5.263076,1,1,2
369,90,2031,371382751,4.943452,1,1,2
362,86,2022,1840595822,4.964314,1,1,2
395,77,1993,1539982561,5.125069,1,1,2
385,79,1999,1369082625,4.956176,1,1,2
1215,34,1457,1369082625,13.510926,0.9,1,3
1193,33,1458,1135319021,13.281157,0.9,1,3
1246,48,1481,492794465,14.846397,0.9,1,3
1255,53,1456,317011860,14.286148,0.9,1,3
1249,24,1466,1342350165,14.231998,0.9,1,3
1214,23,1493,447744601,14.118644,0.9,1,3
1248,30,1440,1984549298,15.089537,0.9,1,3
1214,43,1443,1729208974,14.231913,0.9,1,3
1225,31,1458,1205498908,13.968238,0.9,1,3
1218,30,1473,777948179,14.403487,0.9,1,3
485,36,2051,777948179,5.622130,1,1,3
525,36,2040,1357339464,6.498378,1,1,3
493,21,2052,1106381061,6.076301,1,1,3
463,33,2062,546899716,6.185348,1,1,3
